SensorName,Time,Value
Preben - Canteen Humidity,2025-02-13 23:55:37,19.55
Preben - Canteen Humidity,2025-02-13 23:50:37,19.56
Preben - Canteen Humidity,2025-02-13 23:45:37,19.55
Preben - Canteen Humidity,2025-02-13 23:40:38,19.58
Preben - Canteen Humidity,2025-02-13 23:35:37,19.56
Preben - Canteen Humidity,2025-02-13 23:30:37,19.53
Preben - Canteen Humidity,2025-02-13 23:25:36,19.54
Preben - Canteen Humidity,2025-02-13 23:20:37,19.55
Preben - Canteen Humidity,2025-02-13 23:15:36,19.57
Preben - Canteen Humidity,2025-02-13 23:10:37,19.65
Preben - Canteen Humidity,2025-02-13 23:05:37,19.69
Preben - Canteen Humidity,2025-02-13 23:00:37,19.74
Preben - Canteen Humidity,2025-02-13 22:55:36,19.82
Preben - Canteen Humidity,2025-02-13 22:50:38,19.8
Preben - Canteen Humidity,2025-02-13 22:45:37,19.83
Preben - Canteen Humidity,2025-02-13 22:40:38,19.86
Preben - Canteen Humidity,2025-02-13 22:35:36,19.85
Preben - Canteen Humidity,2025-02-13 22:30:37,19.92
Preben - Canteen Humidity,2025-02-13 22:25:37,19.92
Preben - Canteen Humidity,2025-02-13 22:20:36,19.9
Preben - Canteen Humidity,2025-02-13 22:15:38,19.91
Preben - Canteen Humidity,2025-02-13 22:10:37,19.95
Preben - Canteen Humidity,2025-02-13 22:05:34,20.02
Preben - Canteen Humidity,2025-02-13 22:00:36,20.02
Preben - Canteen Humidity,2025-02-13 21:55:37,20.01
Preben - Canteen Humidity,2025-02-13 21:50:38,20.05
Preben - Canteen Humidity,2025-02-13 21:45:37,20.03
Preben - Canteen Humidity,2025-02-13 21:40:37,20.06
Preben - Canteen Humidity,2025-02-13 21:35:37,20.13
Preben - Canteen Humidity,2025-02-13 21:30:36,20.12
Preben - Canteen Humidity,2025-02-13 21:25:37,20.18
Preben - Canteen Humidity,2025-02-13 21:20:37,20.22
Preben - Canteen Humidity,2025-02-13 21:15:37,20.2
Preben - Canteen Humidity,2025-02-13 21:10:37,20.22
Preben - Canteen Humidity,2025-02-13 21:05:37,20.18
Preben - Canteen Humidity,2025-02-13 21:00:35,20.24
Preben - Canteen Humidity,2025-02-13 20:55:36,20.29
Preben - Canteen Humidity,2025-02-13 20:50:37,20.27
Preben - Canteen Humidity,2025-02-13 20:45:37,20.35
Preben - Canteen Humidity,2025-02-13 20:40:38,20.32
Preben - Canteen Humidity,2025-02-13 20:35:36,20.3
Preben - Canteen Humidity,2025-02-13 20:30:37,20.31
Preben - Canteen Humidity,2025-02-13 20:25:37,20.35
Preben - Canteen Humidity,2025-02-13 20:20:36,20.34
Preben - Canteen Humidity,2025-02-13 20:15:38,20.32
Preben - Canteen Humidity,2025-02-13 20:10:37,20.41
Preben - Canteen Humidity,2025-02-13 20:05:37,20.4
Preben - Canteen Humidity,2025-02-13 20:00:37,20.37
Preben - Canteen Humidity,2025-02-13 19:55:37,20.38
Preben - Canteen Humidity,2025-02-13 19:50:37,20.4
Preben - Canteen Humidity,2025-02-13 19:45:37,20.45
Preben - Canteen Humidity,2025-02-13 19:40:37,20.47
Preben - Canteen Humidity,2025-02-13 19:35:37,20.45
Preben - Canteen Humidity,2025-02-13 19:30:37,20.44
Preben - Canteen Humidity,2025-02-13 19:25:36,20.48
Preben - Canteen Humidity,2025-02-13 19:20:36,20.46
Preben - Canteen Humidity,2025-02-13 19:15:37,20.5
Preben - Canteen Humidity,2025-02-13 19:10:37,20.45
Preben - Canteen Humidity,2025-02-13 19:05:37,20.45
Preben - Canteen Humidity,2025-02-13 19:00:37,20.35
Preben - Canteen Humidity,2025-02-13 18:55:37,20.19
Preben - Canteen Humidity,2025-02-13 18:50:36,20.08
Preben - Canteen Humidity,2025-02-13 18:45:37,20.61
Preben - Canteen Humidity,2025-02-13 18:40:37,20.59
Preben - Canteen Humidity,2025-02-13 18:35:37,20.58
Preben - Canteen Humidity,2025-02-13 18:30:37,20.42
Preben - Canteen Humidity,2025-02-13 18:25:37,20.18
Preben - Canteen Humidity,2025-02-13 18:20:37,20.19
Preben - Canteen Humidity,2025-02-13 18:15:37,20.12
Preben - Canteen Humidity,2025-02-13 18:10:37,20.35
Preben - Canteen Humidity,2025-02-13 18:05:37,20.32
Preben - Canteen Humidity,2025-02-13 18:00:37,20.27
Preben - Canteen Humidity,2025-02-13 17:55:37,20.21
Preben - Canteen Humidity,2025-02-13 17:50:37,20.51
Preben - Canteen Humidity,2025-02-13 17:45:35,20.5
Preben - Canteen Humidity,2025-02-13 17:40:36,20.38
Preben - Canteen Humidity,2025-02-13 17:35:37,20.32
Preben - Canteen Humidity,2025-02-13 17:30:37,20.75
Preben - Canteen Humidity,2025-02-13 17:25:37,20.59
Preben - Canteen Humidity,2025-02-13 17:20:37,20.46
Preben - Canteen Humidity,2025-02-13 17:15:37,20.5
Preben - Canteen Humidity,2025-02-13 17:10:37,20.84
Preben - Canteen Humidity,2025-02-13 17:05:38,20.81
Preben - Canteen Humidity,2025-02-13 17:00:36,20.63
Preben - Canteen Humidity,2025-02-13 16:55:38,20.59
Preben - Canteen Humidity,2025-02-13 16:50:33,20.72
Preben - Canteen Humidity,2025-02-13 16:45:36,20.99
Preben - Canteen Humidity,2025-02-13 16:40:38,21.21
Preben - Canteen Humidity,2025-02-13 16:35:33,21.22
Preben - Canteen Humidity,2025-02-13 16:30:38,21.12
Preben - Canteen Humidity,2025-02-13 16:25:33,20.99
Preben - Canteen Humidity,2025-02-13 16:20:37,21.12
Preben - Canteen Humidity,2025-02-13 16:15:34,21.25
Preben - Canteen Humidity,2025-02-13 16:10:36,21.16
Preben - Canteen Humidity,2025-02-13 16:05:35,21.09
Preben - Canteen Humidity,2025-02-13 16:00:37,20.99
Preben - Canteen Humidity,2025-02-13 15:55:31,21.31
Preben - Canteen Humidity,2025-02-13 15:50:37,21.22
Preben - Canteen Humidity,2025-02-13 15:45:37,21.15
Preben - Canteen Humidity,2025-02-13 15:40:34,20.94
Preben - Canteen Humidity,2025-02-13 15:35:37,20.83
Preben - Canteen Humidity,2025-02-13 15:30:37,20.65
Preben - Canteen Humidity,2025-02-13 15:25:35,20.66
Preben - Canteen Humidity,2025-02-13 15:20:36,20.87
Preben - Canteen Humidity,2025-02-13 15:15:38,20.83
Preben - Canteen Humidity,2025-02-13 15:10:37,20.88
Preben - Canteen Humidity,2025-02-13 15:05:36,20.9
Preben - Canteen Humidity,2025-02-13 15:00:36,20.99
Preben - Canteen Humidity,2025-02-13 14:55:35,21.2
Preben - Canteen Humidity,2025-02-13 14:50:35,21.08
Preben - Canteen Humidity,2025-02-13 14:45:36,21
Preben - Canteen Humidity,2025-02-13 14:40:38,20.86
Preben - Canteen Humidity,2025-02-13 14:35:37,21.34
Preben - Canteen Humidity,2025-02-13 14:30:34,21.28
Preben - Canteen Humidity,2025-02-13 14:25:36,21.12
Preben - Canteen Humidity,2025-02-13 14:20:37,21.08
Preben - Canteen Humidity,2025-02-13 14:15:38,21.58
Preben - Canteen Humidity,2025-02-13 14:10:37,21.59
Preben - Canteen Humidity,2025-02-13 14:05:29,21.52
Preben - Canteen Humidity,2025-02-13 14:00:37,21.86
Preben - Canteen Humidity,2025-02-13 13:55:34,21.88
Preben - Canteen Humidity,2025-02-13 13:50:36,21.8
Preben - Canteen Humidity,2025-02-13 13:45:36,22.03
Preben - Canteen Humidity,2025-02-13 13:40:36,21.97
Preben - Canteen Humidity,2025-02-13 13:35:36,21.87
Preben - Canteen Humidity,2025-02-13 13:30:37,21.98
Preben - Canteen Humidity,2025-02-13 13:25:37,22.38
Preben - Canteen Humidity,2025-02-13 13:20:37,22.37
Preben - Canteen Humidity,2025-02-13 13:15:38,22.31
Preben - Canteen Humidity,2025-02-13 13:10:37,23.01
Preben - Canteen Humidity,2025-02-13 13:05:38,23
Preben - Canteen Humidity,2025-02-13 13:00:36,23.02
Preben - Canteen Humidity,2025-02-13 12:55:37,23.82
Preben - Canteen Humidity,2025-02-13 12:50:36,23.78
Preben - Canteen Humidity,2025-02-13 12:45:37,23.96
Preben - Canteen Humidity,2025-02-13 12:40:37,24.55
Preben - Canteen Humidity,2025-02-13 12:35:37,24.61
Preben - Canteen Humidity,2025-02-13 12:30:36,24.69
Preben - Canteen Humidity,2025-02-13 12:25:36,24.91
