Tag name: Preben - Canteen Humidity
Time, Value
2025-02-17 23:55:41,17.12
2025-02-17 23:50:40,17.14
2025-02-17 23:45:39,17.14
2025-02-17 23:40:39,17.12
2025-02-17 23:35:40,17.12
2025-02-17 23:30:40,17.1
2025-02-17 23:25:40,17.12
2025-02-17 23:20:40,17.09
2025-02-17 23:15:40,17.09
2025-02-17 23:10:39,17.04
2025-02-17 23:05:41,17.01
2025-02-17 23:00:38,16.96
2025-02-17 22:55:38,16.82
2025-02-17 22:50:36,17.01
2025-02-17 22:45:38,17.15
2025-02-17 22:40:38,17.14
2025-02-17 22:35:38,17.14
2025-02-17 22:30:38,17.16
2025-02-17 22:25:38,17.12
2025-02-17 22:20:38,17.14
2025-02-17 22:15:37,17.13
2025-02-17 22:10:38,17.1
2025-02-17 22:05:37,17.13
2025-02-17 22:00:38,17.14
2025-02-17 21:55:38,17.12
2025-02-17 21:50:38,17.16
2025-02-17 21:45:38,17.15
2025-02-17 21:40:36,17.15
2025-02-17 21:35:38,17.16
2025-02-17 21:30:37,17.17
2025-02-17 21:25:38,17.12
2025-02-17 21:20:38,17.15
2025-02-17 21:15:38,17.18
2025-02-17 21:10:36,17.19
2025-02-17 21:00:37,17.19
2025-02-17 20:55:38,17.2
2025-02-17 20:50:34,17.22
2025-02-17 20:45:37,17.23
2025-02-17 20:40:37,17.23
2025-02-17 20:35:35,17.23
2025-02-17 20:30:38,17.24
2025-02-17 20:25:38,17.2
2025-02-17 20:20:38,17.18
2025-02-17 20:15:37,17.26
2025-02-17 20:10:38,17.24
2025-02-17 20:05:36,17.25
2025-02-17 20:00:37,17.26
2025-02-17 19:55:38,17.23
2025-02-17 19:50:38,17.19
2025-02-17 19:45:38,17.2
2025-02-17 19:40:36,17.19
2025-02-17 19:35:38,17.13
2025-02-17 19:30:38,17.13
2025-02-17 19:25:38,17.22
2025-02-17 19:15:38,17.16
2025-02-17 19:10:38,17.19
2025-02-17 19:05:37,17.15
2025-02-17 19:00:38,17.15
2025-02-17 18:55:37,17.12
2025-02-17 18:50:37,17.01
2025-02-17 18:45:38,17.03
2025-02-17 18:40:37,17.14
2025-02-17 18:35:38,17.08
2025-02-17 18:30:38,16.99
2025-02-17 18:25:37,17.11
2025-02-17 18:20:38,17.1
2025-02-17 18:15:38,17.06
2025-02-17 18:05:37,17.08
2025-02-17 18:00:38,17.01
2025-02-17 17:55:38,17.06
2025-02-17 17:50:37,17
2025-02-17 17:45:37,16.85
2025-02-17 17:40:37,16.88
2025-02-17 17:35:38,17.15
2025-02-17 17:30:38,17.07
2025-02-17 17:25:38,16.94
2025-02-17 17:20:38,17.05
2025-02-17 17:15:37,17.11
2025-02-17 17:10:37,17.03
2025-02-17 17:05:37,17.08
2025-02-17 17:00:38,17
2025-02-17 16:55:37,17
2025-02-17 16:50:37,16.9
2025-02-17 16:40:36,16.8
2025-02-17 16:35:38,16.75
2025-02-17 16:30:34,16.79
2025-02-17 16:25:38,16.79
2025-02-17 16:20:38,16.86
2025-02-17 16:15:38,16.9
2025-02-17 16:10:38,16.99
2025-02-17 16:05:38,17.16
2025-02-17 16:00:38,17.17
2025-02-17 15:55:39,17.14
2025-02-17 15:50:35,17.13
2025-02-17 15:45:37,17.17
2025-02-17 15:40:37,17.2
2025-02-17 15:35:38,17.21
2025-02-17 15:30:38,17.27
2025-02-17 15:25:38,17.41
2025-02-17 15:20:34,17.2
2025-02-17 15:15:38,17.18
2025-02-17 15:10:36,17.23
2025-02-17 15:05:37,17.16
2025-02-17 15:00:33,17.14
2025-02-17 14:55:38,17.16
2025-02-17 14:50:36,17.23
2025-02-17 14:45:38,17.3
2025-02-17 14:40:37,17.4
2025-02-17 14:35:35,17.03
2025-02-17 14:30:34,17.06
2025-02-17 14:25:37,17.11
2025-02-17 14:20:38,17.18
2025-02-17 14:15:37,17.28
2025-02-17 14:10:36,17.22
2025-02-17 14:00:37,17.28
2025-02-17 13:55:34,17.33
2025-02-17 13:50:38,17.41
2025-02-17 13:45:38,17.46
2025-02-17 13:40:36,17.57
2025-02-17 13:35:39,17.7
2025-02-17 13:30:39,17.77
2025-02-17 13:25:38,17.77
2025-02-17 13:20:38,17.36
2025-02-17 13:15:36,17.61
2025-02-17 13:10:37,18.12
2025-02-17 13:05:37,18.31
2025-02-17 13:00:36,18.4
2025-02-17 12:55:38,18.46
2025-02-17 12:50:35,18.93
2025-02-17 12:45:37,19.2
2025-02-17 12:40:36,19.36
2025-02-17 12:35:38,20.51
2025-02-17 12:30:36,20.61
2025-02-17 12:25:31,20.21
2025-02-17 12:20:38,20.24
2025-02-17 12:15:35,19.04
2025-02-17 12:10:36,18.05
2025-02-17 12:05:32,16.77
2025-02-17 12:00:38,16.57
2025-02-17 11:55:37,16.46
2025-02-17 11:50:37,16.56
2025-02-17 11:45:35,16.48
2025-02-17 11:40:38,16.41
2025-02-17 11:35:36,16.64
2025-02-17 11:30:34,16.58
2025-02-17 11:25:38,16.46
2025-02-17 11:20:32,16.39
2025-02-17 11:15:34,16.31
2025-02-17 11:10:38,16.43
2025-02-17 11:05:35,16.64
2025-02-17 11:00:37,16.6
2025-02-17 10:55:37,16.52
2025-02-17 10:50:35,16.44
2025-02-17 10:45:36,16.8
2025-02-17 10:40:34,16.91
2025-02-17 10:35:37,16.92
2025-02-17 10:30:32,16.82
2025-02-17 10:25:34,17.19
2025-02-17 10:20:35,17.6
2025-02-17 10:15:35,17.42
2025-02-17 10:10:37,17.13
2025-02-17 10:05:36,17.38
2025-02-17 10:00:38,17.83
2025-02-17 09:55:38,17.67
2025-02-17 09:50:35,17.59
2025-02-17 09:45:37,17.59
2025-02-17 09:40:36,17.13
2025-02-17 09:35:37,17.07
2025-02-17 09:30:38,17.01
2025-02-17 09:25:35,17.43
2025-02-17 09:20:34,17.64
2025-02-17 09:15:36,17.69
2025-02-17 09:10:38,17.78
2025-02-17 09:05:37,18.46
2025-02-17 09:00:36,18.66
2025-02-17 08:55:37,18.47
2025-02-17 08:50:37,18.95
2025-02-17 08:45:38,18.45
2025-02-17 08:40:36,18.43
2025-02-17 08:35:32,18.09
2025-02-17 08:30:35,17.26
2025-02-17 08:25:38,17.06
2025-02-17 08:20:37,17.05
2025-02-17 08:15:37,16.51
2025-02-17 08:10:31,16.3
2025-02-17 08:05:37,16.05
2025-02-17 08:00:37,15.55
2025-02-17 07:55:38,15.49
2025-02-17 07:50:36,15.66
2025-02-17 07:45:37,15.56
2025-02-17 07:40:37,15.47
2025-02-17 07:35:38,15.76
2025-02-17 07:30:36,15.68
2025-02-17 07:25:38,15.51
2025-02-17 07:20:38,15.69
2025-02-17 07:15:36,15.43
2025-02-17 07:10:32,15.24
2025-02-17 07:05:32,15.39
2025-02-17 07:00:37,15.48
2025-02-17 06:55:38,15.34
2025-02-17 06:50:34,15.27
2025-02-17 06:45:38,15.65
2025-02-17 06:40:36,15.61
2025-02-17 06:35:38,15.61
2025-02-17 06:30:35,15.62
2025-02-17 06:25:38,15.6
2025-02-17 06:20:37,15.62
2025-02-17 06:15:38,15.6
2025-02-17 06:10:38,15.61
2025-02-17 06:05:36,15.66
2025-02-17 06:00:38,15.65
2025-02-17 05:55:38,15.59
2025-02-17 05:50:34,15.56
2025-02-17 05:45:37,15.57
2025-02-17 05:40:37,15.59
2025-02-17 05:35:38,15.58
2025-02-17 05:30:37,15.56
2025-02-17 05:25:38,15.55
2025-02-17 05:20:38,15.47
2025-02-17 05:15:34,15.54
2025-02-17 05:10:38,15.57
2025-02-17 05:05:37,15.57
2025-02-17 05:00:38,15.55
2025-02-17 04:55:37,15.52
2025-02-17 04:50:38,15.61
2025-02-17 04:45:38,15.57
2025-02-17 04:40:34,15.58
2025-02-17 04:35:37,15.6
2025-02-17 04:30:37,15.65
2025-02-17 04:25:38,15.7
2025-02-17 04:20:37,15.68
2025-02-17 04:15:37,15.72
2025-02-17 04:05:34,15.66
2025-02-17 04:00:37,15.65
2025-02-17 03:55:39,15.66
2025-02-17 03:50:36,15.7
2025-02-17 03:45:37,15.61
2025-02-17 03:40:38,15.67
2025-02-17 03:35:36,15.71
2025-02-17 03:30:36,15.66
2025-02-17 03:25:37,15.66
2025-02-17 03:20:38,15.61
2025-02-17 03:15:36,15.58
2025-02-17 03:10:37,15.58
2025-02-17 03:05:37,15.71
2025-02-17 02:55:34,15.5
2025-02-17 02:50:37,15.48
2025-02-17 02:45:38,15.41
2025-02-17 02:40:36,15.49
2025-02-17 02:35:35,15.43
2025-02-17 02:30:37,15.44
2025-02-17 02:25:38,15.47
2025-02-17 02:20:36,15.49
2025-02-17 02:15:35,15.53
2025-02-17 02:10:38,15.5
2025-02-17 02:05:35,15.48
2025-02-17 02:00:37,15.47
2025-02-17 01:55:38,15.43
2025-02-17 01:50:38,15.45
2025-02-17 01:45:37,15.43
2025-02-17 01:40:37,15.42
2025-02-17 01:35:38,15.44
2025-02-17 01:30:33,15.4
2025-02-17 01:25:37,15.52
2025-02-17 01:20:36,15.58
2025-02-17 01:10:37,15.49
2025-02-17 01:05:37,15.5
2025-02-17 01:00:36,15.49
2025-02-17 00:55:36,15.49
2025-02-17 00:50:37,15.56
2025-02-17 00:45:38,15.47
2025-02-17 00:40:36,15.47
2025-02-17 00:35:37,15.44
2025-02-17 00:30:35,15.5
2025-02-17 00:25:38,15.52
2025-02-17 00:20:36,15.49
2025-02-17 00:15:37,15.5
2025-02-17 00:10:38,15.44
2025-02-17 00:05:35,15.44
2025-02-17 00:00:37,15.42
