Tag name: Preben - Office 409 - Temperature
Time, Value
2025-02-04 23:59:50,21.34
2025-02-04 23:54:51,21.36
2025-02-04 23:49:51,21.37
2025-02-04 23:44:51,21.34
2025-02-04 23:39:51,21.36
2025-02-04 23:34:51,21.39
2025-02-04 23:29:51,21.36
2025-02-04 23:24:51,21.35
2025-02-04 23:19:51,21.37
2025-02-04 23:14:51,21.39
2025-02-04 23:09:51,21.35
2025-02-04 23:04:49,21.37
2025-02-04 22:59:51,21.4
2025-02-04 22:54:51,21.39
2025-02-04 22:49:51,21.37
2025-02-04 22:44:50,21.4
2025-02-04 22:39:51,21.43
2025-02-04 22:34:51,21.38
2025-02-04 22:29:51,21.4
2025-02-04 22:24:51,21.42
2025-02-04 22:19:51,21.4
2025-02-04 22:14:51,21.4
2025-02-04 22:09:51,21.43
2025-02-04 22:04:50,21.45
2025-02-04 21:59:51,21.41
2025-02-04 21:54:51,21.43
2025-02-04 21:49:49,21.47
2025-02-04 21:44:51,21.47
2025-02-04 21:39:51,21.45
2025-02-04 21:34:51,21.47
2025-02-04 21:29:52,21.49
2025-02-04 21:24:51,21.48
2025-02-04 21:19:51,21.5
2025-02-04 21:14:50,21.53
2025-02-04 21:09:51,21.54
2025-02-04 21:04:50,21.52
2025-02-04 20:59:51,21.55
2025-02-04 20:54:51,21.57
2025-02-04 20:49:51,21.56
2025-02-04 20:44:51,21.57
2025-02-04 20:39:51,21.62
2025-02-04 20:34:50,21.63
2025-02-04 20:29:51,21.62
2025-02-04 20:24:51,21.65
2025-02-04 20:19:51,21.68
2025-02-04 20:14:50,21.68
2025-02-04 20:09:51,21.69
2025-02-04 20:04:51,21.72
2025-02-04 19:59:51,21.76
2025-02-04 19:54:50,21.76
2025-02-04 19:49:51,21.77
2025-02-04 19:44:51,21.81
2025-02-04 19:39:51,21.83
2025-02-04 19:34:51,21.83
2025-02-04 19:29:51,21.86
2025-02-04 19:24:51,21.9
2025-02-04 19:19:51,21.89
2025-02-04 19:14:51,21.9
2025-02-04 19:09:51,21.96
2025-02-04 19:04:50,21.99
2025-02-04 18:59:49,21.99
2025-02-04 18:54:51,21.94
2025-02-04 18:49:50,21.96
2025-02-04 18:44:51,21.98
2025-02-04 18:39:50,21.99
2025-02-04 18:34:51,21.95
2025-02-04 18:29:50,21.97
2025-02-04 18:24:51,22.01
2025-02-04 18:19:51,22.01
2025-02-04 18:14:51,21.98
2025-02-04 18:09:51,21.99
2025-02-04 18:04:52,22.03
2025-02-04 17:59:49,22.04
2025-02-04 17:54:51,22.02
2025-02-04 17:49:51,22.02
2025-02-04 17:44:49,22.04
2025-02-04 17:39:50,22.08
2025-02-04 17:34:48,22.09
2025-02-04 17:29:51,22.09
2025-02-04 17:24:51,22.07
2025-02-04 17:19:50,22.09
2025-02-04 17:14:48,22.14
2025-02-04 17:09:51,22.16
2025-02-04 17:04:50,22.16
2025-02-04 16:59:48,22.18
2025-02-04 16:54:51,22.14
2025-02-04 16:49:51,22.19
2025-02-04 16:44:50,22.2
2025-02-04 16:39:50,22.17
2025-02-04 16:34:51,22.13
2025-02-04 16:29:50,22.16
2025-02-04 16:24:48,22.2
2025-02-04 16:19:51,22.21
2025-02-04 16:14:48,22.22
2025-02-04 16:09:50,22.26
2025-02-04 16:04:51,22.26
2025-02-04 15:59:51,22.26
2025-02-04 15:54:50,22.2
2025-02-04 15:49:50,22.18
2025-02-04 15:44:51,22.17
2025-02-04 15:39:52,22.19
2025-02-04 15:34:51,22.13
2025-02-04 15:29:51,22.15
2025-02-04 15:24:48,22.17
2025-02-04 15:19:49,22.17
2025-02-04 15:14:50,22.21
2025-02-04 15:09:51,22.21
2025-02-04 15:04:50,22.13
2025-02-04 14:59:51,22.11
2025-02-04 14:54:51,22.14
2025-02-04 14:49:51,22.08
2025-02-04 14:44:50,22.07
2025-02-04 14:39:50,22.1
2025-02-04 14:34:51,22.03
2025-02-04 14:29:47,22.03
2025-02-04 14:24:50,22.04
2025-02-04 14:19:51,22.02
2025-02-04 14:14:50,22
2025-02-04 14:09:50,22.04
2025-02-04 14:04:51,22.02
2025-02-04 13:59:51,22
2025-02-04 13:54:51,22.04
2025-02-04 13:49:50,22.01
2025-02-04 13:44:51,21.98
2025-02-04 13:39:52,22.02
2025-02-04 13:34:51,21.98
2025-02-04 13:29:48,21.93
2025-02-04 13:24:51,21.97
2025-02-04 13:19:51,21.97
2025-02-04 13:14:50,21.89
2025-02-04 13:09:51,21.93
2025-02-04 13:04:50,22.01
2025-02-04 12:59:51,22
2025-02-04 12:54:50,22
2025-02-04 12:49:51,21.96
2025-02-04 12:44:51,21.89
2025-02-04 12:39:51,21.91
2025-02-04 12:34:51,21.93
2025-02-04 12:29:48,21.86
2025-02-04 12:24:48,21.84
2025-02-04 12:19:51,21.86
2025-02-04 12:14:51,21.77
2025-02-04 12:09:50,21.72
2025-02-04 12:04:50,21.77
2025-02-04 11:59:51,21.8
2025-02-04 11:54:50,21.82
2025-02-04 11:49:51,21.85
2025-02-04 11:44:52,21.89
2025-02-04 11:39:51,21.91
2025-02-04 11:34:50,21.93
2025-02-04 11:29:48,21.84
2025-02-04 11:24:50,21.79
2025-02-04 11:19:50,21.8
2025-02-04 11:14:51,21.85
2025-02-04 11:09:50,21.92
2025-02-04 11:04:51,21.9
2025-02-04 10:59:51,21.78
2025-02-04 10:54:51,21.74
2025-02-04 10:49:51,21.77
2025-02-04 10:44:51,21.81
2025-02-04 10:39:51,21.73
2025-02-04 10:34:51,21.71
2025-02-04 10:29:51,21.77
2025-02-04 10:24:48,21.68
2025-02-04 10:19:50,21.65
2025-02-04 10:14:50,21.72
2025-02-04 10:09:50,21.76
2025-02-04 10:04:47,21.8
2025-02-04 09:59:51,21.83
2025-02-04 09:54:50,21.75
2025-02-04 09:49:47,21.7
2025-02-04 09:44:50,21.7
2025-02-04 09:39:49,21.79
2025-02-04 09:34:48,21.79
2025-02-04 09:29:50,21.7
2025-02-04 09:24:49,21.7
2025-02-04 09:19:51,21.77
2025-02-04 09:14:49,21.82
2025-02-04 09:09:50,21.9
2025-02-04 09:04:52,21.83
2025-02-04 08:59:48,21.74
2025-02-04 08:54:45,21.73
2025-02-04 08:49:50,21.71
2025-02-04 08:44:49,21.73
2025-02-04 08:39:51,21.71
2025-02-04 08:34:50,21.74
2025-02-04 08:29:51,21.78
2025-02-04 08:24:50,21.66
2025-02-04 08:19:50,21.67
2025-02-04 08:14:51,21.68
2025-02-04 08:09:51,21.7
2025-02-04 08:04:50,21.6
2025-02-04 07:59:50,21.51
2025-02-04 07:54:51,21.46
2025-02-04 07:49:50,21.49
2025-02-04 07:44:51,21.52
2025-02-04 07:39:51,21.43
2025-02-04 07:34:51,21.4
2025-02-04 07:29:51,21.46
2025-02-04 07:24:50,21.5
2025-02-04 07:19:51,21.48
2025-02-04 07:14:51,21.42
2025-02-04 07:09:51,21.39
2025-02-04 07:04:52,21.44
2025-02-04 06:59:51,21.46
2025-02-04 06:54:51,21.4
2025-02-04 06:49:50,21.34
2025-02-04 06:44:51,21.39
2025-02-04 06:39:51,21.36
2025-02-04 06:34:51,21.31
2025-02-04 06:29:50,21.32
2025-02-04 06:24:50,21.37
2025-02-04 06:19:51,21.31
2025-02-04 06:14:51,21.31
2025-02-04 06:09:51,21.34
2025-02-04 06:04:51,21.33
2025-02-04 05:59:50,21.31
2025-02-04 05:54:50,21.33
2025-02-04 05:49:50,21.33
2025-02-04 05:44:51,21.31
2025-02-04 05:39:51,21.31
2025-02-04 05:34:51,21.33
2025-02-04 05:29:51,21.32
2025-02-04 05:24:51,21.3
2025-02-04 05:19:51,21.33
2025-02-04 05:14:51,21.34
2025-02-04 05:09:51,21.3
2025-02-04 05:04:51,21.32
2025-02-04 04:59:51,21.34
2025-02-04 04:54:49,21.33
2025-02-04 04:49:49,21.3
2025-02-04 04:44:50,21.32
2025-02-04 04:39:51,21.33
2025-02-04 04:34:51,21.31
2025-02-04 04:29:51,21.32
2025-02-04 04:24:51,21.33
2025-02-04 04:19:51,21.33
2025-02-04 04:14:51,21.32
2025-02-04 04:09:51,21.33
2025-02-04 04:04:51,21.34
2025-02-04 03:59:51,21.31
2025-02-04 03:54:50,21.33
2025-02-04 03:49:50,21.33
2025-02-04 03:44:51,21.32
2025-02-04 03:39:51,21.31
2025-02-04 03:34:50,21.33
2025-02-04 03:29:50,21.33
2025-02-04 03:24:48,21.3
2025-02-04 03:19:50,21.31
2025-02-04 03:14:51,21.33
2025-02-04 03:09:51,21.31
2025-02-04 03:04:51,21.31
2025-02-04 02:59:51,21.33
2025-02-04 02:54:51,21.33
2025-02-04 02:49:49,21.3
2025-02-04 02:44:51,21.31
2025-02-04 02:39:51,21.33
2025-02-04 02:34:50,21.3
2025-02-04 02:29:51,21.3
2025-02-04 02:24:49,21.31
2025-02-04 02:19:51,21.31
2025-02-04 02:14:50,21.3
2025-02-04 02:09:51,21.32
2025-02-04 02:04:51,21.32
2025-02-04 01:59:51,21.31
2025-02-04 01:54:51,21.29
2025-02-04 01:49:50,21.32
2025-02-04 01:44:51,21.31
2025-02-04 01:39:51,21.32
2025-02-04 01:34:50,21.33
2025-02-04 01:29:51,21.34
2025-02-04 01:24:50,21.3
2025-02-04 01:19:50,21.33
2025-02-04 01:14:51,21.35
2025-02-04 01:09:51,21.34
2025-02-04 01:04:51,21.33
2025-02-04 00:59:50,21.36
2025-02-04 00:54:51,21.35
2025-02-04 00:49:50,21.34
2025-02-04 00:44:51,21.35
2025-02-04 00:39:52,21.37
2025-02-04 00:34:51,21.35
2025-02-04 00:29:51,21.34
2025-02-04 00:24:50,21.36
2025-02-04 00:19:51,21.35
2025-02-04 00:14:51,21.34
2025-02-04 00:09:51,21.37
2025-02-04 00:04:51,21.37
