SensorName,Time,Value
Preben - Canteen Humidity,2025-02-05 23:59:51,23.39
Preben - Canteen Humidity,2025-02-05 23:54:49,23.74
Preben - Canteen Humidity,2025-02-05 23:49:50,23.65
Preben - Canteen Humidity,2025-02-05 23:44:51,23.53
Preben - Canteen Humidity,2025-02-05 23:39:51,23.55
Preben - Canteen Humidity,2025-02-05 23:34:50,23.74
Preben - Canteen Humidity,2025-02-05 23:29:51,23.57
Preben - Canteen Humidity,2025-02-05 23:24:51,23.51
Preben - Canteen Humidity,2025-02-05 23:19:47,23.9
Preben - Canteen Humidity,2025-02-05 23:14:50,23.82
Preben - Canteen Humidity,2025-02-05 23:09:51,23.68
Preben - Canteen Humidity,2025-02-05 23:04:52,23.88
Preben - Canteen Humidity,2025-02-05 22:59:50,23.98
Preben - Canteen Humidity,2025-02-05 22:54:51,23.81
Preben - Canteen Humidity,2025-02-05 22:49:50,23.8
Preben - Canteen Humidity,2025-02-05 22:44:49,24.08
Preben - Canteen Humidity,2025-02-05 22:39:50,23.99
Preben - Canteen Humidity,2025-02-05 22:34:51,23.87
Preben - Canteen Humidity,2025-02-05 22:29:49,24.09
Preben - Canteen Humidity,2025-02-05 22:24:51,24.11
Preben - Canteen Humidity,2025-02-05 22:19:51,23.9
Preben - Canteen Humidity,2025-02-05 22:14:51,23.86
Preben - Canteen Humidity,2025-02-05 22:09:51,24.15
Preben - Canteen Humidity,2025-02-05 22:04:51,24.05
Preben - Canteen Humidity,2025-02-05 21:59:50,23.96
Preben - Canteen Humidity,2025-02-05 21:54:49,24.2
Preben - Canteen Humidity,2025-02-05 21:49:50,24.11
Preben - Canteen Humidity,2025-02-05 21:44:51,24
Preben - Canteen Humidity,2025-02-05 21:39:51,23.91
Preben - Canteen Humidity,2025-02-05 21:34:47,24.2
Preben - Canteen Humidity,2025-02-05 21:29:51,24.12
Preben - Canteen Humidity,2025-02-05 21:24:51,23.97
Preben - Canteen Humidity,2025-02-05 21:19:49,24.32
Preben - Canteen Humidity,2025-02-05 21:14:51,24.25
Preben - Canteen Humidity,2025-02-05 21:09:51,24.12
Preben - Canteen Humidity,2025-02-05 21:04:51,24.4
Preben - Canteen Humidity,2025-02-05 20:59:49,24.33
Preben - Canteen Humidity,2025-02-05 20:54:51,24.2
Preben - Canteen Humidity,2025-02-05 20:49:51,24.2
Preben - Canteen Humidity,2025-02-05 20:44:49,24.41
Preben - Canteen Humidity,2025-02-05 20:39:47,24.3
Preben - Canteen Humidity,2025-02-05 20:34:51,24.22
Preben - Canteen Humidity,2025-02-05 20:29:49,24.16
Preben - Canteen Humidity,2025-02-05 20:24:49,24.39
Preben - Canteen Humidity,2025-02-05 20:19:51,24.25
