Tag name: Preben - Meeting Room 43/4 Temperature
Time, Value
2025-02-01 23:59:46,22.54
2025-02-01 23:54:48,22.54
2025-02-01 23:49:44,22.54
2025-02-01 23:44:45,22.54
2025-02-01 23:39:38,22.53
2025-02-01 23:34:42,22.54
2025-02-01 23:29:43,22.53
2025-02-01 23:24:48,22.53
2025-02-01 23:19:44,22.53
2025-02-01 23:14:45,22.51
2025-02-01 23:09:44,22.53
2025-02-01 23:04:48,22.53
2025-02-01 22:59:47,22.55
2025-02-01 22:54:48,22.56
2025-02-01 22:49:47,22.57
2025-02-01 22:44:46,22.56
2025-02-01 22:39:44,22.56
2025-02-01 22:34:45,22.57
2025-02-01 22:29:36,22.56
2025-02-01 22:24:43,22.56
2025-02-01 22:19:39,22.56
2025-02-01 22:14:43,22.57
2025-02-01 22:09:47,22.56
2025-02-01 22:04:43,22.57
2025-02-01 21:59:48,22.57
2025-02-01 21:54:41,22.54
2025-02-01 21:49:34,22.57
2025-02-01 21:44:46,22.57
2025-02-01 21:39:42,22.6
2025-02-01 21:34:40,22.57
2025-02-01 21:29:48,22.56
2025-02-01 21:24:44,22.57
2025-02-01 21:19:45,22.57
2025-02-01 21:14:38,22.57
2025-02-01 21:09:47,22.57
2025-02-01 21:04:44,22.57
2025-02-01 20:59:48,22.57
2025-02-01 20:54:47,22.58
2025-02-01 20:49:40,22.58
2025-02-01 20:44:46,22.57
2025-02-01 20:39:48,22.58
2025-02-01 20:34:47,22.55
2025-02-01 20:29:43,22.58
2025-02-01 20:24:47,22.58
2025-02-01 20:19:48,22.61
2025-02-01 20:14:46,22.59
2025-02-01 20:09:45,22.59
2025-02-01 20:04:47,22.59
2025-02-01 19:59:46,22.59
2025-02-01 19:54:47,22.59
2025-02-01 19:49:48,22.6
2025-02-01 19:44:44,22.6
2025-02-01 19:39:43,22.6
2025-02-01 19:34:48,22.61
2025-02-01 19:29:46,22.6
2025-02-01 19:24:42,22.61
2025-02-01 19:19:46,22.61
2025-02-01 19:14:47,22.61
2025-02-01 19:09:38,22.61
2025-02-01 19:04:45,22.61
2025-02-01 18:59:41,22.61
2025-02-01 18:54:42,22.62
2025-02-01 18:49:46,22.62
2025-02-01 18:44:47,22.62
2025-02-01 18:39:47,22.63
2025-02-01 18:34:43,22.63
2025-02-01 18:29:44,22.63
2025-02-01 18:24:48,22.63
2025-02-01 18:19:44,22.64
2025-02-01 18:14:45,22.64
2025-02-01 18:09:47,22.64
2025-02-01 18:04:40,22.64
2025-02-01 17:59:47,22.65
2025-02-01 17:54:48,22.65
2025-02-01 17:49:39,22.65
2025-02-01 17:44:49,22.66
2025-02-01 17:39:42,22.67
2025-02-01 17:34:46,22.67
2025-02-01 17:29:47,22.68
2025-02-01 17:24:46,22.69
2025-02-01 17:19:47,22.68
2025-02-01 17:14:46,22.69
2025-02-01 17:09:37,22.7
2025-02-01 17:04:46,22.71
2025-02-01 16:59:47,22.71
2025-02-01 16:54:46,22.72
2025-02-01 16:49:47,22.72
2025-02-01 16:44:41,22.73
2025-02-01 16:39:48,22.75
2025-02-01 16:34:46,22.76
2025-02-01 16:29:42,22.78
2025-02-01 16:24:46,22.79
2025-02-01 16:19:42,22.81
2025-02-01 16:14:47,22.83
2025-02-01 16:09:45,22.84
2025-02-01 16:04:36,22.86
2025-02-01 15:59:42,22.86
2025-02-01 15:54:42,22.86
2025-02-01 15:49:47,22.86
2025-02-01 15:44:47,22.88
2025-02-01 15:39:48,22.89
2025-02-01 15:34:44,22.89
2025-02-01 15:29:48,22.89
2025-02-01 15:24:41,22.88
2025-02-01 15:19:49,22.88
2025-02-01 15:14:42,22.88
2025-02-01 15:09:48,22.89
2025-02-01 15:04:47,22.91
2025-02-01 14:59:40,22.86
2025-02-01 14:54:44,22.87
2025-02-01 14:49:46,22.87
2025-02-01 14:44:39,22.89
2025-02-01 14:39:46,22.89
