SensorName,Time,Value
Preben - Canteen Humidity,2025-02-06 23:59:48,23.21
Preben - Canteen Humidity,2025-02-06 23:54:49,23.2
Preben - Canteen Humidity,2025-02-06 23:49:49,23.23
Preben - Canteen Humidity,2025-02-06 23:44:48,23.2
Preben - Canteen Humidity,2025-02-06 23:39:51,23.21
Preben - Canteen Humidity,2025-02-06 23:34:44,23.29
Preben - Canteen Humidity,2025-02-06 23:29:50,23.29
Preben - Canteen Humidity,2025-02-06 23:24:45,23.28
Preben - Canteen Humidity,2025-02-06 23:19:52,23.33
Preben - Canteen Humidity,2025-02-06 23:14:50,23.33
Preben - Canteen Humidity,2025-02-06 23:09:50,23.31
Preben - Canteen Humidity,2025-02-06 23:04:41,23.36
Preben - Canteen Humidity,2025-02-06 23:04:41,23.36
Preben - Canteen Humidity,2025-02-06 22:59:49,23.38
Preben - Canteen Humidity,2025-02-06 22:54:50,23.35
Preben - Canteen Humidity,2025-02-06 22:49:50,23.41
Preben - Canteen Humidity,2025-02-06 22:44:49,23.41
Preben - Canteen Humidity,2025-02-06 22:39:50,23.39
Preben - Canteen Humidity,2025-02-06 22:34:50,23.39
Preben - Canteen Humidity,2025-02-06 22:29:49,23.44
Preben - Canteen Humidity,2025-02-06 22:24:49,23.43
Preben - Canteen Humidity,2025-02-06 22:19:48,23.4
Preben - Canteen Humidity,2025-02-06 22:14:51,23.5
Preben - Canteen Humidity,2025-02-06 22:09:49,23.5
Preben - Canteen Humidity,2025-02-06 22:04:50,23.51
Preben - Canteen Humidity,2025-02-06 21:59:48,23.54
Preben - Canteen Humidity,2025-02-06 21:49:49,23.55
Preben - Canteen Humidity,2025-02-06 21:44:50,23.61
Preben - Canteen Humidity,2025-02-06 21:39:49,23.62
Preben - Canteen Humidity,2025-02-06 21:34:49,23.57
Preben - Canteen Humidity,2025-02-06 21:29:50,23.63
Preben - Canteen Humidity,2025-02-06 21:24:50,23.7
Preben - Canteen Humidity,2025-02-06 21:14:50,23.64
Preben - Canteen Humidity,2025-02-06 21:09:48,23.73
Preben - Canteen Humidity,2025-02-06 21:04:51,23.73
Preben - Canteen Humidity,2025-02-06 20:59:41,23.67
Preben - Canteen Humidity,2025-02-06 20:54:50,23.74
Preben - Canteen Humidity,2025-02-06 20:49:50,23.78
Preben - Canteen Humidity,2025-02-06 20:44:51,23.72
Preben - Canteen Humidity,2025-02-06 20:39:47,23.73
Preben - Canteen Humidity,2025-02-06 20:34:45,23.84
Preben - Canteen Humidity,2025-02-06 20:29:51,23.81
Preben - Canteen Humidity,2025-02-06 20:19:50,23.88
Preben - Canteen Humidity,2025-02-06 20:14:51,23.87
Preben - Canteen Humidity,2025-02-06 20:09:51,23.83
Preben - Canteen Humidity,2025-02-06 20:04:50,23.88
Preben - Canteen Humidity,2025-02-06 19:59:50,23.84
Preben - Canteen Humidity,2025-02-06 19:54:51,23.78
Preben - Canteen Humidity,2025-02-06 19:49:51,23.81
Preben - Canteen Humidity,2025-02-06 19:44:50,23.91
Preben - Canteen Humidity,2025-02-06 19:39:51,23.83
Preben - Canteen Humidity,2025-02-06 19:34:51,23.88
Preben - Canteen Humidity,2025-02-06 19:29:50,23.92
Preben - Canteen Humidity,2025-02-06 19:24:50,23.82
Preben - Canteen Humidity,2025-02-06 19:19:46,23.75
Preben - Canteen Humidity,2025-02-06 19:14:50,24.09
Preben - Canteen Humidity,2025-02-06 19:09:50,24.07
Preben - Canteen Humidity,2025-02-06 19:04:51,24.06
Preben - Canteen Humidity,2025-02-06 18:59:51,24.14
Preben - Canteen Humidity,2025-02-06 18:54:50,24.12
Preben - Canteen Humidity,2025-02-06 18:49:50,24
Preben - Canteen Humidity,2025-02-06 18:44:51,24.09
Preben - Canteen Humidity,2025-02-06 18:39:52,24.18
Preben - Canteen Humidity,2025-02-06 18:34:50,24.07
Preben - Canteen Humidity,2025-02-06 18:29:51,24.01
Preben - Canteen Humidity,2025-02-06 18:24:51,24.3
Preben - Canteen Humidity,2025-02-06 18:19:50,24.31
Preben - Canteen Humidity,2025-02-06 18:14:51,24.17
Preben - Canteen Humidity,2025-02-06 18:09:51,24.32
Preben - Canteen Humidity,2025-02-06 18:04:52,24.46
Preben - Canteen Humidity,2025-02-06 17:59:50,24.38
Preben - Canteen Humidity,2025-02-06 17:54:51,24.38
Preben - Canteen Humidity,2025-02-06 17:49:51,24.68
Preben - Canteen Humidity,2025-02-06 17:44:50,24.61
Preben - Canteen Humidity,2025-02-06 17:39:46,24.6
Preben - Canteen Humidity,2025-02-06 17:34:51,24.56
Preben - Canteen Humidity,2025-02-06 17:29:50,24.87
Preben - Canteen Humidity,2025-02-06 17:24:50,24.81
Preben - Canteen Humidity,2025-02-06 17:19:46,24.8
Preben - Canteen Humidity,2025-02-06 17:09:50,24.94
Preben - Canteen Humidity,2025-02-06 17:04:48,24.93
Preben - Canteen Humidity,2025-02-06 16:59:51,24.9
Preben - Canteen Humidity,2025-02-06 16:54:52,25.06
Preben - Canteen Humidity,2025-02-06 16:49:50,25.07
Preben - Canteen Humidity,2025-02-06 16:44:51,25.01
Preben - Canteen Humidity,2025-02-06 16:39:52,24.99
Preben - Canteen Humidity,2025-02-06 16:34:50,24.99
Preben - Canteen Humidity,2025-02-06 16:29:51,25.08
Preben - Canteen Humidity,2025-02-06 16:24:51,25.05
Preben - Canteen Humidity,2025-02-06 16:19:50,25.02
Preben - Canteen Humidity,2025-02-06 16:14:51,25.04
Preben - Canteen Humidity,2025-02-06 16:09:51,24.96
Preben - Canteen Humidity,2025-02-06 16:04:47,24.86
Preben - Canteen Humidity,2025-02-06 15:59:50,24.87
Preben - Canteen Humidity,2025-02-06 15:54:51,24.89
Preben - Canteen Humidity,2025-02-06 15:49:51,24.93
Preben - Canteen Humidity,2025-02-06 15:44:50,24.94
Preben - Canteen Humidity,2025-02-06 15:39:51,24.95
Preben - Canteen Humidity,2025-02-06 15:34:48,24.88
Preben - Canteen Humidity,2025-02-06 15:29:52,24.81
Preben - Canteen Humidity,2025-02-06 15:24:44,24.77
Preben - Canteen Humidity,2025-02-06 15:19:48,24.83
Preben - Canteen Humidity,2025-02-06 15:14:52,24.74
Preben - Canteen Humidity,2025-02-06 15:09:47,24.69
Preben - Canteen Humidity,2025-02-06 15:04:51,24.63
Preben - Canteen Humidity,2025-02-06 14:59:51,24.56
Preben - Canteen Humidity,2025-02-06 14:54:49,24.57
Preben - Canteen Humidity,2025-02-06 14:49:49,24.59
Preben - Canteen Humidity,2025-02-06 14:44:51,24.57
Preben - Canteen Humidity,2025-02-06 14:39:52,24.59
Preben - Canteen Humidity,2025-02-06 14:34:47,24.53
Preben - Canteen Humidity,2025-02-06 14:29:48,24.52
Preben - Canteen Humidity,2025-02-06 14:24:51,24.56
Preben - Canteen Humidity,2025-02-06 14:19:47,24.62
Preben - Canteen Humidity,2025-02-06 14:14:51,24.67
Preben - Canteen Humidity,2025-02-06 14:09:51,24.62
Preben - Canteen Humidity,2025-02-06 14:04:52,24.68
Preben - Canteen Humidity,2025-02-06 13:59:50,24.64
Preben - Canteen Humidity,2025-02-06 13:54:51,24.62
Preben - Canteen Humidity,2025-02-06 13:49:51,24.85
Preben - Canteen Humidity,2025-02-06 13:44:49,24.91
Preben - Canteen Humidity,2025-02-06 13:39:51,24.95
Preben - Canteen Humidity,2025-02-06 13:34:46,24.94
Preben - Canteen Humidity,2025-02-06 13:29:49,24.87
Preben - Canteen Humidity,2025-02-06 13:24:47,25.01
Preben - Canteen Humidity,2025-02-06 13:19:51,25.11
Preben - Canteen Humidity,2025-02-06 13:14:48,25.15
Preben - Canteen Humidity,2025-02-06 13:09:47,25.39
Preben - Canteen Humidity,2025-02-06 13:04:48,25.64
