SensorName,Time,Value
Preben - Canteen Humidity,2025-02-01 23:59:48,20.58
Preben - Canteen Humidity,2025-02-01 23:54:48,20.58
Preben - Canteen Humidity,2025-02-01 23:49:47,20.59
Preben - Canteen Humidity,2025-02-01 23:44:48,20.55
Preben - Canteen Humidity,2025-02-01 23:39:47,20.53
Preben - Canteen Humidity,2025-02-01 23:34:48,20.54
Preben - Canteen Humidity,2025-02-01 23:29:49,20.52
Preben - Canteen Humidity,2025-02-01 23:24:46,20.48
Preben - Canteen Humidity,2025-02-01 23:19:48,20.43
Preben - Canteen Humidity,2025-02-01 23:14:48,20.41
Preben - Canteen Humidity,2025-02-01 23:09:48,20.39
Preben - Canteen Humidity,2025-02-01 23:04:48,20.36
Preben - Canteen Humidity,2025-02-01 22:59:48,20.28
Preben - Canteen Humidity,2025-02-01 22:54:48,19.99
Preben - Canteen Humidity,2025-02-01 22:49:48,20.16
Preben - Canteen Humidity,2025-02-01 22:44:48,20.56
Preben - Canteen Humidity,2025-02-01 22:39:49,20.56
Preben - Canteen Humidity,2025-02-01 22:34:47,20.58
Preben - Canteen Humidity,2025-02-01 22:29:47,20.6
Preben - Canteen Humidity,2025-02-01 22:24:48,20.61
Preben - Canteen Humidity,2025-02-01 22:19:48,20.56
Preben - Canteen Humidity,2025-02-01 22:14:47,20.61
Preben - Canteen Humidity,2025-02-01 22:09:47,20.59
Preben - Canteen Humidity,2025-02-01 22:04:48,20.59
Preben - Canteen Humidity,2025-02-01 21:59:46,20.6
Preben - Canteen Humidity,2025-02-01 21:54:48,20.6
Preben - Canteen Humidity,2025-02-01 21:49:48,20.66
Preben - Canteen Humidity,2025-02-01 21:44:48,20.71
Preben - Canteen Humidity,2025-02-01 21:39:47,20.76
Preben - Canteen Humidity,2025-02-01 21:34:47,20.76
Preben - Canteen Humidity,2025-02-01 21:29:48,20.77
Preben - Canteen Humidity,2025-02-01 21:24:48,20.81
Preben - Canteen Humidity,2025-02-01 21:19:47,20.8
Preben - Canteen Humidity,2025-02-01 21:14:48,20.81
Preben - Canteen Humidity,2025-02-01 21:09:48,20.81
Preben - Canteen Humidity,2025-02-01 21:04:48,20.82
Preben - Canteen Humidity,2025-02-01 20:59:47,20.84
Preben - Canteen Humidity,2025-02-01 20:54:48,20.82
Preben - Canteen Humidity,2025-02-01 20:49:48,20.85
Preben - Canteen Humidity,2025-02-01 20:44:48,20.87
Preben - Canteen Humidity,2025-02-01 20:39:48,20.9
Preben - Canteen Humidity,2025-02-01 20:34:48,20.9
Preben - Canteen Humidity,2025-02-01 20:29:48,20.97
Preben - Canteen Humidity,2025-02-01 20:24:48,21.01
Preben - Canteen Humidity,2025-02-01 20:19:48,21
Preben - Canteen Humidity,2025-02-01 20:14:49,21.02
Preben - Canteen Humidity,2025-02-01 20:09:46,21.01
Preben - Canteen Humidity,2025-02-01 20:04:48,20.97
Preben - Canteen Humidity,2025-02-01 19:59:48,21.01
Preben - Canteen Humidity,2025-02-01 19:54:46,20.98
Preben - Canteen Humidity,2025-02-01 19:49:47,20.98
Preben - Canteen Humidity,2025-02-01 19:39:47,21.13
Preben - Canteen Humidity,2025-02-01 19:34:45,21.14
Preben - Canteen Humidity,2025-02-01 19:29:48,21.19
Preben - Canteen Humidity,2025-02-01 19:24:48,21.24
Preben - Canteen Humidity,2025-02-01 19:19:47,21.24
Preben - Canteen Humidity,2025-02-01 19:14:48,21.32
Preben - Canteen Humidity,2025-02-01 19:09:48,21.27
Preben - Canteen Humidity,2025-02-01 19:04:48,21.28
Preben - Canteen Humidity,2025-02-01 18:59:48,21.25
Preben - Canteen Humidity,2025-02-01 18:54:48,21.28
Preben - Canteen Humidity,2025-02-01 18:49:47,21.36
Preben - Canteen Humidity,2025-02-01 18:44:48,21.31
Preben - Canteen Humidity,2025-02-01 18:39:47,21.36
Preben - Canteen Humidity,2025-02-01 18:34:48,21.43
