Tag name: Preben - Office 407 - Humidity
Time, Value
2025-02-19 23:55:41,16.69
2025-02-19 23:50:41,16.72
2025-02-19 23:45:41,16.72
2025-02-19 23:40:40,16.67
2025-02-19 23:35:37,16.67
2025-02-19 23:30:40,16.65
2025-02-19 23:25:41,16.67
2025-02-19 23:20:41,16.67
2025-02-19 23:15:40,16.55
2025-02-19 23:10:40,16.62
2025-02-19 23:05:41,16.61
2025-02-19 23:00:40,16.59
2025-02-19 22:55:41,16.62
2025-02-19 22:50:40,16.53
2025-02-19 22:45:41,16.58
2025-02-19 22:40:41,16.59
2025-02-19 22:35:41,16.58
2025-02-19 22:30:41,16.61
2025-02-19 22:25:40,16.62
2025-02-19 22:20:41,16.61
2025-02-19 22:15:40,16.61
2025-02-19 22:10:41,16.58
2025-02-19 22:05:40,16.59
2025-02-19 22:00:40,16.6
2025-02-19 21:55:40,16.61
2025-02-19 21:50:41,16.61
2025-02-19 21:45:41,16.58
2025-02-19 21:40:40,16.64
2025-02-19 21:35:40,16.61
2025-02-19 21:30:40,16.61
2025-02-19 21:25:41,16.61
2025-02-19 21:20:40,16.6
2025-02-19 21:15:41,16.67
2025-02-19 21:10:40,16.65
2025-02-19 21:05:40,16.63
2025-02-19 21:00:39,16.69
2025-02-19 20:55:41,16.62
2025-02-19 20:50:40,16.61
2025-02-19 20:45:40,16.66
2025-02-19 20:40:40,16.78
2025-02-19 20:35:41,16.73
2025-02-19 20:30:40,16.67
2025-02-19 20:25:40,16.67
2025-02-19 20:20:41,16.66
2025-02-19 20:15:41,16.67
2025-02-19 20:10:40,16.57
2025-02-19 20:05:41,16.6
2025-02-19 20:00:40,16.59
2025-02-19 19:55:41,16.59
2025-02-19 19:50:41,16.61
2025-02-19 19:45:40,16.61
2025-02-19 19:40:41,16.63
2025-02-19 19:35:40,16.58
2025-02-19 19:30:40,16.6
2025-02-19 19:25:41,16.59
2025-02-19 19:20:41,16.56
2025-02-19 19:15:40,16.54
2025-02-19 19:10:41,16.56
2025-02-19 19:05:41,16.58
2025-02-19 19:00:40,16.56
2025-02-19 18:55:41,16.52
2025-02-19 18:50:41,16.51
2025-02-19 18:45:41,16.51
2025-02-19 18:40:40,16.56
2025-02-19 18:35:39,16.52
2025-02-19 18:30:41,16.51
2025-02-19 18:25:41,16.6
2025-02-19 18:20:38,16.55
2025-02-19 18:15:41,16.55
2025-02-19 18:10:41,16.63
2025-02-19 18:05:41,16.5
2025-02-19 18:00:41,16.42
2025-02-19 17:55:41,16.55
2025-02-19 17:50:39,16.45
2025-02-19 17:45:41,16.47
2025-02-19 17:40:40,16.76
2025-02-19 17:35:41,16.71
2025-02-19 17:30:41,16.65
2025-02-19 17:25:39,16.55
2025-02-19 17:20:41,16.75
2025-02-19 17:15:40,16.67
2025-02-19 17:10:41,16.74
2025-02-19 17:05:41,16.57
2025-02-19 17:00:41,16.76
2025-02-19 16:55:40,16.74
2025-02-19 16:50:41,16.67
2025-02-19 16:45:41,16.81
2025-02-19 16:40:41,16.8
2025-02-19 16:35:41,16.82
2025-02-19 16:30:39,16.9
2025-02-19 16:25:41,16.91
2025-02-19 16:20:41,16.91
2025-02-19 16:15:41,16.78
2025-02-19 16:10:40,16.68
2025-02-19 16:05:40,16.74
2025-02-19 16:00:40,16.81
2025-02-19 15:55:40,16.9
2025-02-19 15:50:40,16.89
2025-02-19 15:45:41,16.73
2025-02-19 15:40:40,16.63
2025-02-19 15:35:40,16.66
2025-02-19 15:30:40,16.71
2025-02-19 15:25:40,16.65
2025-02-19 15:20:40,16.63
2025-02-19 15:15:41,16.83
2025-02-19 15:10:41,16.76
2025-02-19 15:05:40,16.77
2025-02-19 15:00:39,16.74
2025-02-19 14:55:41,16.79
2025-02-19 14:50:41,16.79
2025-02-19 14:45:41,16.73
2025-02-19 14:40:41,16.77
2025-02-19 14:35:40,16.93
2025-02-19 14:30:41,16.82
2025-02-19 14:25:40,16.89
2025-02-19 14:20:41,17
2025-02-19 14:15:39,17.05
2025-02-19 14:10:41,16.91
2025-02-19 14:05:41,16.87
2025-02-19 14:00:41,16.97
2025-02-19 13:55:38,17.12
2025-02-19 13:50:35,17.02
2025-02-19 13:45:40,17.08
2025-02-19 13:40:40,17.16
2025-02-19 13:35:41,17.17
2025-02-19 13:30:41,17.1
2025-02-19 13:25:40,17.12
2025-02-19 13:20:40,17.13
2025-02-19 13:15:40,17.06
2025-02-19 13:10:40,16.98
2025-02-19 13:05:41,17.06
2025-02-19 13:00:40,17.07
2025-02-19 12:55:41,16.97
2025-02-19 12:50:40,16.9
2025-02-19 12:45:41,16.91
2025-02-19 12:40:41,16.84
2025-02-19 12:35:42,16.8
2025-02-19 12:30:41,16.86
2025-02-19 12:25:40,16.75
2025-02-19 12:20:41,16.74
2025-02-19 12:15:40,16.71
2025-02-19 12:10:39,16.82
2025-02-19 12:05:41,16.74
2025-02-19 12:00:41,16.73
2025-02-19 11:55:37,16.72
2025-02-19 11:50:41,16.8
2025-02-19 11:45:40,16.8
2025-02-19 11:40:38,16.69
2025-02-19 11:35:41,16.65
2025-02-19 11:30:41,16.74
2025-02-19 11:25:41,16.65
2025-02-19 11:20:40,16.6
2025-02-19 11:15:40,16.44
2025-02-19 11:10:39,16.54
2025-02-19 11:05:40,16.39
2025-02-19 11:00:41,16.36
2025-02-19 10:55:39,16.25
2025-02-19 10:50:40,16.23
2025-02-19 10:45:41,16.17
2025-02-19 10:40:41,16.15
