SensorName,Time,Value
Preben - Canteen Humidity,2025-02-18 23:55:39,16.6
Preben - Canteen Humidity,2025-02-18 23:50:40,16.6
Preben - Canteen Humidity,2025-02-18 23:45:41,16.63
Preben - Canteen Humidity,2025-02-18 23:40:39,16.65
Preben - Canteen Humidity,2025-02-18 23:35:37,16.67
Preben - Canteen Humidity,2025-02-18 23:30:40,16.68
Preben - Canteen Humidity,2025-02-18 23:25:38,16.68
Preben - Canteen Humidity,2025-02-18 23:20:39,16.7
Preben - Canteen Humidity,2025-02-18 23:15:38,16.68
Preben - Canteen Humidity,2025-02-18 23:10:38,16.69
Preben - Canteen Humidity,2025-02-18 23:05:41,16.71
Preben - Canteen Humidity,2025-02-18 23:00:37,16.71
Preben - Canteen Humidity,2025-02-18 22:55:38,16.72
Preben - Canteen Humidity,2025-02-18 22:50:38,16.72
Preben - Canteen Humidity,2025-02-18 22:45:41,16.72
Preben - Canteen Humidity,2025-02-18 22:40:41,16.76
Preben - Canteen Humidity,2025-02-18 22:35:35,16.78
Preben - Canteen Humidity,2025-02-18 22:30:38,16.8
Preben - Canteen Humidity,2025-02-18 22:25:34,16.81
Preben - Canteen Humidity,2025-02-18 22:20:41,16.81
Preben - Canteen Humidity,2025-02-18 22:15:39,16.8
Preben - Canteen Humidity,2025-02-18 22:10:39,16.8
Preben - Canteen Humidity,2025-02-18 22:05:40,16.78
Preben - Canteen Humidity,2025-02-18 22:00:38,16.79
Preben - Canteen Humidity,2025-02-18 21:55:39,16.79
Preben - Canteen Humidity,2025-02-18 21:50:39,16.83
Preben - Canteen Humidity,2025-02-18 21:45:40,16.84
Preben - Canteen Humidity,2025-02-18 21:40:39,16.82
Preben - Canteen Humidity,2025-02-18 21:35:39,16.81
Preben - Canteen Humidity,2025-02-18 21:30:35,16.78
Preben - Canteen Humidity,2025-02-18 21:25:38,16.75
Preben - Canteen Humidity,2025-02-18 21:20:39,16.77
Preben - Canteen Humidity,2025-02-18 21:15:38,16.74
Preben - Canteen Humidity,2025-02-18 21:10:38,16.72
Preben - Canteen Humidity,2025-02-18 21:05:39,16.69
Preben - Canteen Humidity,2025-02-18 21:00:39,16.77
Preben - Canteen Humidity,2025-02-18 20:55:38,16.8
