Tag name: Preben - Canteen Temperature
Time, Value
2025-02-08 23:59:55,22.37
2025-02-08 23:54:54,22.37
2025-02-08 23:49:55,22.4
2025-02-08 23:44:55,22.36
2025-02-08 23:39:49,22.37
2025-02-08 23:34:55,22.4
2025-02-08 23:29:55,22.37
2025-02-08 23:24:51,22.37
2025-02-08 23:19:55,22.37
2025-02-08 23:14:55,22.37
2025-02-08 23:09:54,22.37
2025-02-08 23:04:55,22.36
2025-02-08 22:59:55,22.36
2025-02-08 22:54:55,22.37
2025-02-08 22:49:53,22.37
2025-02-08 22:44:55,22.37
2025-02-08 22:39:55,22.37
2025-02-08 22:34:53,22.36
2025-02-08 22:29:54,22.35
2025-02-08 22:24:55,22.35
2025-02-08 22:19:55,22.36
2025-02-08 22:14:52,22.36
2025-02-08 22:09:52,22.36
2025-02-08 22:04:55,22.36
2025-02-08 21:59:53,22.36
2025-02-08 21:54:53,22.36
2025-02-08 21:49:55,22.36
2025-02-08 21:44:52,22.37
2025-02-08 21:39:51,22.37
2025-02-08 21:34:53,22.37
2025-02-08 21:29:54,22.38
2025-02-08 21:24:55,22.38
2025-02-08 21:19:54,22.38
2025-02-08 21:14:55,22.4
2025-02-08 21:09:53,22.4
2025-02-08 21:04:53,22.4
2025-02-08 20:59:54,22.44
2025-02-08 20:54:55,22.4
2025-02-08 20:49:55,22.4
2025-02-08 20:44:53,22.44
2025-02-08 20:39:55,22.4
2025-02-08 20:34:53,22.4
2025-02-08 20:29:53,22.4
2025-02-08 20:24:53,22.41
2025-02-08 20:19:54,22.4
2025-02-08 20:14:53,22.41
2025-02-08 20:09:54,22.41
2025-02-08 20:04:52,22.41
2025-02-08 19:59:53,22.4
2025-02-08 19:54:53,22.41
2025-02-08 19:49:52,22.4
2025-02-08 19:44:56,22.41
2025-02-08 19:39:53,22.41
2025-02-08 19:34:53,22.41
2025-02-08 19:29:55,22.41
2025-02-08 19:24:53,22.41
2025-02-08 19:19:53,22.42
2025-02-08 19:14:49,22.42
2025-02-08 19:09:53,22.42
2025-02-08 19:04:48,22.42
2025-02-08 18:59:54,22.43
2025-02-08 18:54:54,22.42
2025-02-08 18:49:53,22.42
2025-02-08 18:44:53,22.43
2025-02-08 18:39:47,22.42
2025-02-08 18:34:53,22.42
2025-02-08 18:29:52,22.43
2025-02-08 18:24:54,22.43
2025-02-08 18:19:52,22.43
2025-02-08 18:14:55,22.44
2025-02-08 18:09:54,22.44
2025-02-08 18:04:54,22.44
2025-02-08 17:59:53,22.44
2025-02-08 17:54:54,22.45
2025-02-08 17:49:55,22.45
2025-02-08 17:44:55,22.45
2025-02-08 17:39:55,22.45
2025-02-08 17:34:54,22.45
2025-02-08 17:29:54,22.45
2025-02-08 17:24:53,22.45
2025-02-08 17:19:54,22.45
2025-02-08 17:14:52,22.45
2025-02-08 17:09:55,22.45
2025-02-08 17:04:53,22.45
2025-02-08 16:59:54,22.45
2025-02-08 16:54:55,22.45
2025-02-08 16:49:55,22.46
2025-02-08 16:44:53,22.45
2025-02-08 16:39:54,22.46
2025-02-08 16:34:55,22.47
2025-02-08 16:29:50,22.47
2025-02-08 16:24:55,22.46
2025-02-08 16:19:54,22.47
2025-02-08 16:14:55,22.47
2025-02-08 16:09:56,22.48
2025-02-08 16:04:54,22.46
2025-02-08 15:59:51,22.5
2025-02-08 15:54:53,22.49
2025-02-08 15:49:54,22.5
2025-02-08 15:44:54,22.52
2025-02-08 15:39:55,22.53
2025-02-08 15:34:54,22.52
2025-02-08 15:29:55,22.53
2025-02-08 15:24:55,22.53
2025-02-08 15:19:53,22.53
2025-02-08 15:14:55,22.53
2025-02-08 15:09:55,22.53
2025-02-08 15:04:53,22.53
2025-02-08 14:59:54,22.53
2025-02-08 14:54:54,22.53
2025-02-08 14:49:53,22.53
2025-02-08 14:44:52,22.53
2025-02-08 14:39:54,22.53
2025-02-08 14:34:55,22.53
2025-02-08 14:29:55,22.52
2025-02-08 14:24:54,22.53
2025-02-08 14:19:55,22.54
2025-02-08 14:14:55,22.52
2025-02-08 14:09:54,22.52
2025-02-08 14:04:54,22.52
2025-02-08 13:59:55,22.51
2025-02-08 13:54:55,22.52
2025-02-08 13:49:55,22.52
2025-02-08 13:44:54,22.52
2025-02-08 13:39:55,22.52
2025-02-08 13:34:54,22.51
2025-02-08 13:29:51,22.51
2025-02-08 13:24:55,22.51
2025-02-08 13:19:55,22.51
2025-02-08 13:14:54,22.51
2025-02-08 13:09:55,22.51
2025-02-08 13:04:55,22.51
2025-02-08 12:59:51,22.51
2025-02-08 12:54:54,22.51
2025-02-08 12:49:55,22.5
2025-02-08 12:44:55,22.5
2025-02-08 12:39:55,22.51
2025-02-08 12:34:55,22.5
2025-02-08 12:29:55,22.5
2025-02-08 12:19:54,22.5
2025-02-08 12:14:55,22.49
2025-02-08 12:09:56,22.5
2025-02-08 12:04:51,22.5
2025-02-08 11:59:55,22.49
2025-02-08 11:54:55,22.49
2025-02-08 11:49:55,22.49
2025-02-08 11:44:54,22.49
2025-02-08 11:39:55,22.49
2025-02-08 11:34:53,22.49
2025-02-08 11:29:55,22.48
2025-02-08 11:24:55,22.48
2025-02-08 11:19:55,22.48
2025-02-08 11:14:54,22.47
2025-02-08 11:09:55,22.47
2025-02-08 11:04:55,22.46
2025-02-08 10:59:56,22.46
2025-02-08 10:54:51,22.46
2025-02-08 10:49:55,22.45
2025-02-08 10:44:54,22.45
2025-02-08 10:39:55,22.45
2025-02-08 10:34:56,22.46
2025-02-08 10:29:55,22.47
2025-02-08 10:24:55,22.46
2025-02-08 10:19:55,22.46
2025-02-08 10:14:55,22.47
2025-02-08 10:09:54,22.47
2025-02-08 10:04:54,22.47
2025-02-08 09:59:54,22.51
2025-02-08 09:54:55,22.46
2025-02-08 09:49:55,22.46
2025-02-08 09:44:54,22.46
2025-02-08 09:39:55,22.47
2025-02-08 09:34:52,22.47
2025-02-08 09:29:54,22.46
2025-02-08 09:24:53,22.52
2025-02-08 09:19:55,22.46
2025-02-08 09:14:51,22.51
2025-02-08 09:09:54,22.47
2025-02-08 09:04:55,22.47
2025-02-08 08:59:55,22.47
2025-02-08 08:54:52,22.47
2025-02-08 08:49:55,22.47
2025-02-08 08:44:54,22.46
2025-02-08 08:39:54,22.47
2025-02-08 08:34:55,22.47
2025-02-08 08:29:55,22.48
2025-02-08 08:24:49,22.48
2025-02-08 08:19:54,22.48
2025-02-08 08:14:55,22.48
2025-02-08 08:09:52,22.48
2025-02-08 08:04:54,22.48
2025-02-08 07:59:55,22.48
2025-02-08 07:54:55,22.48
2025-02-08 07:49:51,22.48
2025-02-08 07:44:55,22.48
2025-02-08 07:39:55,22.49
2025-02-08 07:34:53,22.49
2025-02-08 07:29:55,22.47
2025-02-08 07:24:55,22.5
2025-02-08 07:19:52,22.49
2025-02-08 07:14:51,22.49
2025-02-08 07:09:54,22.5
2025-02-08 07:04:55,22.5
2025-02-08 06:59:54,22.49
2025-02-08 06:54:54,22.5
2025-02-08 06:49:55,22.51
2025-02-08 06:44:54,22.5
2025-02-08 06:39:53,22.5
2025-02-08 06:34:53,22.5
2025-02-08 06:29:52,22.5
2025-02-08 06:24:51,22.5
2025-02-08 06:19:55,22.51
2025-02-08 06:14:55,22.5
2025-02-08 06:09:52,22.51
2025-02-08 06:04:55,22.5
2025-02-08 05:59:55,22.47
2025-02-08 05:54:55,22.51
2025-02-08 05:49:54,22.5
2025-02-08 05:44:51,22.51
2025-02-08 05:39:55,22.51
2025-02-08 05:34:54,22.5
2025-02-08 05:29:54,22.51
2025-02-08 05:24:54,22.5
2025-02-08 05:19:55,22.54
2025-02-08 05:14:53,22.5
2025-02-08 05:09:55,22.51
2025-02-08 05:04:55,22.51
2025-02-08 04:59:55,22.51
2025-02-08 04:54:55,22.51
2025-02-08 04:49:53,22.51
2025-02-08 04:44:52,22.51
2025-02-08 04:39:53,22.51
2025-02-08 04:34:51,22.53
2025-02-08 04:29:55,22.53
2025-02-08 04:24:55,22.53
2025-02-08 04:19:51,22.53
2025-02-08 04:14:52,22.54
2025-02-08 04:09:54,22.53
2025-02-08 04:04:55,22.53
2025-02-08 03:59:52,22.54
2025-02-08 03:54:54,22.53
2025-02-08 03:49:53,22.54
2025-02-08 03:44:53,22.54
2025-02-08 03:39:55,22.53
2025-02-08 03:34:50,22.54
2025-02-08 03:29:53,22.54
2025-02-08 03:24:54,22.54
2025-02-08 03:19:55,22.54
2025-02-08 03:14:55,22.54
2025-02-08 03:09:53,22.54
2025-02-08 03:04:55,22.55
2025-02-08 02:59:56,22.54
2025-02-08 02:54:54,22.55
2025-02-08 02:49:54,22.58
2025-02-08 02:44:53,22.55
2025-02-08 02:39:53,22.56
2025-02-08 02:34:55,22.55
2025-02-08 02:29:55,22.55
2025-02-08 02:24:53,22.56
2025-02-08 02:19:54,22.57
2025-02-08 02:14:54,22.56
2025-02-08 02:09:55,22.56
2025-02-08 02:04:54,22.57
2025-02-08 01:59:55,22.57
2025-02-08 01:54:54,22.62
2025-02-08 01:49:55,22.58
2025-02-08 01:44:53,22.58
2025-02-08 01:39:52,22.58
2025-02-08 01:34:56,22.58
2025-02-08 01:29:53,22.58
2025-02-08 01:24:56,22.58
2025-02-08 01:19:55,22.58
2025-02-08 01:14:53,22.58
2025-02-08 01:09:53,22.59
2025-02-08 01:04:54,22.58
2025-02-08 00:59:53,22.59
2025-02-08 00:54:53,22.59
2025-02-08 00:49:54,22.59
2025-02-08 00:44:54,22.59
