Tag name: Preben - Office 408 - Humidity
Time, Value
2025-02-01 23:59:48,19.66
2025-02-01 23:54:48,19.68
2025-02-01 23:49:48,19.55
2025-02-01 23:44:49,19.64
2025-02-01 23:39:46,19.69
2025-02-01 23:34:48,19.57
2025-02-01 23:29:47,19.63
2025-02-01 23:24:48,19.7
2025-02-01 23:19:47,19.63
2025-02-01 23:14:48,19.6
2025-02-01 23:09:48,19.59
2025-02-01 23:04:48,19.52
2025-02-01 22:59:48,19.55
2025-02-01 22:54:48,19.76
2025-02-01 22:49:48,19.55
2025-02-01 22:44:49,19.51
2025-02-01 22:39:48,19.74
2025-02-01 22:34:48,19.64
2025-02-01 22:29:47,19.71
2025-02-01 22:24:48,19.74
2025-02-01 22:19:48,19.71
2025-02-01 22:14:48,19.79
2025-02-01 22:09:48,19.73
2025-02-01 22:04:48,19.67
2025-02-01 21:59:48,19.78
2025-02-01 21:54:47,19.8
2025-02-01 21:49:48,19.66
2025-02-01 21:44:48,19.81
2025-02-01 21:39:48,19.8
2025-02-01 21:34:48,19.93
2025-02-01 21:29:48,19.89
2025-02-01 21:24:48,19.85
2025-02-01 21:19:47,19.97
2025-02-01 21:14:48,19.97
2025-02-01 21:09:48,20.02
2025-02-01 21:04:48,20
2025-02-01 20:59:47,19.92
2025-02-01 20:54:49,20.1
2025-02-01 20:49:47,20.02
2025-02-01 20:44:48,19.96
2025-02-01 20:39:48,20.14
2025-02-01 20:34:48,20.04
2025-02-01 20:29:48,20.2
2025-02-01 20:24:48,20.11
2025-02-01 20:19:48,20.18
2025-02-01 20:14:48,20.22
2025-02-01 20:09:46,20.2
2025-02-01 20:04:48,20.37
2025-02-01 19:54:48,20.25
2025-02-01 19:49:48,20.32
2025-02-01 19:44:49,20.27
2025-02-01 19:39:48,20.19
2025-02-01 19:34:48,20.47
2025-02-01 19:29:48,20.44
2025-02-01 19:24:46,20.51
2025-02-01 19:19:48,20.46
2025-02-01 19:14:49,20.39
2025-02-01 19:09:48,20.55
2025-02-01 19:04:48,20.52
2025-02-01 18:59:49,20.71
2025-02-01 18:54:48,20.59
2025-02-01 18:49:47,20.59
2025-02-01 18:44:48,20.63
2025-02-01 18:39:47,20.77
2025-02-01 18:34:48,20.68
2025-02-01 18:29:47,20.68
2025-02-01 18:24:48,20.82
2025-02-01 18:19:48,20.75
2025-02-01 18:14:48,20.77
2025-02-01 18:09:48,20.7
2025-02-01 18:04:47,20.86
2025-02-01 17:59:48,20.75
2025-02-01 17:54:48,20.77
2025-02-01 17:49:48,20.85
2025-02-01 17:44:48,20.93
2025-02-01 17:39:48,20.84
2025-02-01 17:34:47,20.8
2025-02-01 17:29:48,20.98
2025-02-01 17:24:48,20.89
2025-02-01 17:19:48,20.99
2025-02-01 17:14:48,20.93
2025-02-01 17:09:48,21.01
2025-02-01 17:04:48,20.93
2025-02-01 16:59:47,20.94
2025-02-01 16:54:48,20.94
2025-02-01 16:49:45,21.06
2025-02-01 16:44:48,20.83
2025-02-01 16:39:48,20.97
2025-02-01 16:34:48,21.26
2025-02-01 16:29:46,21.09
2025-02-01 16:24:47,20.95
2025-02-01 16:19:48,20.88
2025-02-01 16:14:47,20.96
2025-02-01 16:09:47,20.9
2025-02-01 16:04:48,21.12
2025-02-01 15:59:48,21
2025-02-01 15:54:48,20.93
2025-02-01 15:49:48,20.95
2025-02-01 15:44:48,20.96
2025-02-01 15:39:48,20.76
2025-02-01 15:34:48,20.92
2025-02-01 15:29:47,21.01
2025-02-01 15:24:48,20.91
2025-02-01 15:19:48,20.78
2025-02-01 15:14:48,21.12
2025-02-01 15:09:48,20.75
2025-02-01 15:04:47,20.69
2025-02-01 14:59:47,20.77
2025-02-01 14:54:48,20.84
2025-02-01 14:49:48,20.56
2025-02-01 14:44:48,20.43
2025-02-01 14:39:48,20.47
