SensorName,Time,Value
Preben - Canteen Humidity,2025-03-08 23:56:57,29.81
Preben - Canteen Humidity,2025-03-08 23:51:57,29.77
Preben - Canteen Humidity,2025-03-08 23:46:58,29.87
Preben - Canteen Humidity,2025-03-08 23:41:58,29.86
Preben - Canteen Humidity,2025-03-08 23:36:58,29.86
Preben - Canteen Humidity,2025-03-08 23:31:57,29.95
Preben - Canteen Humidity,2025-03-08 23:26:57,29.94
Preben - Canteen Humidity,2025-03-08 23:21:57,29.88
Preben - Canteen Humidity,2025-03-08 23:16:57,29.96
Preben - Canteen Humidity,2025-03-08 23:11:58,29.93
Preben - Canteen Humidity,2025-03-08 23:06:57,29.88
Preben - Canteen Humidity,2025-03-08 23:01:58,29.95
Preben - Canteen Humidity,2025-03-08 22:56:57,29.98
Preben - Canteen Humidity,2025-03-08 22:51:57,29.94
Preben - Canteen Humidity,2025-03-08 22:46:58,30.01
Preben - Canteen Humidity,2025-03-08 22:41:57,30.01
Preben - Canteen Humidity,2025-03-08 22:36:57,30.08
Preben - Canteen Humidity,2025-03-08 22:31:55,30.08
Preben - Canteen Humidity,2025-03-08 22:26:58,30.05
Preben - Canteen Humidity,2025-03-08 22:21:57,30.1
Preben - Canteen Humidity,2025-03-08 22:16:57,30.18
Preben - Canteen Humidity,2025-03-08 22:11:58,30.13
Preben - Canteen Humidity,2025-03-08 22:06:57,30.16
Preben - Canteen Humidity,2025-03-08 22:01:57,30.16
Preben - Canteen Humidity,2025-03-08 21:56:57,30.15
Preben - Canteen Humidity,2025-03-08 21:51:54,30.11
Preben - Canteen Humidity,2025-03-08 21:46:58,30.25
Preben - Canteen Humidity,2025-03-08 21:41:57,30.27
Preben - Canteen Humidity,2025-03-08 21:36:57,30.17
Preben - Canteen Humidity,2025-03-08 21:31:57,30.33
Preben - Canteen Humidity,2025-03-08 21:26:58,30.32
Preben - Canteen Humidity,2025-03-08 21:21:57,30.4
Preben - Canteen Humidity,2025-03-08 21:16:56,30.36
Preben - Canteen Humidity,2025-03-08 21:11:57,30.35
Preben - Canteen Humidity,2025-03-08 21:06:56,30.46
Preben - Canteen Humidity,2025-03-08 21:01:58,30.48
Preben - Canteen Humidity,2025-03-08 20:56:57,30.45
Preben - Canteen Humidity,2025-03-08 20:51:57,30.46
Preben - Canteen Humidity,2025-03-08 20:46:58,30.47
Preben - Canteen Humidity,2025-03-08 20:41:56,30.5
Preben - Canteen Humidity,2025-03-08 20:36:57,30.49
Preben - Canteen Humidity,2025-03-08 20:31:56,30.53
Preben - Canteen Humidity,2025-03-08 20:26:58,30.59
Preben - Canteen Humidity,2025-03-08 20:01:54,30.64
Preben - Canteen Humidity,2025-03-08 19:56:53,30.68
Preben - Canteen Humidity,2025-03-08 19:51:53,30.64
Preben - Canteen Humidity,2025-03-08 19:46:52,30.67
Preben - Canteen Humidity,2025-03-08 19:41:53,30.75
Preben - Canteen Humidity,2025-03-08 19:36:54,30.66
Preben - Canteen Humidity,2025-03-08 19:31:52,30.71
Preben - Canteen Humidity,2025-03-08 19:26:54,30.76
Preben - Canteen Humidity,2025-03-08 19:21:53,30.67
Preben - Canteen Humidity,2025-03-08 19:16:54,30.69
Preben - Canteen Humidity,2025-03-08 19:11:54,30.81
Preben - Canteen Humidity,2025-03-08 19:06:53,30.69
Preben - Canteen Humidity,2025-03-08 19:01:54,30.7
Preben - Canteen Humidity,2025-03-08 18:56:53,30.73
Preben - Canteen Humidity,2025-03-08 18:51:51,30.65
Preben - Canteen Humidity,2025-03-08 18:46:53,30.65
Preben - Canteen Humidity,2025-03-08 18:41:54,30.69
Preben - Canteen Humidity,2025-03-08 18:36:53,30.73
Preben - Canteen Humidity,2025-03-08 18:31:51,30.8
Preben - Canteen Humidity,2025-03-08 18:26:52,30.74
Preben - Canteen Humidity,2025-03-08 18:21:52,30.69
Preben - Canteen Humidity,2025-03-08 18:16:53,30.74
Preben - Canteen Humidity,2025-03-08 18:11:52,30.7
Preben - Canteen Humidity,2025-03-08 18:06:53,30.73
Preben - Canteen Humidity,2025-03-08 18:01:54,30.81
Preben - Canteen Humidity,2025-03-08 17:51:54,30.66
Preben - Canteen Humidity,2025-03-08 17:46:52,30.71
Preben - Canteen Humidity,2025-03-08 17:41:53,30.61
Preben - Canteen Humidity,2025-03-08 17:36:54,30.68
Preben - Canteen Humidity,2025-03-08 17:31:52,30.74
Preben - Canteen Humidity,2025-03-08 17:26:54,30.64
Preben - Canteen Humidity,2025-03-08 17:21:53,30.72
Preben - Canteen Humidity,2025-03-08 17:16:54,30.78
Preben - Canteen Humidity,2025-03-08 17:11:54,30.48
Preben - Canteen Humidity,2025-03-08 17:06:53,30.64
Preben - Canteen Humidity,2025-03-08 17:01:54,30.7
Preben - Canteen Humidity,2025-03-08 16:56:51,30.52
Preben - Canteen Humidity,2025-03-08 16:51:54,30.59
Preben - Canteen Humidity,2025-03-08 16:46:52,30.61
Preben - Canteen Humidity,2025-03-08 16:41:54,30.43
Preben - Canteen Humidity,2025-03-08 16:36:54,30.45
Preben - Canteen Humidity,2025-03-08 16:31:53,30.54
Preben - Canteen Humidity,2025-03-08 16:26:54,30.25
Preben - Canteen Humidity,2025-03-08 16:21:52,30.24
Preben - Canteen Humidity,2025-03-08 16:16:54,30.29
Preben - Canteen Humidity,2025-03-08 16:11:51,30.07
Preben - Canteen Humidity,2025-03-08 16:06:52,30.07
Preben - Canteen Humidity,2025-03-08 16:01:54,30.14
Preben - Canteen Humidity,2025-03-08 15:56:53,30.05
Preben - Canteen Humidity,2025-03-08 15:51:54,30.07
Preben - Canteen Humidity,2025-03-08 15:46:53,30.23
Preben - Canteen Humidity,2025-03-08 15:41:53,30.08
Preben - Canteen Humidity,2025-03-08 15:36:54,30.07
Preben - Canteen Humidity,2025-03-08 15:31:52,30.23
Preben - Canteen Humidity,2025-03-08 15:26:53,30.12
Preben - Canteen Humidity,2025-03-08 15:21:50,30.13
Preben - Canteen Humidity,2025-03-08 15:16:53,30.32
Preben - Canteen Humidity,2025-03-08 15:11:51,30.05
Preben - Canteen Humidity,2025-03-08 15:06:52,30.06
