SensorName,Time,Value
Preben - Canteen Humidity,2025-02-17 23:55:41,17.12
Preben - Canteen Humidity,2025-02-17 23:50:40,17.14
Preben - Canteen Humidity,2025-02-17 23:45:39,17.14
Preben - Canteen Humidity,2025-02-17 23:40:39,17.12
Preben - Canteen Humidity,2025-02-17 23:35:40,17.12
Preben - Canteen Humidity,2025-02-17 23:30:40,17.1
Preben - Canteen Humidity,2025-02-17 23:25:40,17.12
Preben - Canteen Humidity,2025-02-17 23:20:40,17.09
Preben - Canteen Humidity,2025-02-17 23:15:40,17.09
Preben - Canteen Humidity,2025-02-17 23:10:39,17.04
Preben - Canteen Humidity,2025-02-17 23:05:41,17.01
Preben - Canteen Humidity,2025-02-17 23:00:38,16.96
Preben - Canteen Humidity,2025-02-17 22:55:38,16.82
Preben - Canteen Humidity,2025-02-17 22:50:36,17.01
Preben - Canteen Humidity,2025-02-17 22:45:38,17.15
Preben - Canteen Humidity,2025-02-17 22:40:38,17.14
Preben - Canteen Humidity,2025-02-17 22:35:38,17.14
Preben - Canteen Humidity,2025-02-17 22:30:38,17.16
Preben - Canteen Humidity,2025-02-17 22:25:38,17.12
Preben - Canteen Humidity,2025-02-17 22:20:38,17.14
Preben - Canteen Humidity,2025-02-17 22:15:37,17.13
Preben - Canteen Humidity,2025-02-17 22:10:38,17.1
Preben - Canteen Humidity,2025-02-17 22:05:37,17.13
Preben - Canteen Humidity,2025-02-17 22:00:38,17.14
Preben - Canteen Humidity,2025-02-17 21:55:38,17.12
Preben - Canteen Humidity,2025-02-17 21:50:38,17.16
Preben - Canteen Humidity,2025-02-17 21:45:38,17.15
Preben - Canteen Humidity,2025-02-17 21:40:36,17.15
Preben - Canteen Humidity,2025-02-17 21:35:38,17.16
Preben - Canteen Humidity,2025-02-17 21:30:37,17.17
Preben - Canteen Humidity,2025-02-17 21:25:38,17.12
Preben - Canteen Humidity,2025-02-17 21:20:38,17.15
Preben - Canteen Humidity,2025-02-17 21:15:38,17.18
Preben - Canteen Humidity,2025-02-17 21:10:36,17.19
Preben - Canteen Humidity,2025-02-17 21:00:37,17.19
Preben - Canteen Humidity,2025-02-17 20:55:38,17.2
Preben - Canteen Humidity,2025-02-17 20:50:34,17.22
Preben - Canteen Humidity,2025-02-17 20:45:37,17.23
Preben - Canteen Humidity,2025-02-17 20:40:37,17.23
Preben - Canteen Humidity,2025-02-17 20:35:35,17.23
Preben - Canteen Humidity,2025-02-17 20:30:38,17.24
Preben - Canteen Humidity,2025-02-17 20:25:38,17.2
Preben - Canteen Humidity,2025-02-17 20:20:38,17.18
Preben - Canteen Humidity,2025-02-17 20:15:37,17.26
Preben - Canteen Humidity,2025-02-17 20:10:38,17.24
Preben - Canteen Humidity,2025-02-17 20:05:36,17.25
Preben - Canteen Humidity,2025-02-17 20:00:37,17.26
Preben - Canteen Humidity,2025-02-17 19:55:38,17.23
Preben - Canteen Humidity,2025-02-17 19:50:38,17.19
Preben - Canteen Humidity,2025-02-17 19:45:38,17.2
Preben - Canteen Humidity,2025-02-17 19:40:36,17.19
Preben - Canteen Humidity,2025-02-17 19:35:38,17.13
Preben - Canteen Humidity,2025-02-17 19:30:38,17.13
Preben - Canteen Humidity,2025-02-17 19:25:38,17.22
Preben - Canteen Humidity,2025-02-17 19:15:38,17.16
Preben - Canteen Humidity,2025-02-17 19:10:38,17.19
Preben - Canteen Humidity,2025-02-17 19:05:37,17.15
Preben - Canteen Humidity,2025-02-17 19:00:38,17.15
