SensorName,Time,Value
Preben - Canteen Humidity,2025-03-09 23:56:58,30.17
Preben - Canteen Humidity,2025-03-09 23:51:57,30.09
Preben - Canteen Humidity,2025-03-09 23:46:57,30.3
Preben - Canteen Humidity,2025-03-09 23:41:57,30.3
Preben - Canteen Humidity,2025-03-09 23:36:58,30.26
Preben - Canteen Humidity,2025-03-09 23:31:58,30.27
Preben - Canteen Humidity,2025-03-09 23:26:57,30.24
Preben - Canteen Humidity,2025-03-09 23:21:58,30.28
Preben - Canteen Humidity,2025-03-09 23:16:57,30.3
Preben - Canteen Humidity,2025-03-09 23:11:58,30.23
Preben - Canteen Humidity,2025-03-09 23:06:57,30.37
Preben - Canteen Humidity,2025-03-09 23:01:57,30.38
Preben - Canteen Humidity,2025-03-09 22:56:58,30.36
Preben - Canteen Humidity,2025-03-09 22:51:57,30.44
Preben - Canteen Humidity,2025-03-09 22:46:58,30.37
Preben - Canteen Humidity,2025-03-09 22:41:57,30.31
Preben - Canteen Humidity,2025-03-09 22:36:57,30.51
Preben - Canteen Humidity,2025-03-09 22:31:57,30.5
Preben - Canteen Humidity,2025-03-09 22:26:57,30.43
Preben - Canteen Humidity,2025-03-09 22:21:58,30.64
Preben - Canteen Humidity,2025-03-09 22:16:57,30.63
Preben - Canteen Humidity,2025-03-09 22:11:58,30.58
Preben - Canteen Humidity,2025-03-09 22:06:57,30.64
Preben - Canteen Humidity,2025-03-09 22:01:57,30.66
Preben - Canteen Humidity,2025-03-09 21:56:58,30.67
Preben - Canteen Humidity,2025-03-09 21:51:57,30.72
Preben - Canteen Humidity,2025-03-09 21:46:58,30.71
Preben - Canteen Humidity,2025-03-09 21:41:57,30.78
Preben - Canteen Humidity,2025-03-09 21:36:57,30.84
Preben - Canteen Humidity,2025-03-09 21:31:57,30.82
Preben - Canteen Humidity,2025-03-09 21:26:57,30.87
Preben - Canteen Humidity,2025-03-09 21:21:58,30.85
Preben - Canteen Humidity,2025-03-09 21:16:57,30.86
Preben - Canteen Humidity,2025-03-09 21:11:58,30.9
Preben - Canteen Humidity,2025-03-09 21:06:57,30.87
Preben - Canteen Humidity,2025-03-09 21:01:57,30.87
Preben - Canteen Humidity,2025-03-09 20:56:56,30.89
Preben - Canteen Humidity,2025-03-09 20:51:57,30.89
Preben - Canteen Humidity,2025-03-09 20:46:58,30.87
Preben - Canteen Humidity,2025-03-09 20:41:57,30.94
Preben - Canteen Humidity,2025-03-09 20:36:57,30.93
Preben - Canteen Humidity,2025-03-09 20:31:56,30.91
Preben - Canteen Humidity,2025-03-09 20:26:57,30.91
Preben - Canteen Humidity,2025-03-09 20:21:58,30.92
Preben - Canteen Humidity,2025-03-09 20:16:57,30.94
Preben - Canteen Humidity,2025-03-09 20:11:58,30.94
Preben - Canteen Humidity,2025-03-09 20:06:56,30.96
Preben - Canteen Humidity,2025-03-09 20:01:58,31.1
Preben - Canteen Humidity,2025-03-09 19:56:57,30.89
Preben - Canteen Humidity,2025-03-09 19:51:57,30.9
Preben - Canteen Humidity,2025-03-09 19:41:56,30.93
Preben - Canteen Humidity,2025-03-09 19:36:58,30.96
Preben - Canteen Humidity,2025-03-09 19:31:57,31.02
Preben - Canteen Humidity,2025-03-09 19:26:56,31.01
Preben - Canteen Humidity,2025-03-09 19:21:57,31.06
Preben - Canteen Humidity,2025-03-09 19:16:57,31.06
Preben - Canteen Humidity,2025-03-09 19:11:58,31.05
Preben - Canteen Humidity,2025-03-09 19:06:57,31.15
Preben - Canteen Humidity,2025-03-09 19:01:57,31.03
Preben - Canteen Humidity,2025-03-09 18:56:58,30.99
Preben - Canteen Humidity,2025-03-09 18:51:56,31.06
Preben - Canteen Humidity,2025-03-09 18:46:58,30.98
Preben - Canteen Humidity,2025-03-09 18:41:55,31.02
Preben - Canteen Humidity,2025-03-09 18:31:57,30.98
Preben - Canteen Humidity,2025-03-09 18:26:57,31.04
Preben - Canteen Humidity,2025-03-09 18:21:58,31
Preben - Canteen Humidity,2025-03-09 18:16:57,31.02
Preben - Canteen Humidity,2025-03-09 18:11:58,31.03
Preben - Canteen Humidity,2025-03-09 18:06:57,31.04
Preben - Canteen Humidity,2025-03-09 18:01:57,31.07
Preben - Canteen Humidity,2025-03-09 17:56:58,31.11
Preben - Canteen Humidity,2025-03-09 17:51:55,31.04
Preben - Canteen Humidity,2025-03-09 17:46:57,31.08
Preben - Canteen Humidity,2025-03-09 17:41:56,31.12
Preben - Canteen Humidity,2025-03-09 17:36:55,30.98
Preben - Canteen Humidity,2025-03-09 17:31:57,31.02
Preben - Canteen Humidity,2025-03-09 17:26:53,31.14
Preben - Canteen Humidity,2025-03-09 17:21:58,30.95
Preben - Canteen Humidity,2025-03-09 17:16:56,30.98
Preben - Canteen Humidity,2025-03-09 17:11:58,31.05
Preben - Canteen Humidity,2025-03-09 17:06:56,30.97
Preben - Canteen Humidity,2025-03-09 17:01:58,30.97
Preben - Canteen Humidity,2025-03-09 16:56:58,31.11
Preben - Canteen Humidity,2025-03-09 16:46:57,30.96
Preben - Canteen Humidity,2025-03-09 16:41:55,31.13
Preben - Canteen Humidity,2025-03-09 16:36:58,30.87
Preben - Canteen Humidity,2025-03-09 16:31:56,30.88
Preben - Canteen Humidity,2025-03-09 16:26:57,31.14
Preben - Canteen Humidity,2025-03-09 16:21:58,30.81
Preben - Canteen Humidity,2025-03-09 16:16:58,30.83
Preben - Canteen Humidity,2025-03-09 16:11:55,31.06
Preben - Canteen Humidity,2025-03-09 16:06:57,30.71
Preben - Canteen Humidity,2025-03-09 16:01:56,30.75
Preben - Canteen Humidity,2025-03-09 15:56:58,30.86
Preben - Canteen Humidity,2025-03-09 15:51:57,30.68
Preben - Canteen Humidity,2025-03-09 15:46:58,30.72
Preben - Canteen Humidity,2025-03-09 15:41:56,30.95
Preben - Canteen Humidity,2025-03-09 15:36:57,30.68
Preben - Canteen Humidity,2025-03-09 15:31:57,30.7
Preben - Canteen Humidity,2025-03-09 15:26:55,30.77
Preben - Canteen Humidity,2025-03-09 15:21:58,30.63
Preben - Canteen Humidity,2025-03-09 15:16:57,30.65
Preben - Canteen Humidity,2025-03-09 15:11:58,30.82
Preben - Canteen Humidity,2025-03-09 15:06:56,30.59
Preben - Canteen Humidity,2025-03-09 15:01:57,30.6
Preben - Canteen Humidity,2025-03-09 14:56:58,30.75
Preben - Canteen Humidity,2025-03-09 14:51:55,30.54
Preben - Canteen Humidity,2025-03-09 14:46:58,30.6
Preben - Canteen Humidity,2025-03-09 14:41:57,30.75
Preben - Canteen Humidity,2025-03-09 14:36:56,30.52
Preben - Canteen Humidity,2025-03-09 14:26:57,30.67
Preben - Canteen Humidity,2025-03-09 14:21:58,30.47
Preben - Canteen Humidity,2025-03-09 14:16:57,30.51
Preben - Canteen Humidity,2025-03-09 14:11:56,30.6
Preben - Canteen Humidity,2025-03-09 14:06:57,30.37
Preben - Canteen Humidity,2025-03-09 14:01:55,30.43
Preben - Canteen Humidity,2025-03-09 13:56:58,30.32
Preben - Canteen Humidity,2025-03-09 13:51:55,30.34
Preben - Canteen Humidity,2025-03-09 13:46:58,30.4
Preben - Canteen Humidity,2025-03-09 13:41:55,30.63
Preben - Canteen Humidity,2025-03-09 13:36:57,30.32
Preben - Canteen Humidity,2025-03-09 13:31:57,30.36
Preben - Canteen Humidity,2025-03-09 13:26:57,30.33
Preben - Canteen Humidity,2025-03-09 13:21:57,30.31
Preben - Canteen Humidity,2025-03-09 13:16:57,30.35
Preben - Canteen Humidity,2025-03-09 13:11:58,30.45
Preben - Canteen Humidity,2025-03-09 13:06:57,30.36
Preben - Canteen Humidity,2025-03-09 13:01:57,30.43
Preben - Canteen Humidity,2025-03-09 12:56:56,30.66
Preben - Canteen Humidity,2025-03-09 12:51:56,30.37
Preben - Canteen Humidity,2025-03-09 12:46:55,30.43
Preben - Canteen Humidity,2025-03-09 12:41:56,30.34
Preben - Canteen Humidity,2025-03-09 12:36:57,30.32
Preben - Canteen Humidity,2025-03-09 12:31:56,30.35
Preben - Canteen Humidity,2025-03-09 12:26:57,30.45
Preben - Canteen Humidity,2025-03-09 12:21:58,30.31
Preben - Canteen Humidity,2025-03-09 12:16:57,30.33
Preben - Canteen Humidity,2025-03-09 12:11:57,30.32
Preben - Canteen Humidity,2025-03-09 12:06:57,30.3
Preben - Canteen Humidity,2025-03-09 12:01:56,30.31
Preben - Canteen Humidity,2025-03-09 11:56:56,30.06
Preben - Canteen Humidity,2025-03-09 11:51:57,30.33
Preben - Canteen Humidity,2025-03-09 11:46:58,30.35
Preben - Canteen Humidity,2025-03-09 11:41:56,30.55
Preben - Canteen Humidity,2025-03-09 11:36:57,30.32
Preben - Canteen Humidity,2025-03-09 11:31:57,30.34
Preben - Canteen Humidity,2025-03-09 11:26:56,30.37
Preben - Canteen Humidity,2025-03-09 11:21:57,30.21
Preben - Canteen Humidity,2025-03-09 11:16:57,30.21
Preben - Canteen Humidity,2025-03-09 11:11:58,30.15
Preben - Canteen Humidity,2025-03-09 11:06:57,30.17
Preben - Canteen Humidity,2025-03-09 11:01:56,30.16
Preben - Canteen Humidity,2025-03-09 10:56:57,30.14
Preben - Canteen Humidity,2025-03-09 10:51:57,30.17
Preben - Canteen Humidity,2025-03-09 10:46:57,30.23
Preben - Canteen Humidity,2025-03-09 10:41:57,30.27
Preben - Canteen Humidity,2025-03-09 10:36:58,30.04
Preben - Canteen Humidity,2025-03-09 10:31:56,30.07
Preben - Canteen Humidity,2025-03-09 10:26:57,30.17
Preben - Canteen Humidity,2025-03-09 10:21:58,29.87
Preben - Canteen Humidity,2025-03-09 10:16:57,29.89
Preben - Canteen Humidity,2025-03-09 10:11:57,29.9
Preben - Canteen Humidity,2025-03-09 10:06:57,29.7
Preben - Canteen Humidity,2025-03-09 10:01:56,29.72
Preben - Canteen Humidity,2025-03-09 09:56:56,29.74
Preben - Canteen Humidity,2025-03-09 09:51:57,29.56
Preben - Canteen Humidity,2025-03-09 09:46:56,29.53
Preben - Canteen Humidity,2025-03-09 09:41:57,29.56
Preben - Canteen Humidity,2025-03-09 09:36:57,29.49
Preben - Canteen Humidity,2025-03-09 09:31:57,29.44
Preben - Canteen Humidity,2025-03-09 09:26:56,29.58
Preben - Canteen Humidity,2025-03-09 09:21:57,29.46
Preben - Canteen Humidity,2025-03-09 09:16:57,29.44
Preben - Canteen Humidity,2025-03-09 09:11:58,29.56
Preben - Canteen Humidity,2025-03-09 09:06:57,29.53
Preben - Canteen Humidity,2025-03-09 09:01:57,29.43
Preben - Canteen Humidity,2025-03-09 08:56:57,29.52
Preben - Canteen Humidity,2025-03-09 08:51:56,29.52
Preben - Canteen Humidity,2025-03-09 08:46:58,29.5
Preben - Canteen Humidity,2025-03-09 08:41:57,29.55
Preben - Canteen Humidity,2025-03-09 08:36:57,29.55
Preben - Canteen Humidity,2025-03-09 08:31:57,29.51
Preben - Canteen Humidity,2025-03-09 08:26:57,29.52
Preben - Canteen Humidity,2025-03-09 08:21:58,29.5
Preben - Canteen Humidity,2025-03-09 08:16:57,29.47
Preben - Canteen Humidity,2025-03-09 08:11:57,29.53
Preben - Canteen Humidity,2025-03-09 08:06:57,29.5
Preben - Canteen Humidity,2025-03-09 08:01:55,29.43
Preben - Canteen Humidity,2025-03-09 07:56:56,29.56
Preben - Canteen Humidity,2025-03-09 07:51:57,29.54
Preben - Canteen Humidity,2025-03-09 07:46:57,29.5
Preben - Canteen Humidity,2025-03-09 07:41:57,29.61
Preben - Canteen Humidity,2025-03-09 07:36:57,29.56
Preben - Canteen Humidity,2025-03-09 07:31:57,29.56
Preben - Canteen Humidity,2025-03-09 07:26:56,29.6
Preben - Canteen Humidity,2025-03-09 07:21:57,29.57
Preben - Canteen Humidity,2025-03-09 07:16:57,29.62
Preben - Canteen Humidity,2025-03-09 07:11:58,29.65
Preben - Canteen Humidity,2025-03-09 07:06:57,29.61
Preben - Canteen Humidity,2025-03-09 07:01:58,29.63
Preben - Canteen Humidity,2025-03-09 06:56:57,29.67
Preben - Canteen Humidity,2025-03-09 06:51:53,29.65
Preben - Canteen Humidity,2025-03-09 06:46:58,29.72
Preben - Canteen Humidity,2025-03-09 06:41:56,29.72
Preben - Canteen Humidity,2025-03-09 06:36:56,29.67
Preben - Canteen Humidity,2025-03-09 06:31:57,29.77
Preben - Canteen Humidity,2025-03-09 06:26:57,29.74
Preben - Canteen Humidity,2025-03-09 06:21:58,29.72
Preben - Canteen Humidity,2025-03-09 06:16:56,29.85
Preben - Canteen Humidity,2025-03-09 06:06:57,29.8
Preben - Canteen Humidity,2025-03-09 06:01:57,29.89
Preben - Canteen Humidity,2025-03-09 05:56:56,29.85
Preben - Canteen Humidity,2025-03-09 05:51:57,29.89
Preben - Canteen Humidity,2025-03-09 05:46:58,30
Preben - Canteen Humidity,2025-03-09 05:41:56,29.96
Preben - Canteen Humidity,2025-03-09 05:36:58,30
Preben - Canteen Humidity,2025-03-09 05:31:57,29.97
Preben - Canteen Humidity,2025-03-09 05:26:58,29.96
Preben - Canteen Humidity,2025-03-09 05:21:58,29.99
Preben - Canteen Humidity,2025-03-09 05:16:56,29.96
Preben - Canteen Humidity,2025-03-09 05:11:58,29.98
Preben - Canteen Humidity,2025-03-09 05:06:57,29.89
Preben - Canteen Humidity,2025-03-09 05:01:57,29.87
Preben - Canteen Humidity,2025-03-09 04:56:57,29.82
Preben - Canteen Humidity,2025-03-09 04:51:57,29.84
Preben - Canteen Humidity,2025-03-09 04:46:57,29.79
Preben - Canteen Humidity,2025-03-09 04:41:57,29.76
Preben - Canteen Humidity,2025-03-09 04:36:57,29.79
Preben - Canteen Humidity,2025-03-09 04:31:57,29.77
Preben - Canteen Humidity,2025-03-09 04:26:57,29.79
Preben - Canteen Humidity,2025-03-09 04:21:58,29.86
Preben - Canteen Humidity,2025-03-09 04:16:57,29.82
Preben - Canteen Humidity,2025-03-09 04:11:57,29.84
Preben - Canteen Humidity,2025-03-09 04:06:57,29.84
Preben - Canteen Humidity,2025-03-09 04:01:58,29.75
Preben - Canteen Humidity,2025-03-09 03:56:56,29.88
Preben - Canteen Humidity,2025-03-09 03:51:57,29.7
Preben - Canteen Humidity,2025-03-09 03:46:58,29.66
Preben - Canteen Humidity,2025-03-09 03:41:57,29.65
Preben - Canteen Humidity,2025-03-09 03:36:58,29.63
Preben - Canteen Humidity,2025-03-09 03:31:57,29.63
Preben - Canteen Humidity,2025-03-09 03:26:58,29.62
Preben - Canteen Humidity,2025-03-09 03:21:58,29.66
Preben - Canteen Humidity,2025-03-09 03:16:57,29.65
Preben - Canteen Humidity,2025-03-09 03:11:58,29.69
Preben - Canteen Humidity,2025-03-09 03:06:57,29.65
Preben - Canteen Humidity,2025-03-09 03:01:55,29.61
Preben - Canteen Humidity,2025-03-09 02:56:57,29.7
Preben - Canteen Humidity,2025-03-09 02:51:57,29.61
Preben - Canteen Humidity,2025-03-09 02:46:57,29.61
Preben - Canteen Humidity,2025-03-09 02:41:57,29.71
Preben - Canteen Humidity,2025-03-09 02:36:58,29.72
Preben - Canteen Humidity,2025-03-09 02:31:57,29.69
Preben - Canteen Humidity,2025-03-09 02:26:58,29.65
Preben - Canteen Humidity,2025-03-09 02:21:57,29.74
