SensorName,Time,Value
Preben - Canteen Humidity,2025-03-06 23:56:52,31.05
Preben - Canteen Humidity,2025-03-06 23:51:53,31.27
Preben - Canteen Humidity,2025-03-06 23:46:52,31.27
Preben - Canteen Humidity,2025-03-06 23:41:53,31.32
Preben - Canteen Humidity,2025-03-06 23:36:53,31.31
Preben - Canteen Humidity,2025-03-06 23:31:53,31.28
Preben - Canteen Humidity,2025-03-06 23:26:52,31.23
Preben - Canteen Humidity,2025-03-06 23:21:53,31.46
Preben - Canteen Humidity,2025-03-06 23:16:53,31.47
Preben - Canteen Humidity,2025-03-06 23:11:53,31.45
Preben - Canteen Humidity,2025-03-06 23:06:53,31.65
Preben - Canteen Humidity,2025-03-06 23:01:53,31.68
Preben - Canteen Humidity,2025-03-06 22:56:51,31.56
Preben - Canteen Humidity,2025-03-06 22:51:52,31.73
Preben - Canteen Humidity,2025-03-06 22:46:53,31.73
Preben - Canteen Humidity,2025-03-06 22:41:54,31.74
Preben - Canteen Humidity,2025-03-06 22:36:53,31.83
Preben - Canteen Humidity,2025-03-06 22:31:52,31.79
Preben - Canteen Humidity,2025-03-06 22:26:53,31.84
Preben - Canteen Humidity,2025-03-06 22:21:53,31.84
Preben - Canteen Humidity,2025-03-06 22:16:50,31.82
Preben - Canteen Humidity,2025-03-06 22:11:51,31.79
Preben - Canteen Humidity,2025-03-06 22:06:53,31.81
Preben - Canteen Humidity,2025-03-06 22:01:53,31.55
Preben - Canteen Humidity,2025-03-06 21:56:53,31.52
Preben - Canteen Humidity,2025-03-06 21:51:54,31.5
Preben - Canteen Humidity,2025-03-06 21:46:53,31.53
Preben - Canteen Humidity,2025-03-06 21:41:53,31.54
Preben - Canteen Humidity,2025-03-06 21:31:53,31.65
Preben - Canteen Humidity,2025-03-06 21:26:52,31.73
Preben - Canteen Humidity,2025-03-06 21:21:53,31.49
Preben - Canteen Humidity,2025-03-06 21:16:54,31.52
Preben - Canteen Humidity,2025-03-06 21:11:51,31.3
Preben - Canteen Humidity,2025-03-06 21:06:53,31.39
Preben - Canteen Humidity,2025-03-06 20:56:53,31.51
Preben - Canteen Humidity,2025-03-06 20:51:54,31.58
Preben - Canteen Humidity,2025-03-06 20:46:53,31.47
Preben - Canteen Humidity,2025-03-06 20:41:54,31.66
Preben - Canteen Humidity,2025-03-06 20:36:53,31.65
Preben - Canteen Humidity,2025-03-06 20:31:52,31.56
Preben - Canteen Humidity,2025-03-06 20:26:52,31.59
Preben - Canteen Humidity,2025-03-06 20:21:53,31.58
Preben - Canteen Humidity,2025-03-06 20:16:54,31.61
Preben - Canteen Humidity,2025-03-06 20:11:53,31.66
Preben - Canteen Humidity,2025-03-06 20:06:53,31.63
Preben - Canteen Humidity,2025-03-06 20:01:53,31.81
Preben - Canteen Humidity,2025-03-06 19:56:53,31.85
Preben - Canteen Humidity,2025-03-06 19:51:52,31.85
Preben - Canteen Humidity,2025-03-06 19:46:52,31.89
Preben - Canteen Humidity,2025-03-06 19:41:53,31.96
Preben - Canteen Humidity,2025-03-06 19:36:52,31.57
Preben - Canteen Humidity,2025-03-06 19:31:53,32.02
Preben - Canteen Humidity,2025-03-06 19:26:53,32.07
Preben - Canteen Humidity,2025-03-06 19:21:53,32.04
Preben - Canteen Humidity,2025-03-06 19:16:54,32.1
Preben - Canteen Humidity,2025-03-06 19:11:53,32.09
Preben - Canteen Humidity,2025-03-06 19:06:53,32.07
Preben - Canteen Humidity,2025-03-06 19:01:53,32.17
Preben - Canteen Humidity,2025-03-06 18:56:53,31.92
Preben - Canteen Humidity,2025-03-06 18:51:53,32.08
Preben - Canteen Humidity,2025-03-06 18:46:53,31.99
Preben - Canteen Humidity,2025-03-06 18:41:53,31.89
