SensorName,Time,Value
Preben - Canteen Humidity,2025-03-07 23:56:51,31.82
Preben - Canteen Humidity,2025-03-07 23:51:53,32.14
Preben - Canteen Humidity,2025-03-07 23:46:53,32.14
Preben - Canteen Humidity,2025-03-07 23:41:54,32.16
Preben - Canteen Humidity,2025-03-07 23:36:51,32.42
Preben - Canteen Humidity,2025-03-07 23:31:53,32.42
Preben - Canteen Humidity,2025-03-07 23:26:54,32.74
Preben - Canteen Humidity,2025-03-07 23:21:52,32.62
Preben - Canteen Humidity,2025-03-07 23:16:53,32.62
Preben - Canteen Humidity,2025-03-07 23:11:53,32.64
Preben - Canteen Humidity,2025-03-07 23:06:54,32.78
Preben - Canteen Humidity,2025-03-07 23:01:53,32.83
Preben - Canteen Humidity,2025-03-07 22:56:52,32.9
Preben - Canteen Humidity,2025-03-07 22:51:54,33.04
Preben - Canteen Humidity,2025-03-07 22:46:53,33.06
Preben - Canteen Humidity,2025-03-07 22:41:53,32.67
Preben - Canteen Humidity,2025-03-07 22:36:53,33.2
Preben - Canteen Humidity,2025-03-07 22:26:54,33.05
Preben - Canteen Humidity,2025-03-07 22:21:53,33.21
Preben - Canteen Humidity,2025-03-07 22:16:52,33.19
Preben - Canteen Humidity,2025-03-07 22:11:53,32.95
Preben - Canteen Humidity,2025-03-07 22:06:53,33.21
Preben - Canteen Humidity,2025-03-07 22:01:54,33.21
Preben - Canteen Humidity,2025-03-07 21:56:53,32.56
Preben - Canteen Humidity,2025-03-07 21:51:53,33.27
Preben - Canteen Humidity,2025-03-07 21:46:53,33.28
Preben - Canteen Humidity,2025-03-07 21:41:53,32.65
Preben - Canteen Humidity,2025-03-07 21:36:52,33.33
Preben - Canteen Humidity,2025-03-07 21:31:51,33.31
Preben - Canteen Humidity,2025-03-07 21:26:54,32.81
Preben - Canteen Humidity,2025-03-07 21:21:53,33.4
Preben - Canteen Humidity,2025-03-07 21:16:53,33.4
Preben - Canteen Humidity,2025-03-07 21:11:53,33.32
Preben - Canteen Humidity,2025-03-07 21:06:53,33.36
Preben - Canteen Humidity,2025-03-07 21:01:53,33.38
Preben - Canteen Humidity,2025-03-07 20:56:53,33.22
Preben - Canteen Humidity,2025-03-07 20:51:54,33.22
Preben - Canteen Humidity,2025-03-07 20:46:53,33.34
Preben - Canteen Humidity,2025-03-07 20:41:53,33.17
Preben - Canteen Humidity,2025-03-07 20:36:53,33.12
Preben - Canteen Humidity,2025-03-07 20:31:51,32.57
Preben - Canteen Humidity,2025-03-07 20:26:53,33.04
Preben - Canteen Humidity,2025-03-07 20:21:53,33.02
Preben - Canteen Humidity,2025-03-07 20:16:52,32.83
Preben - Canteen Humidity,2025-03-07 20:11:53,32.91
Preben - Canteen Humidity,2025-03-07 20:06:54,32.83
Preben - Canteen Humidity,2025-03-07 20:01:54,32.88
Preben - Canteen Humidity,2025-03-07 19:56:54,32.92
Preben - Canteen Humidity,2025-03-07 19:51:54,33.01
Preben - Canteen Humidity,2025-03-07 19:46:53,32.99
Preben - Canteen Humidity,2025-03-07 19:41:53,33.02
Preben - Canteen Humidity,2025-03-07 19:36:52,33.13
Preben - Canteen Humidity,2025-03-07 19:31:53,32.95
Preben - Canteen Humidity,2025-03-07 19:26:54,32.96
Preben - Canteen Humidity,2025-03-07 19:21:53,32.66
Preben - Canteen Humidity,2025-03-07 19:16:53,33.02
Preben - Canteen Humidity,2025-03-07 19:11:53,33.04
Preben - Canteen Humidity,2025-03-07 19:06:52,32.75
Preben - Canteen Humidity,2025-03-07 19:01:52,33.07
Preben - Canteen Humidity,2025-03-07 18:56:53,33.07
Preben - Canteen Humidity,2025-03-07 18:51:52,32.23
Preben - Canteen Humidity,2025-03-07 18:46:53,32.86
Preben - Canteen Humidity,2025-03-07 18:41:53,32.83
Preben - Canteen Humidity,2025-03-07 18:36:53,31.98
Preben - Canteen Humidity,2025-03-07 18:31:54,32.74
Preben - Canteen Humidity,2025-03-07 18:26:54,32.71
Preben - Canteen Humidity,2025-03-07 18:21:53,32.01
Preben - Canteen Humidity,2025-03-07 18:16:53,32.71
Preben - Canteen Humidity,2025-03-07 18:11:53,32.7
Preben - Canteen Humidity,2025-03-07 18:06:53,32.69
Preben - Canteen Humidity,2025-03-07 18:01:52,32.75
Preben - Canteen Humidity,2025-03-07 17:56:53,32.73
Preben - Canteen Humidity,2025-03-07 17:51:54,32.17
Preben - Canteen Humidity,2025-03-07 17:46:53,32.8
Preben - Canteen Humidity,2025-03-07 17:41:53,32.79
Preben - Canteen Humidity,2025-03-07 17:36:53,32.4
Preben - Canteen Humidity,2025-03-07 17:31:53,32.72
Preben - Canteen Humidity,2025-03-07 17:26:54,32.72
Preben - Canteen Humidity,2025-03-07 17:21:53,32.54
Preben - Canteen Humidity,2025-03-07 17:16:54,32.62
Preben - Canteen Humidity,2025-03-07 17:11:53,32.57
Preben - Canteen Humidity,2025-03-07 17:06:53,32.61
Preben - Canteen Humidity,2025-03-07 17:01:52,32.62
Preben - Canteen Humidity,2025-03-07 16:56:53,32.64
Preben - Canteen Humidity,2025-03-07 16:51:54,32.66
Preben - Canteen Humidity,2025-03-07 16:46:52,32.65
Preben - Canteen Humidity,2025-03-07 16:41:53,32.63
Preben - Canteen Humidity,2025-03-07 16:36:52,32.71
Preben - Canteen Humidity,2025-03-07 16:31:52,32.65
Preben - Canteen Humidity,2025-03-07 16:26:54,32.61
Preben - Canteen Humidity,2025-03-07 16:21:53,32.63
Preben - Canteen Humidity,2025-03-07 16:16:53,32.67
Preben - Canteen Humidity,2025-03-07 16:11:53,32.84
Preben - Canteen Humidity,2025-03-07 16:06:53,32.61
Preben - Canteen Humidity,2025-03-07 16:01:53,32.65
Preben - Canteen Humidity,2025-03-07 15:56:53,33.39
Preben - Canteen Humidity,2025-03-07 15:51:54,32.73
Preben - Canteen Humidity,2025-03-07 15:46:50,32.75
Preben - Canteen Humidity,2025-03-07 15:41:53,32.18
Preben - Canteen Humidity,2025-03-07 15:36:52,32.73
