SensorName,Time,Value
Preben - Canteen Humidity,2025-03-21 23:57:02,24.08
Preben - Canteen Humidity,2025-03-21 23:52:01,24.08
Preben - Canteen Humidity,2025-03-21 23:47:02,24.1
Preben - Canteen Humidity,2025-03-21 23:42:02,24.09
Preben - Canteen Humidity,2025-03-21 23:37:02,24.1
Preben - Canteen Humidity,2025-03-21 23:32:02,24.12
Preben - Canteen Humidity,2025-03-21 23:27:00,24.11
Preben - Canteen Humidity,2025-03-21 23:22:02,24.15
Preben - Canteen Humidity,2025-03-21 23:17:02,24.15
Preben - Canteen Humidity,2025-03-21 23:12:02,24.15
Preben - Canteen Humidity,2025-03-21 23:07:02,24.16
Preben - Canteen Humidity,2025-03-21 23:02:01,24.19
Preben - Canteen Humidity,2025-03-21 22:57:02,24.22
Preben - Canteen Humidity,2025-03-21 22:52:01,24.24
Preben - Canteen Humidity,2025-03-21 22:47:02,24.25
Preben - Canteen Humidity,2025-03-21 22:42:02,24.28
Preben - Canteen Humidity,2025-03-21 22:37:02,24.29
Preben - Canteen Humidity,2025-03-21 22:32:02,24.31
Preben - Canteen Humidity,2025-03-21 22:27:02,24.36
Preben - Canteen Humidity,2025-03-21 22:22:02,24.36
Preben - Canteen Humidity,2025-03-21 22:17:02,24.37
Preben - Canteen Humidity,2025-03-21 22:12:02,24.38
Preben - Canteen Humidity,2025-03-21 22:07:02,24.37
Preben - Canteen Humidity,2025-03-21 22:02:02,24.41
Preben - Canteen Humidity,2025-03-21 21:57:02,24.39
Preben - Canteen Humidity,2025-03-21 21:52:01,24.39
Preben - Canteen Humidity,2025-03-21 21:47:02,24.45
Preben - Canteen Humidity,2025-03-21 21:42:02,24.46
Preben - Canteen Humidity,2025-03-21 21:36:59,24.41
Preben - Canteen Humidity,2025-03-21 21:32:02,24.49
Preben - Canteen Humidity,2025-03-21 21:27:01,24.48
Preben - Canteen Humidity,2025-03-21 21:22:02,24.48
Preben - Canteen Humidity,2025-03-21 21:17:00,24.54
Preben - Canteen Humidity,2025-03-21 21:12:02,24.55
Preben - Canteen Humidity,2025-03-21 21:07:02,24.59
Preben - Canteen Humidity,2025-03-21 21:02:01,24.6
Preben - Canteen Humidity,2025-03-21 20:57:02,24.63
Preben - Canteen Humidity,2025-03-21 20:52:01,24.73
Preben - Canteen Humidity,2025-03-21 20:47:02,24.73
Preben - Canteen Humidity,2025-03-21 20:42:02,24.72
Preben - Canteen Humidity,2025-03-21 20:37:02,24.76
Preben - Canteen Humidity,2025-03-21 20:32:01,24.86
Preben - Canteen Humidity,2025-03-21 20:27:01,24.86
Preben - Canteen Humidity,2025-03-21 20:22:02,24.86
Preben - Canteen Humidity,2025-03-21 20:17:02,24.88
Preben - Canteen Humidity,2025-03-21 20:12:02,24.87
Preben - Canteen Humidity,2025-03-21 20:07:02,24.86
Preben - Canteen Humidity,2025-03-21 20:02:00,24.87
Preben - Canteen Humidity,2025-03-21 19:57:01,24.94
Preben - Canteen Humidity,2025-03-21 19:52:01,24.96
Preben - Canteen Humidity,2025-03-21 19:47:02,24.98
Preben - Canteen Humidity,2025-03-21 19:41:59,25
Preben - Canteen Humidity,2025-03-21 19:37:01,25.01
Preben - Canteen Humidity,2025-03-21 19:32:03,25
Preben - Canteen Humidity,2025-03-21 19:27:02,25.03
Preben - Canteen Humidity,2025-03-21 19:22:02,25.02
Preben - Canteen Humidity,2025-03-21 19:17:02,25.04
Preben - Canteen Humidity,2025-03-21 19:12:02,25
Preben - Canteen Humidity,2025-03-21 19:07:02,25.03
Preben - Canteen Humidity,2025-03-21 19:02:01,25
Preben - Canteen Humidity,2025-03-21 18:57:02,24.94
Preben - Canteen Humidity,2025-03-21 18:52:00,24.95
Preben - Canteen Humidity,2025-03-21 18:47:01,24.96
Preben - Canteen Humidity,2025-03-21 18:42:02,24.85
Preben - Canteen Humidity,2025-03-21 18:37:00,24.87
Preben - Canteen Humidity,2025-03-21 18:32:01,24.87
Preben - Canteen Humidity,2025-03-21 18:27:01,24.83
Preben - Canteen Humidity,2025-03-21 18:22:02,24.82
Preben - Canteen Humidity,2025-03-21 18:17:01,24.8
Preben - Canteen Humidity,2025-03-21 18:12:02,24.81
Preben - Canteen Humidity,2025-03-21 18:07:02,24.78
Preben - Canteen Humidity,2025-03-21 18:02:00,24.79
Preben - Canteen Humidity,2025-03-21 17:57:01,24.83
Preben - Canteen Humidity,2025-03-21 17:51:59,24.84
Preben - Canteen Humidity,2025-03-21 17:47:02,24.88
Preben - Canteen Humidity,2025-03-21 17:41:59,24.91
Preben - Canteen Humidity,2025-03-21 17:37:01,24.95
Preben - Canteen Humidity,2025-03-21 17:32:02,24.96
Preben - Canteen Humidity,2025-03-21 17:27:00,25.02
Preben - Canteen Humidity,2025-03-21 17:22:01,25.04
Preben - Canteen Humidity,2025-03-21 17:17:02,25.05
Preben - Canteen Humidity,2025-03-21 17:12:02,25.05
Preben - Canteen Humidity,2025-03-21 17:06:59,25.08
Preben - Canteen Humidity,2025-03-21 17:02:02,25.09
Preben - Canteen Humidity,2025-03-21 16:57:02,25.1
Preben - Canteen Humidity,2025-03-21 16:52:00,25.1
Preben - Canteen Humidity,2025-03-21 16:46:59,25.11
Preben - Canteen Humidity,2025-03-21 16:42:02,25.12
Preben - Canteen Humidity,2025-03-21 16:37:00,25.15
Preben - Canteen Humidity,2025-03-21 16:32:01,25.2
Preben - Canteen Humidity,2025-03-21 16:27:01,25.21
Preben - Canteen Humidity,2025-03-21 16:22:02,25.28
Preben - Canteen Humidity,2025-03-21 16:17:00,25.36
Preben - Canteen Humidity,2025-03-21 16:12:01,25.43
Preben - Canteen Humidity,2025-03-21 16:07:02,25.53
Preben - Canteen Humidity,2025-03-21 16:02:00,25.72
Preben - Canteen Humidity,2025-03-21 15:57:01,25.83
Preben - Canteen Humidity,2025-03-21 15:51:59,25.89
Preben - Canteen Humidity,2025-03-21 15:47:02,25.83
Preben - Canteen Humidity,2025-03-21 15:42:01,25.8
Preben - Canteen Humidity,2025-03-21 15:37:01,26.18
Preben - Canteen Humidity,2025-03-21 15:32:02,26.74
Preben - Canteen Humidity,2025-03-21 15:26:57,26.73
Preben - Canteen Humidity,2025-03-21 15:21:58,26.22
Preben - Canteen Humidity,2025-03-21 15:17:01,25.74
Preben - Canteen Humidity,2025-03-21 15:12:02,25.3
Preben - Canteen Humidity,2025-03-21 15:07:00,25.18
Preben - Canteen Humidity,2025-03-21 15:02:01,25.19
Preben - Canteen Humidity,2025-03-21 14:57:02,25.26
Preben - Canteen Humidity,2025-03-21 14:51:57,25.3
Preben - Canteen Humidity,2025-03-21 14:47:01,25.34
Preben - Canteen Humidity,2025-03-21 14:42:02,25.38
Preben - Canteen Humidity,2025-03-21 14:37:00,25.47
Preben - Canteen Humidity,2025-03-21 14:31:58,25.21
Preben - Canteen Humidity,2025-03-21 14:27:01,25.2
Preben - Canteen Humidity,2025-03-21 14:22:02,25.18
Preben - Canteen Humidity,2025-03-21 14:16:59,25.12
Preben - Canteen Humidity,2025-03-21 14:11:59,25.19
Preben - Canteen Humidity,2025-03-21 14:06:59,25.26
Preben - Canteen Humidity,2025-03-21 14:02:02,25.29
Preben - Canteen Humidity,2025-03-21 13:56:59,25.39
Preben - Canteen Humidity,2025-03-21 13:51:58,25.56
Preben - Canteen Humidity,2025-03-21 13:46:58,25.7
Preben - Canteen Humidity,2025-03-21 13:42:00,25.95
Preben - Canteen Humidity,2025-03-21 13:36:59,26.14
Preben - Canteen Humidity,2025-03-21 13:31:56,26.17
Preben - Canteen Humidity,2025-03-21 13:26:59,26.17
Preben - Canteen Humidity,2025-03-21 13:22:00,25.62
Preben - Canteen Humidity,2025-03-21 13:17:01,25.46
Preben - Canteen Humidity,2025-03-21 13:12:02,24.93
Preben - Canteen Humidity,2025-03-21 13:07:01,24.85
Preben - Canteen Humidity,2025-03-21 13:01:59,24.92
Preben - Canteen Humidity,2025-03-21 12:57:02,25.16
Preben - Canteen Humidity,2025-03-21 12:52:02,25.43
