SensorName,Time,Value
Preben - Canteen Humidity,2025-03-16 23:56:57,18.45
Preben - Canteen Humidity,2025-03-16 23:51:59,18.39
Preben - Canteen Humidity,2025-03-16 23:47:01,18.42
Preben - Canteen Humidity,2025-03-16 23:42:00,18.39
Preben - Canteen Humidity,2025-03-16 23:37:01,18.44
Preben - Canteen Humidity,2025-03-16 23:32:01,18.42
Preben - Canteen Humidity,2025-03-16 23:26:58,18.43
Preben - Canteen Humidity,2025-03-16 23:22:01,18.44
Preben - Canteen Humidity,2025-03-16 23:17:01,18.45
Preben - Canteen Humidity,2025-03-16 23:12:01,18.48
Preben - Canteen Humidity,2025-03-16 23:07:02,18.5
Preben - Canteen Humidity,2025-03-16 23:02:00,18.48
Preben - Canteen Humidity,2025-03-16 22:57:01,18.48
Preben - Canteen Humidity,2025-03-16 22:52:00,18.42
Preben - Canteen Humidity,2025-03-16 22:46:55,18.48
Preben - Canteen Humidity,2025-03-16 22:42:01,18.48
Preben - Canteen Humidity,2025-03-16 22:36:59,18.45
Preben - Canteen Humidity,2025-03-16 22:31:59,18.45
Preben - Canteen Humidity,2025-03-16 22:27:00,18.43
Preben - Canteen Humidity,2025-03-16 22:22:01,18.45
Preben - Canteen Humidity,2025-03-16 22:16:59,18.44
Preben - Canteen Humidity,2025-03-16 22:12:00,18.46
Preben - Canteen Humidity,2025-03-16 22:07:01,18.45
Preben - Canteen Humidity,2025-03-16 22:01:58,18.42
Preben - Canteen Humidity,2025-03-16 21:57:01,18.42
Preben - Canteen Humidity,2025-03-16 21:52:01,18.45
Preben - Canteen Humidity,2025-03-16 21:47:01,18.4
Preben - Canteen Humidity,2025-03-16 21:42:00,18.4
Preben - Canteen Humidity,2025-03-16 21:36:58,18.39
Preben - Canteen Humidity,2025-03-16 21:31:55,18.39
Preben - Canteen Humidity,2025-03-16 21:26:59,18.37
Preben - Canteen Humidity,2025-03-16 21:22:00,18.36
Preben - Canteen Humidity,2025-03-16 21:16:59,18.34
Preben - Canteen Humidity,2025-03-16 21:11:58,18.3
Preben - Canteen Humidity,2025-03-16 21:07:00,18.32
Preben - Canteen Humidity,2025-03-16 21:02:00,18.29
Preben - Canteen Humidity,2025-03-16 20:57:01,18.28
Preben - Canteen Humidity,2025-03-16 20:51:59,18.24
Preben - Canteen Humidity,2025-03-16 20:46:59,18.23
Preben - Canteen Humidity,2025-03-16 20:41:58,18.19
Preben - Canteen Humidity,2025-03-16 20:36:59,18.16
Preben - Canteen Humidity,2025-03-16 20:31:59,18.14
Preben - Canteen Humidity,2025-03-16 20:27:00,18.09
Preben - Canteen Humidity,2025-03-16 20:22:01,18.04
Preben - Canteen Humidity,2025-03-16 20:16:59,18.1
Preben - Canteen Humidity,2025-03-16 20:12:01,18.09
Preben - Canteen Humidity,2025-03-16 20:07:00,18.04
Preben - Canteen Humidity,2025-03-16 20:01:59,18.05
Preben - Canteen Humidity,2025-03-16 19:56:57,18.01
Preben - Canteen Humidity,2025-03-16 19:51:58,18.02
Preben - Canteen Humidity,2025-03-16 19:47:01,17.96
Preben - Canteen Humidity,2025-03-16 19:42:00,17.94
Preben - Canteen Humidity,2025-03-16 19:37:00,17.9
Preben - Canteen Humidity,2025-03-16 19:31:59,17.88
Preben - Canteen Humidity,2025-03-16 19:26:58,17.8
Preben - Canteen Humidity,2025-03-16 19:21:57,17.75
Preben - Canteen Humidity,2025-03-16 19:17:01,17.77
Preben - Canteen Humidity,2025-03-16 19:12:01,17.85
Preben - Canteen Humidity,2025-03-16 19:07:00,17.79
Preben - Canteen Humidity,2025-03-16 19:02:00,17.82
Preben - Canteen Humidity,2025-03-16 18:56:59,17.82
Preben - Canteen Humidity,2025-03-16 18:52:02,17.74
Preben - Canteen Humidity,2025-03-16 18:47:01,17.73
Preben - Canteen Humidity,2025-03-16 18:41:59,17.7
Preben - Canteen Humidity,2025-03-16 18:37:00,17.71
Preben - Canteen Humidity,2025-03-16 18:31:59,17.65
Preben - Canteen Humidity,2025-03-16 18:26:59,17.6
Preben - Canteen Humidity,2025-03-16 18:22:01,17.54
Preben - Canteen Humidity,2025-03-16 18:17:01,17.48
Preben - Canteen Humidity,2025-03-16 18:12:00,17.46
Preben - Canteen Humidity,2025-03-16 18:06:58,17.37
Preben - Canteen Humidity,2025-03-16 18:01:59,17.39
Preben - Canteen Humidity,2025-03-16 17:57:01,17.32
Preben - Canteen Humidity,2025-03-16 17:52:00,17.31
Preben - Canteen Humidity,2025-03-16 17:47:00,17.21
Preben - Canteen Humidity,2025-03-16 17:42:00,17.08
Preben - Canteen Humidity,2025-03-16 17:37:01,17.31
Preben - Canteen Humidity,2025-03-16 17:32:00,17.2
Preben - Canteen Humidity,2025-03-16 17:27:01,17.05
Preben - Canteen Humidity,2025-03-16 17:22:01,17.1
Preben - Canteen Humidity,2025-03-16 17:17:01,17.14
Preben - Canteen Humidity,2025-03-16 17:12:01,17.04
Preben - Canteen Humidity,2025-03-16 17:06:59,17.09
Preben - Canteen Humidity,2025-03-16 17:02:01,17.07
Preben - Canteen Humidity,2025-03-16 16:57:00,16.99
Preben - Canteen Humidity,2025-03-16 16:52:01,17.22
Preben - Canteen Humidity,2025-03-16 16:47:01,17.07
Preben - Canteen Humidity,2025-03-16 16:42:00,16.91
Preben - Canteen Humidity,2025-03-16 16:37:00,17.23
Preben - Canteen Humidity,2025-03-16 16:31:59,17.11
Preben - Canteen Humidity,2025-03-16 16:26:59,17.07
Preben - Canteen Humidity,2025-03-16 16:22:01,17.28
Preben - Canteen Humidity,2025-03-16 16:16:58,17.11
Preben - Canteen Humidity,2025-03-16 16:12:01,17.06
Preben - Canteen Humidity,2025-03-16 16:07:00,17.3
Preben - Canteen Humidity,2025-03-16 16:02:01,17.12
Preben - Canteen Humidity,2025-03-16 15:56:59,17.04
Preben - Canteen Humidity,2025-03-16 15:52:00,17.27
Preben - Canteen Humidity,2025-03-16 15:47:00,17.15
Preben - Canteen Humidity,2025-03-16 15:42:00,17.16
