SensorName,Time,Value
Preben - Canteen Humidity,2025-03-22 23:57:00,24.35
Preben - Canteen Humidity,2025-03-22 23:52:02,24.36
Preben - Canteen Humidity,2025-03-22 23:47:02,24.38
Preben - Canteen Humidity,2025-03-22 23:42:01,24.36
Preben - Canteen Humidity,2025-03-22 23:37:00,24.41
Preben - Canteen Humidity,2025-03-22 23:32:02,24.37
Preben - Canteen Humidity,2025-03-22 23:27:00,24.37
Preben - Canteen Humidity,2025-03-22 23:22:00,24.41
Preben - Canteen Humidity,2025-03-22 23:16:59,24.41
Preben - Canteen Humidity,2025-03-22 23:11:59,24.47
Preben - Canteen Humidity,2025-03-22 23:07:01,24.47
Preben - Canteen Humidity,2025-03-22 23:02:00,24.46
Preben - Canteen Humidity,2025-03-22 22:57:01,24.49
Preben - Canteen Humidity,2025-03-22 22:52:01,24.5
Preben - Canteen Humidity,2025-03-22 22:47:01,24.5
Preben - Canteen Humidity,2025-03-22 22:42:02,24.49
Preben - Canteen Humidity,2025-03-22 22:37:01,24.51
Preben - Canteen Humidity,2025-03-22 22:32:01,24.55
Preben - Canteen Humidity,2025-03-22 22:27:01,24.55
Preben - Canteen Humidity,2025-03-22 22:22:02,24.54
Preben - Canteen Humidity,2025-03-22 22:17:02,24.57
Preben - Canteen Humidity,2025-03-22 22:12:01,24.58
Preben - Canteen Humidity,2025-03-22 22:06:56,24.59
Preben - Canteen Humidity,2025-03-22 22:02:03,24.6
Preben - Canteen Humidity,2025-03-22 21:57:01,24.57
Preben - Canteen Humidity,2025-03-22 21:52:02,24.61
Preben - Canteen Humidity,2025-03-22 21:47:02,24.6
Preben - Canteen Humidity,2025-03-22 21:42:01,24.61
Preben - Canteen Humidity,2025-03-22 21:37:01,24.6
Preben - Canteen Humidity,2025-03-22 21:32:02,24.61
Preben - Canteen Humidity,2025-03-22 21:27:02,24.67
Preben - Canteen Humidity,2025-03-22 21:22:01,24.67
Preben - Canteen Humidity,2025-03-22 21:17:02,24.66
Preben - Canteen Humidity,2025-03-22 21:12:01,24.71
Preben - Canteen Humidity,2025-03-22 21:07:02,24.71
Preben - Canteen Humidity,2025-03-22 21:02:01,24.76
Preben - Canteen Humidity,2025-03-22 20:57:02,24.76
Preben - Canteen Humidity,2025-03-22 20:52:01,24.77
Preben - Canteen Humidity,2025-03-22 20:47:01,24.85
Preben - Canteen Humidity,2025-03-22 20:42:02,24.85
Preben - Canteen Humidity,2025-03-22 20:37:01,24.86
Preben - Canteen Humidity,2025-03-22 20:32:02,24.85
Preben - Canteen Humidity,2025-03-22 20:27:02,24.85
Preben - Canteen Humidity,2025-03-22 20:22:02,24.9
Preben - Canteen Humidity,2025-03-22 20:17:02,24.89
Preben - Canteen Humidity,2025-03-22 20:12:01,24.91
Preben - Canteen Humidity,2025-03-22 20:07:02,24.98
Preben - Canteen Humidity,2025-03-22 20:02:01,24.97
Preben - Canteen Humidity,2025-03-22 19:57:02,25.01
Preben - Canteen Humidity,2025-03-22 19:52:02,24.98
Preben - Canteen Humidity,2025-03-22 19:47:02,24.97
Preben - Canteen Humidity,2025-03-22 19:42:02,25
Preben - Canteen Humidity,2025-03-22 19:37:00,24.99
Preben - Canteen Humidity,2025-03-22 19:32:02,24.98
Preben - Canteen Humidity,2025-03-22 19:27:03,24.99
Preben - Canteen Humidity,2025-03-22 19:22:02,24.99
Preben - Canteen Humidity,2025-03-22 19:17:02,25.02
Preben - Canteen Humidity,2025-03-22 19:12:02,25
Preben - Canteen Humidity,2025-03-22 19:07:02,25.02
Preben - Canteen Humidity,2025-03-22 19:02:01,25.01
Preben - Canteen Humidity,2025-03-22 18:57:01,25.01
Preben - Canteen Humidity,2025-03-22 18:52:02,25.05
Preben - Canteen Humidity,2025-03-22 18:47:02,25.05
Preben - Canteen Humidity,2025-03-22 18:42:02,24.97
Preben - Canteen Humidity,2025-03-22 18:37:02,25
Preben - Canteen Humidity,2025-03-22 18:32:03,24.92
Preben - Canteen Humidity,2025-03-22 18:27:02,24.93
Preben - Canteen Humidity,2025-03-22 18:22:02,24.96
Preben - Canteen Humidity,2025-03-22 18:17:02,24.89
Preben - Canteen Humidity,2025-03-22 18:12:01,24.9
Preben - Canteen Humidity,2025-03-22 18:07:02,24.89
Preben - Canteen Humidity,2025-03-22 18:02:01,24.89
Preben - Canteen Humidity,2025-03-22 17:57:00,24.9
Preben - Canteen Humidity,2025-03-22 17:52:02,24.9
Preben - Canteen Humidity,2025-03-22 17:47:02,24.89
Preben - Canteen Humidity,2025-03-22 17:42:02,24.91
Preben - Canteen Humidity,2025-03-22 17:37:01,24.88
Preben - Canteen Humidity,2025-03-22 17:32:01,24.84
Preben - Canteen Humidity,2025-03-22 17:27:00,24.9
Preben - Canteen Humidity,2025-03-22 17:22:02,24.86
Preben - Canteen Humidity,2025-03-22 17:17:02,24.81
