SensorName,Time,Value
Preben - Canteen Humidity,2025-03-13 23:56:58,19.55
Preben - Canteen Humidity,2025-03-13 23:51:58,19.58
Preben - Canteen Humidity,2025-03-13 23:47:01,19.57
Preben - Canteen Humidity,2025-03-13 23:42:00,19.57
Preben - Canteen Humidity,2025-03-13 23:37:01,19.6
Preben - Canteen Humidity,2025-03-13 23:32:00,19.55
Preben - Canteen Humidity,2025-03-13 23:26:57,19.59
Preben - Canteen Humidity,2025-03-13 23:21:59,19.58
Preben - Canteen Humidity,2025-03-13 23:17:00,19.59
Preben - Canteen Humidity,2025-03-13 23:12:01,19.61
Preben - Canteen Humidity,2025-03-13 23:06:59,19.64
Preben - Canteen Humidity,2025-03-13 23:01:59,19.6
Preben - Canteen Humidity,2025-03-13 22:57:00,19.65
Preben - Canteen Humidity,2025-03-13 22:52:01,19.7
Preben - Canteen Humidity,2025-03-13 22:47:01,19.68
Preben - Canteen Humidity,2025-03-13 22:42:00,19.68
Preben - Canteen Humidity,2025-03-13 22:37:01,19.7
Preben - Canteen Humidity,2025-03-13 22:32:00,19.75
Preben - Canteen Humidity,2025-03-13 22:27:00,19.76
Preben - Canteen Humidity,2025-03-13 22:22:00,19.74
Preben - Canteen Humidity,2025-03-13 22:16:59,19.79
Preben - Canteen Humidity,2025-03-13 22:12:01,19.79
Preben - Canteen Humidity,2025-03-13 22:07:00,19.79
Preben - Canteen Humidity,2025-03-13 22:01:58,19.79
Preben - Canteen Humidity,2025-03-13 21:57:00,19.81
Preben - Canteen Humidity,2025-03-13 21:51:59,19.82
Preben - Canteen Humidity,2025-03-13 21:47:01,19.81
Preben - Canteen Humidity,2025-03-13 21:42:00,19.86
Preben - Canteen Humidity,2025-03-13 21:37:01,19.88
Preben - Canteen Humidity,2025-03-13 21:32:00,19.89
Preben - Canteen Humidity,2025-03-13 21:27:01,19.89
Preben - Canteen Humidity,2025-03-13 21:22:00,19.92
Preben - Canteen Humidity,2025-03-13 21:17:00,19.89
Preben - Canteen Humidity,2025-03-13 21:11:59,19.94
Preben - Canteen Humidity,2025-03-13 21:06:58,19.91
Preben - Canteen Humidity,2025-03-13 21:02:01,19.92
Preben - Canteen Humidity,2025-03-13 20:57:00,19.92
Preben - Canteen Humidity,2025-03-13 20:52:00,19.94
Preben - Canteen Humidity,2025-03-13 20:47:01,19.95
Preben - Canteen Humidity,2025-03-13 20:41:58,19.98
Preben - Canteen Humidity,2025-03-13 20:37:01,19.98
Preben - Canteen Humidity,2025-03-13 20:32:00,19.99
Preben - Canteen Humidity,2025-03-13 20:27:00,20
Preben - Canteen Humidity,2025-03-13 20:22:00,19.92
Preben - Canteen Humidity,2025-03-13 20:17:00,19.91
Preben - Canteen Humidity,2025-03-13 20:12:00,19.9
Preben - Canteen Humidity,2025-03-13 20:07:00,19.88
Preben - Canteen Humidity,2025-03-13 20:02:01,19.89
Preben - Canteen Humidity,2025-03-13 19:57:00,19.85
Preben - Canteen Humidity,2025-03-13 19:52:01,19.84
Preben - Canteen Humidity,2025-03-13 19:47:01,19.78
Preben - Canteen Humidity,2025-03-13 19:42:00,19.78
Preben - Canteen Humidity,2025-03-13 19:37:00,19.74
Preben - Canteen Humidity,2025-03-13 19:31:59,19.71
Preben - Canteen Humidity,2025-03-13 19:26:59,19.68
Preben - Canteen Humidity,2025-03-13 19:22:00,19.67
Preben - Canteen Humidity,2025-03-13 19:17:00,19.68
Preben - Canteen Humidity,2025-03-13 19:12:01,19.61
Preben - Canteen Humidity,2025-03-13 19:06:59,19.6
Preben - Canteen Humidity,2025-03-13 19:01:59,19.55
Preben - Canteen Humidity,2025-03-13 18:57:00,19.51
Preben - Canteen Humidity,2025-03-13 18:52:01,19.56
Preben - Canteen Humidity,2025-03-13 18:46:57,19.54
Preben - Canteen Humidity,2025-03-13 18:42:00,19.47
Preben - Canteen Humidity,2025-03-13 18:37:01,19.45
Preben - Canteen Humidity,2025-03-13 18:31:59,19.33
Preben - Canteen Humidity,2025-03-13 18:27:01,19.4
Preben - Canteen Humidity,2025-03-13 18:22:00,19.42
Preben - Canteen Humidity,2025-03-13 18:17:00,19.45
Preben - Canteen Humidity,2025-03-13 18:11:57,19.59
Preben - Canteen Humidity,2025-03-13 18:07:00,19.79
Preben - Canteen Humidity,2025-03-13 18:02:01,19.64
Preben - Canteen Humidity,2025-03-13 17:56:58,19.79
Preben - Canteen Humidity,2025-03-13 17:52:00,20.01
Preben - Canteen Humidity,2025-03-13 17:47:00,19.84
Preben - Canteen Humidity,2025-03-13 17:41:59,19.62
Preben - Canteen Humidity,2025-03-13 17:36:54,19.67
Preben - Canteen Humidity,2025-03-13 17:32:00,19.73
Preben - Canteen Humidity,2025-03-13 17:26:59,19.43
Preben - Canteen Humidity,2025-03-13 17:22:00,19.29
Preben - Canteen Humidity,2025-03-13 17:17:00,19.12
Preben - Canteen Humidity,2025-03-13 17:12:01,19.08
Preben - Canteen Humidity,2025-03-13 17:06:59,19.08
Preben - Canteen Humidity,2025-03-13 17:02:01,19.17
Preben - Canteen Humidity,2025-03-13 16:56:58,19.2
Preben - Canteen Humidity,2025-03-13 16:52:01,19.32
Preben - Canteen Humidity,2025-03-13 16:47:00,19.48
Preben - Canteen Humidity,2025-03-13 16:42:00,19.4
Preben - Canteen Humidity,2025-03-13 16:37:00,19.43
Preben - Canteen Humidity,2025-03-13 16:32:00,19.56
Preben - Canteen Humidity,2025-03-13 16:27:00,19.5
Preben - Canteen Humidity,2025-03-13 16:22:00,19.59
Preben - Canteen Humidity,2025-03-13 16:17:00,19.63
Preben - Canteen Humidity,2025-03-13 16:12:01,19.54
Preben - Canteen Humidity,2025-03-13 16:06:58,19.52
Preben - Canteen Humidity,2025-03-13 16:02:01,19.58
Preben - Canteen Humidity,2025-03-13 15:57:00,19.46
Preben - Canteen Humidity,2025-03-13 15:51:59,19.39
Preben - Canteen Humidity,2025-03-13 15:47:00,19.3
Preben - Canteen Humidity,2025-03-13 15:42:00,19.36
Preben - Canteen Humidity,2025-03-13 15:37:01,19.5
Preben - Canteen Humidity,2025-03-13 15:31:58,19.46
Preben - Canteen Humidity,2025-03-13 15:27:01,19.5
Preben - Canteen Humidity,2025-03-13 15:21:58,19.67
Preben - Canteen Humidity,2025-03-13 15:16:56,19.56
Preben - Canteen Humidity,2025-03-13 15:11:57,19.61
Preben - Canteen Humidity,2025-03-13 15:06:59,19.48
Preben - Canteen Humidity,2025-03-13 15:02:01,19.58
Preben - Canteen Humidity,2025-03-13 14:56:58,19.75
Preben - Canteen Humidity,2025-03-13 14:52:00,19.87
Preben - Canteen Humidity,2025-03-13 14:46:58,19.94
Preben - Canteen Humidity,2025-03-13 14:42:00,19.97
Preben - Canteen Humidity,2025-03-13 14:36:59,20.07
Preben - Canteen Humidity,2025-03-13 14:32:01,19.93
Preben - Canteen Humidity,2025-03-13 14:26:59,19.89
Preben - Canteen Humidity,2025-03-13 14:22:00,19.89
Preben - Canteen Humidity,2025-03-13 14:16:58,19.82
Preben - Canteen Humidity,2025-03-13 14:12:01,19.98
Preben - Canteen Humidity,2025-03-13 14:07:00,20.06
Preben - Canteen Humidity,2025-03-13 14:02:00,20.23
Preben - Canteen Humidity,2025-03-13 13:57:01,20.67
Preben - Canteen Humidity,2025-03-13 13:51:58,20.64
Preben - Canteen Humidity,2025-03-13 13:47:00,20.61
Preben - Canteen Humidity,2025-03-13 13:41:58,20.61
Preben - Canteen Humidity,2025-03-13 13:37:01,20.93
Preben - Canteen Humidity,2025-03-13 13:31:58,20.93
Preben - Canteen Humidity,2025-03-13 13:27:01,20.91
Preben - Canteen Humidity,2025-03-13 13:21:58,21.38
Preben - Canteen Humidity,2025-03-13 13:17:01,21.48
Preben - Canteen Humidity,2025-03-13 13:11:57,21.33
Preben - Canteen Humidity,2025-03-13 13:06:55,21.68
Preben - Canteen Humidity,2025-03-13 13:01:59,21.94
Preben - Canteen Humidity,2025-03-13 12:56:59,22.2
Preben - Canteen Humidity,2025-03-13 12:51:59,22.81
Preben - Canteen Humidity,2025-03-13 12:46:59,22.73
Preben - Canteen Humidity,2025-03-13 12:41:59,22.67
Preben - Canteen Humidity,2025-03-13 12:37:01,22.62
Preben - Canteen Humidity,2025-03-13 12:31:59,22.01
Preben - Canteen Humidity,2025-03-13 12:26:57,22.26
Preben - Canteen Humidity,2025-03-13 12:22:00,22.35
Preben - Canteen Humidity,2025-03-13 12:16:59,22.73
Preben - Canteen Humidity,2025-03-13 12:11:59,21.51
Preben - Canteen Humidity,2025-03-13 12:06:59,21.46
Preben - Canteen Humidity,2025-03-13 12:01:58,21.48
Preben - Canteen Humidity,2025-03-13 11:56:59,20.81
Preben - Canteen Humidity,2025-03-13 11:52:00,20.31
Preben - Canteen Humidity,2025-03-13 11:46:59,20.27
Preben - Canteen Humidity,2025-03-13 11:41:58,20.57
Preben - Canteen Humidity,2025-03-13 11:36:54,20.57
Preben - Canteen Humidity,2025-03-13 11:31:59,20.52
Preben - Canteen Humidity,2025-03-13 11:27:00,20.55
Preben - Canteen Humidity,2025-03-13 11:21:59,20.93
Preben - Canteen Humidity,2025-03-13 11:16:59,20.98
Preben - Canteen Humidity,2025-03-13 11:12:00,21.05
Preben - Canteen Humidity,2025-03-13 11:06:53,21.41
Preben - Canteen Humidity,2025-03-13 11:02:00,21.4
Preben - Canteen Humidity,2025-03-13 10:56:59,21.32
Preben - Canteen Humidity,2025-03-13 10:52:00,21.7
Preben - Canteen Humidity,2025-03-13 10:46:58,20.83
Preben - Canteen Humidity,2025-03-13 10:41:59,20.95
Preben - Canteen Humidity,2025-03-13 10:37:00,20.91
