SensorName,Time,Value
Preben - Canteen Humidity,2025-03-11 23:56:59,24.83
Preben - Canteen Humidity,2025-03-11 23:52:00,25.12
Preben - Canteen Humidity,2025-03-11 23:47:00,25.11
Preben - Canteen Humidity,2025-03-11 23:42:00,25.14
Preben - Canteen Humidity,2025-03-11 23:36:59,25.11
Preben - Canteen Humidity,2025-03-11 23:32:00,25.08
Preben - Canteen Humidity,2025-03-11 23:26:59,25.13
Preben - Canteen Humidity,2025-03-11 23:21:59,25.1
Preben - Canteen Humidity,2025-03-11 23:17:01,25.02
Preben - Canteen Humidity,2025-03-11 23:12:00,25.19
Preben - Canteen Humidity,2025-03-11 23:06:59,25.16
Preben - Canteen Humidity,2025-03-11 23:02:00,25.21
Preben - Canteen Humidity,2025-03-11 22:57:00,25.27
Preben - Canteen Humidity,2025-03-11 22:51:59,25.2
Preben - Canteen Humidity,2025-03-11 22:47:00,25.18
Preben - Canteen Humidity,2025-03-11 22:42:00,25.29
Preben - Canteen Humidity,2025-03-11 22:37:00,25.24
Preben - Canteen Humidity,2025-03-11 22:32:00,25.28
Preben - Canteen Humidity,2025-03-11 22:26:59,25.27
Preben - Canteen Humidity,2025-03-11 22:22:00,25.26
Preben - Canteen Humidity,2025-03-11 22:17:00,25.29
Preben - Canteen Humidity,2025-03-11 22:12:00,25.32
Preben - Canteen Humidity,2025-03-11 22:07:00,25.22
Preben - Canteen Humidity,2025-03-11 22:02:00,25.33
Preben - Canteen Humidity,2025-03-11 21:56:59,25.27
Preben - Canteen Humidity,2025-03-11 21:52:01,25.21
Preben - Canteen Humidity,2025-03-11 21:46:59,25.26
Preben - Canteen Humidity,2025-03-11 21:42:00,25.21
Preben - Canteen Humidity,2025-03-11 21:37:00,25.07
Preben - Canteen Humidity,2025-03-11 21:32:00,25.32
Preben - Canteen Humidity,2025-03-11 21:26:59,25.31
Preben - Canteen Humidity,2025-03-11 21:22:00,25.29
Preben - Canteen Humidity,2025-03-11 21:17:00,25.31
Preben - Canteen Humidity,2025-03-11 21:12:00,25.22
Preben - Canteen Humidity,2025-03-11 21:06:59,25.12
Preben - Canteen Humidity,2025-03-11 21:01:59,25.35
Preben - Canteen Humidity,2025-03-11 20:57:00,25.26
Preben - Canteen Humidity,2025-03-11 20:52:00,25.37
Preben - Canteen Humidity,2025-03-11 20:47:00,25.39
Preben - Canteen Humidity,2025-03-11 20:42:00,25.23
Preben - Canteen Humidity,2025-03-11 20:37:00,25.45
Preben - Canteen Humidity,2025-03-11 20:27:00,25.25
Preben - Canteen Humidity,2025-03-11 20:22:00,25.21
Preben - Canteen Humidity,2025-03-11 20:17:00,25.38
Preben - Canteen Humidity,2025-03-11 20:12:00,25.25
Preben - Canteen Humidity,2025-03-11 20:07:00,25.48
Preben - Canteen Humidity,2025-03-11 20:02:00,25.46
Preben - Canteen Humidity,2025-03-11 19:57:00,25.21
