SensorName,Time,Value
Preben - Canteen Humidity,2025-03-14 23:56:59,19.81
Preben - Canteen Humidity,2025-03-14 23:52:00,19.87
Preben - Canteen Humidity,2025-03-14 23:47:00,19.89
Preben - Canteen Humidity,2025-03-14 23:41:58,19.93
Preben - Canteen Humidity,2025-03-14 23:36:57,19.96
Preben - Canteen Humidity,2025-03-14 23:31:59,19.99
Preben - Canteen Humidity,2025-03-14 23:27:01,20.02
Preben - Canteen Humidity,2025-03-14 23:21:59,20.06
Preben - Canteen Humidity,2025-03-14 23:16:59,20.08
Preben - Canteen Humidity,2025-03-14 23:12:01,20.13
Preben - Canteen Humidity,2025-03-14 23:06:55,20.15
Preben - Canteen Humidity,2025-03-14 23:01:59,20.2
Preben - Canteen Humidity,2025-03-14 22:57:01,20.22
Preben - Canteen Humidity,2025-03-14 22:52:00,20.27
Preben - Canteen Humidity,2025-03-14 22:46:59,20.29
Preben - Canteen Humidity,2025-03-14 22:42:00,20.31
Preben - Canteen Humidity,2025-03-14 22:37:01,20.35
Preben - Canteen Humidity,2025-03-14 22:31:55,20.37
Preben - Canteen Humidity,2025-03-14 22:27:00,20.41
Preben - Canteen Humidity,2025-03-14 22:22:00,20.43
Preben - Canteen Humidity,2025-03-14 22:17:00,20.44
Preben - Canteen Humidity,2025-03-14 22:12:00,20.47
Preben - Canteen Humidity,2025-03-14 22:06:57,20.46
Preben - Canteen Humidity,2025-03-14 22:01:59,20.48
Preben - Canteen Humidity,2025-03-14 21:57:01,20.49
Preben - Canteen Humidity,2025-03-14 21:52:00,20.48
Preben - Canteen Humidity,2025-03-14 21:47:01,20.47
Preben - Canteen Humidity,2025-03-14 21:41:58,20.49
Preben - Canteen Humidity,2025-03-14 21:36:59,20.47
Preben - Canteen Humidity,2025-03-14 21:31:57,20.48
Preben - Canteen Humidity,2025-03-14 21:26:59,20.45
Preben - Canteen Humidity,2025-03-14 21:22:01,20.49
Preben - Canteen Humidity,2025-03-14 21:16:59,20.47
Preben - Canteen Humidity,2025-03-14 21:12:01,20.44
Preben - Canteen Humidity,2025-03-14 21:07:00,20.47
Preben - Canteen Humidity,2025-03-14 21:02:00,20.41
Preben - Canteen Humidity,2025-03-14 20:56:57,20.42
Preben - Canteen Humidity,2025-03-14 20:52:00,20.4
Preben - Canteen Humidity,2025-03-14 20:46:59,20.48
Preben - Canteen Humidity,2025-03-14 20:41:59,20.46
Preben - Canteen Humidity,2025-03-14 20:37:00,20.46
