SensorName,Time,Value
Preben - Canteen Humidity,2025-03-23 23:57:02,23.94
Preben - Canteen Humidity,2025-03-23 23:52:01,23.96
Preben - Canteen Humidity,2025-03-23 23:47:01,23.95
Preben - Canteen Humidity,2025-03-23 23:42:02,24.01
Preben - Canteen Humidity,2025-03-23 23:36:57,24.02
Preben - Canteen Humidity,2025-03-23 23:32:01,24.01
Preben - Canteen Humidity,2025-03-23 23:27:02,24.03
Preben - Canteen Humidity,2025-03-23 23:22:02,24.04
Preben - Canteen Humidity,2025-03-23 23:17:00,24.11
Preben - Canteen Humidity,2025-03-23 23:12:01,24.14
Preben - Canteen Humidity,2025-03-23 23:07:02,24.12
Preben - Canteen Humidity,2025-03-23 23:02:01,24.17
Preben - Canteen Humidity,2025-03-23 22:57:00,24.18
Preben - Canteen Humidity,2025-03-23 22:52:02,24.17
Preben - Canteen Humidity,2025-03-23 22:47:02,24.26
Preben - Canteen Humidity,2025-03-23 22:42:01,24.26
Preben - Canteen Humidity,2025-03-23 22:37:01,24.26
Preben - Canteen Humidity,2025-03-23 22:32:02,24.31
Preben - Canteen Humidity,2025-03-23 22:27:03,24.28
Preben - Canteen Humidity,2025-03-23 22:22:01,24.33
Preben - Canteen Humidity,2025-03-23 22:17:02,24.32
Preben - Canteen Humidity,2025-03-23 22:12:03,24.36
Preben - Canteen Humidity,2025-03-23 22:07:01,24.37
Preben - Canteen Humidity,2025-03-23 22:02:01,24.33
Preben - Canteen Humidity,2025-03-23 21:57:02,24.43
Preben - Canteen Humidity,2025-03-23 21:52:01,24.42
Preben - Canteen Humidity,2025-03-23 21:47:01,24.42
Preben - Canteen Humidity,2025-03-23 21:42:02,24.46
Preben - Canteen Humidity,2025-03-23 21:37:01,24.44
Preben - Canteen Humidity,2025-03-23 21:32:01,24.47
Preben - Canteen Humidity,2025-03-23 21:27:02,24.47
Preben - Canteen Humidity,2025-03-23 21:22:02,24.48
Preben - Canteen Humidity,2025-03-23 21:17:01,24.51
Preben - Canteen Humidity,2025-03-23 21:12:02,24.5
Preben - Canteen Humidity,2025-03-23 21:07:02,24.53
Preben - Canteen Humidity,2025-03-23 21:02:01,24.5
Preben - Canteen Humidity,2025-03-23 20:57:01,24.48
