Tag name: Preben - Canteen Humidity
Time, Value
2025-02-08 23:59:55,23.84
2025-02-08 23:54:54,23.87
2025-02-08 23:49:55,23.93
2025-02-08 23:44:55,23.97
2025-02-08 23:39:49,24.03
2025-02-08 23:34:55,24.08
2025-02-08 23:29:55,24.14
2025-02-08 23:24:51,24.2
2025-02-08 23:19:55,24.21
2025-02-08 23:14:55,24.23
2025-02-08 23:09:54,24.29
2025-02-08 23:04:55,24.29
2025-02-08 22:59:55,24.3
2025-02-08 22:54:55,24.41
2025-02-08 22:49:53,24.41
2025-02-08 22:44:55,24.43
2025-02-08 22:39:55,24.48
2025-02-08 22:34:53,24.51
2025-02-08 22:29:54,24.48
2025-02-08 22:24:55,24.48
2025-02-08 22:19:55,24.49
2025-02-08 22:14:52,24.5
2025-02-08 22:09:52,24.48
2025-02-08 22:04:55,24.52
2025-02-08 21:59:53,24.5
2025-02-08 21:54:53,24.48
2025-02-08 21:49:55,24.5
2025-02-08 21:44:52,24.52
2025-02-08 21:39:51,24.5
2025-02-08 21:34:53,24.49
2025-02-08 21:29:54,24.44
2025-02-08 21:24:55,24.36
2025-02-08 21:19:54,24.37
2025-02-08 21:14:55,24.58
2025-02-08 21:09:53,24.58
2025-02-08 21:04:53,24.57
2025-02-08 20:59:54,24.61
2025-02-08 20:54:55,24.6
2025-02-08 20:49:55,24.58
2025-02-08 20:44:53,24.63
2025-02-08 20:39:55,24.65
2025-02-08 20:34:53,24.6
2025-02-08 20:29:53,24.62
2025-02-08 20:24:53,24.65
2025-02-08 20:19:54,24.6
2025-02-08 20:14:53,24.6
2025-02-08 20:09:54,24.62
2025-02-08 20:04:52,24.65
2025-02-08 19:59:53,24.61
2025-02-08 19:54:53,24.68
2025-02-08 19:49:52,24.71
2025-02-08 19:44:56,24.72
2025-02-08 19:39:53,24.73
2025-02-08 19:34:53,24.75
2025-02-08 19:29:55,24.72
2025-02-08 19:24:53,24.75
2025-02-08 19:19:53,24.8
2025-02-08 19:14:49,24.77
2025-02-08 19:09:53,24.71
2025-02-08 19:04:48,24.8
2025-02-08 18:59:54,24.8
2025-02-08 18:54:54,24.78
2025-02-08 18:49:53,24.79
2025-02-08 18:44:53,24.8
2025-02-08 18:39:47,24.8
2025-02-08 18:34:53,24.76
2025-02-08 18:29:52,24.84
2025-02-08 18:24:54,24.82
2025-02-08 18:19:52,24.81
2025-02-08 18:14:55,24.85
2025-02-08 18:09:54,24.84
2025-02-08 18:04:54,24.8
2025-02-08 17:59:53,24.8
2025-02-08 17:54:54,24.82
2025-02-08 17:49:55,24.82
2025-02-08 17:44:55,24.81
2025-02-08 17:39:55,24.88
2025-02-08 17:34:54,24.89
2025-02-08 17:29:54,24.89
2025-02-08 17:24:53,24.92
2025-02-08 17:19:54,24.94
2025-02-08 17:14:52,24.94
2025-02-08 17:09:55,24.97
2025-02-08 17:04:53,25
2025-02-08 16:59:54,25
2025-02-08 16:54:55,25.01
2025-02-08 16:49:55,25.07
2025-02-08 16:44:53,25.06
2025-02-08 16:39:54,25.05
2025-02-08 16:34:55,25.07
2025-02-08 16:29:50,25.09
2025-02-08 16:24:55,25.06
2025-02-08 16:19:54,25.06
2025-02-08 16:14:55,25.06
2025-02-08 16:09:56,25.04
2025-02-08 16:04:54,25.02
2025-02-08 15:59:51,25.05
2025-02-08 15:54:53,25
2025-02-08 15:49:54,25.01
2025-02-08 15:44:54,25.09
2025-02-08 15:39:55,25.11
2025-02-08 15:34:54,25.1
2025-02-08 15:29:55,25.11
2025-02-08 15:24:55,25.12
2025-02-08 15:19:53,25.12
2025-02-08 15:14:55,25.12
2025-02-08 15:09:55,25.14
2025-02-08 15:04:53,25.14
2025-02-08 14:59:54,25.12
2025-02-08 14:54:54,25.1
2025-02-08 14:49:53,25.09
2025-02-08 14:44:52,25.09
2025-02-08 14:39:54,25.07
2025-02-08 14:34:55,25.07
2025-02-08 14:29:55,25.07
2025-02-08 14:24:54,25.04
2025-02-08 14:19:55,25.06
2025-02-08 14:14:55,25.04
2025-02-08 14:09:54,25.02
2025-02-08 14:04:54,25.05
2025-02-08 13:59:55,25.04
2025-02-08 13:54:55,25.02
2025-02-08 13:49:55,25.03
2025-02-08 13:44:54,25.01
2025-02-08 13:39:55,24.99
2025-02-08 13:34:54,25.01
2025-02-08 13:29:51,25.01
2025-02-08 13:24:55,25
2025-02-08 13:19:55,25.03
2025-02-08 13:14:54,25.05
2025-02-08 13:09:55,25.05
2025-02-08 13:04:55,25.07
2025-02-08 12:59:51,25.07
2025-02-08 12:54:54,25.06
2025-02-08 12:49:55,25.05
2025-02-08 12:44:55,25.04
2025-02-08 12:39:55,25.04
2025-02-08 12:34:55,25
2025-02-08 12:29:55,24.99
2025-02-08 12:24:56,25.01
2025-02-08 12:19:54,24.95
2025-02-08 12:14:55,24.93
2025-02-08 12:09:56,24.94
2025-02-08 12:04:51,24.93
2025-02-08 11:59:55,24.94
2025-02-08 11:54:55,24.96
2025-02-08 11:49:55,24.95
2025-02-08 11:44:54,24.95
2025-02-08 11:39:55,24.95
2025-02-08 11:34:53,24.95
2025-02-08 11:29:55,24.93
2025-02-08 11:24:55,24.92
2025-02-08 11:19:55,24.91
2025-02-08 11:14:54,24.9
2025-02-08 11:09:55,24.86
2025-02-08 11:04:55,24.84
2025-02-08 10:59:56,24.83
2025-02-08 10:54:51,24.8
2025-02-08 10:49:55,24.82
2025-02-08 10:44:54,24.81
2025-02-08 10:39:55,24.79
