Tag name: Preben - Meeting Room 43/4 Temperature
Time, Value
2025-03-23 23:56:58,21.26
2025-03-23 23:52:02,21.26
2025-03-23 23:46:58,21.26
2025-03-23 23:41:56,21.27
2025-03-23 23:37:01,21.27
2025-03-23 23:32:00,21.28
2025-03-23 23:26:58,21.29
2025-03-23 23:22:02,21.29
2025-03-23 23:16:53,21.31
2025-03-23 23:12:02,21.32
2025-03-23 23:06:56,21.32
2025-03-23 23:02:00,21.34
2025-03-23 22:57:01,21.34
2025-03-23 22:52:00,21.34
2025-03-23 22:46:58,21.35
2025-03-23 22:42:02,21.35
2025-03-23 22:36:56,21.35
2025-03-23 22:32:00,21.36
2025-03-23 22:26:59,21.4
2025-03-23 22:21:57,21.37
2025-03-23 22:16:59,21.36
2025-03-23 22:12:01,21.38
2025-03-23 22:06:59,21.39
2025-03-23 22:01:50,21.39
2025-03-23 21:57:02,21.4
2025-03-23 21:52:00,21.4
2025-03-23 21:46:59,21.38
2025-03-23 21:41:55,21.43
2025-03-23 21:37:02,21.43
2025-03-23 21:32:01,21.43
2025-03-23 21:26:59,21.43
2025-03-23 21:21:58,21.44
2025-03-23 21:16:56,21.45
2025-03-23 21:12:01,21.46
2025-03-23 21:06:54,21.46
2025-03-23 21:01:58,21.47
2025-03-23 20:56:57,21.47
2025-03-23 20:52:01,21.49
2025-03-23 20:46:59,21.49
2025-03-23 20:41:51,21.5
2025-03-23 20:37:00,21.51
2025-03-23 20:32:01,21.53
2025-03-23 20:27:00,21.54
2025-03-23 20:22:01,21.55
2025-03-23 20:17:03,21.57
2025-03-23 20:12:02,21.58
2025-03-23 20:07:00,21.59
2025-03-23 20:01:59,21.61
2025-03-23 19:57:00,21.61
2025-03-23 19:52:01,21.61
2025-03-23 19:47:03,21.62
2025-03-23 19:42:02,21.63
2025-03-23 19:36:58,21.65
2025-03-23 19:32:02,21.67
2025-03-23 19:26:52,21.69
2025-03-23 19:22:01,21.7
2025-03-23 19:16:56,21.72
2025-03-23 19:12:02,21.73
2025-03-23 19:07:01,21.74
2025-03-23 19:02:02,21.76
2025-03-23 18:56:58,21.77
2025-03-23 18:51:59,21.78
2025-03-23 18:47:01,21.79
2025-03-23 18:41:57,21.81
2025-03-23 18:37:01,21.82
2025-03-23 18:31:57,21.83
2025-03-23 18:27:01,21.85
2025-03-23 18:22:03,21.88
2025-03-23 18:16:59,21.91
2025-03-23 18:12:00,21.93
2025-03-23 18:07:01,21.94
2025-03-23 18:02:00,21.97
2025-03-23 17:57:01,21.98
2025-03-23 17:51:46,22
2025-03-23 17:47:02,22.01
2025-03-23 17:41:52,22.02
2025-03-23 17:36:59,22.05
2025-03-23 17:31:57,22.05
2025-03-23 17:26:53,22.06
2025-03-23 17:22:01,22.07
2025-03-23 17:17:02,22.07
2025-03-23 17:12:00,22.07
2025-03-23 17:07:02,22.08
2025-03-23 17:02:00,22.08
2025-03-23 16:56:59,22.09
2025-03-23 16:51:56,22.09
2025-03-23 16:46:57,22.09
2025-03-23 16:41:39,22.09
2025-03-23 16:36:59,22.1
2025-03-23 16:32:00,22.09
2025-03-23 16:27:02,22.09
2025-03-23 16:21:56,22.09
2025-03-23 16:17:02,22.08
2025-03-23 16:12:01,22.07
2025-03-23 16:07:02,22.06
2025-03-23 16:02:01,22.05
2025-03-23 15:57:00,22.04
2025-03-23 15:51:59,22.03
2025-03-23 15:47:00,22.03
2025-03-23 15:41:56,22.04
2025-03-23 15:37:02,22.04
2025-03-23 15:32:01,22.05
2025-03-23 15:27:00,22.06
2025-03-23 15:22:02,22.04
2025-03-23 15:17:00,22.04
2025-03-23 15:11:48,22.03
2025-03-23 15:06:55,22.03
2025-03-23 15:01:56,22.03
2025-03-23 14:56:58,21.99
2025-03-23 14:52:02,21.97
2025-03-23 14:47:00,21.94
2025-03-23 14:41:59,21.91
2025-03-23 14:36:55,21.89
2025-03-23 14:32:01,21.87
2025-03-23 14:27:01,21.84
2025-03-23 14:21:59,21.83
2025-03-23 14:16:53,21.81
2025-03-23 14:12:02,21.8
2025-03-23 14:06:58,21.78
2025-03-23 14:01:59,21.76
2025-03-23 13:57:01,21.76
2025-03-23 13:51:57,21.73
2025-03-23 13:47:01,21.71
2025-03-23 13:42:02,21.7
2025-03-23 13:37:01,21.69
2025-03-23 13:31:43,21.67
2025-03-23 13:27:01,21.65
2025-03-23 13:22:00,21.63
2025-03-23 13:17:01,21.62
2025-03-23 13:12:02,21.61
2025-03-23 13:06:53,21.59
2025-03-23 13:01:43,21.58
2025-03-23 12:56:54,21.57
2025-03-23 12:52:00,21.55
2025-03-23 12:47:01,21.55
2025-03-23 12:42:00,21.53
2025-03-23 12:36:48,21.52
2025-03-23 12:32:01,21.52
2025-03-23 12:26:59,21.49
2025-03-23 12:22:00,21.49
2025-03-23 12:16:59,21.49
2025-03-23 12:11:57,21.47
2025-03-23 12:07:02,21.46
2025-03-23 12:02:01,21.45
2025-03-23 11:56:57,21.43
2025-03-23 11:51:53,21.44
2025-03-23 11:47:02,21.42
2025-03-23 11:41:52,21.41
