Tag name: Preben - Office 401 - Humidity
Time, Value
2025-02-16 23:55:36,14.58
2025-02-16 23:50:37,14.59
2025-02-16 23:45:38,14.58
2025-02-16 23:40:36,14.58
2025-02-16 23:35:38,14.57
2025-02-16 23:30:38,14.57
2025-02-16 23:25:36,14.58
2025-02-16 23:20:37,14.57
2025-02-16 23:15:35,14.57
2025-02-16 23:10:37,14.57
2025-02-16 23:05:35,14.58
2025-02-16 23:00:35,14.57
2025-02-16 22:55:36,14.58
2025-02-16 22:50:38,14.56
2025-02-16 22:45:36,14.61
2025-02-16 22:40:37,14.58
2025-02-16 22:35:37,14.6
2025-02-16 22:30:35,14.58
2025-02-16 22:25:34,14.59
2025-02-16 22:20:38,14.6
2025-02-16 22:15:36,14.6
2025-02-16 22:10:34,14.61
2025-02-16 22:05:38,14.59
2025-02-16 22:00:36,14.6
2025-02-16 21:55:31,14.62
2025-02-16 21:50:32,14.6
2025-02-16 21:45:34,14.6
2025-02-16 21:40:32,14.61
2025-02-16 21:35:38,14.6
2025-02-16 21:30:36,14.63
2025-02-16 21:25:37,14.61
2025-02-16 21:20:36,14.6
2025-02-16 21:15:37,14.65
2025-02-16 21:10:32,14.65
2025-02-16 21:05:35,14.66
2025-02-16 21:00:37,14.69
2025-02-16 20:55:35,14.66
2025-02-16 20:50:36,14.68
2025-02-16 20:45:36,14.67
2025-02-16 20:40:38,14.69
2025-02-16 20:35:36,14.71
2025-02-16 20:30:34,14.7
2025-02-16 20:25:29,14.74
2025-02-16 20:20:33,14.71
2025-02-16 20:15:37,14.73
2025-02-16 20:10:38,14.69
2025-02-16 20:05:33,14.71
2025-02-16 20:00:37,14.75
2025-02-16 19:55:36,14.71
2025-02-16 19:50:36,14.74
2025-02-16 19:45:34,14.74
2025-02-16 19:40:32,14.72
2025-02-16 19:35:33,14.75
2025-02-16 19:30:35,14.72
2025-02-16 19:25:38,14.74
2025-02-16 19:20:36,14.75
2025-02-16 19:15:34,14.78
2025-02-16 19:10:36,14.79
2025-02-16 19:05:34,14.81
2025-02-16 19:00:35,14.85
2025-02-16 18:55:35,14.82
2025-02-16 18:50:37,14.8
2025-02-16 18:45:35,14.8
2025-02-16 18:40:36,14.8
2025-02-16 18:35:37,14.77
2025-02-16 18:30:37,14.77
