Tag name: Preben - Office 405 - Temperature
Time, Value
2025-02-14 23:55:36,21.82
2025-02-14 23:50:37,21.82
2025-02-14 23:45:17,21.82
2025-02-14 23:40:35,21.83
2025-02-14 23:35:31,21.83
2025-02-14 23:30:17,21.84
2025-02-14 23:25:35,21.84
2025-02-14 23:20:34,21.84
2025-02-14 23:15:19,21.84
2025-02-14 23:10:24,21.84
2025-02-14 23:05:23,21.85
2025-02-14 23:00:20,21.85
2025-02-14 22:55:26,21.85
2025-02-14 22:50:34,21.85
2025-02-14 22:45:00,21.86
2025-02-14 22:40:37,21.9
2025-02-14 22:35:06,21.86
2025-02-14 22:30:30,21.87
2025-02-14 22:25:26,21.89
2025-02-14 22:20:06,21.89
2025-02-14 22:15:27,21.88
2025-02-14 22:10:25,21.89
2025-02-14 22:05:33,21.9
2025-02-14 22:00:26,21.9
2025-02-14 21:55:26,21.91
2025-02-14 21:50:32,21.9
2025-02-14 21:45:34,21.91
2025-02-14 21:40:20,21.92
2025-02-14 21:35:07,21.92
2025-02-14 21:30:10,21.93
2025-02-14 21:25:05,21.93
2025-02-14 21:20:37,21.93
2025-02-14 21:15:37,21.94
2025-02-14 21:10:25,21.94
2025-02-14 21:05:35,21.95
2025-02-14 21:00:36,21.98
2025-02-14 20:55:37,21.95
2025-02-14 20:50:29,21.97
2025-02-14 20:45:17,21.97
2025-02-14 20:40:30,21.98
2025-02-14 20:35:07,21.98
2025-02-14 20:30:33,21.99
2025-02-14 20:25:26,21.99
2025-02-14 20:20:34,22.01
2025-02-14 20:15:32,22.01
2025-02-14 20:10:18,22.01
2025-02-14 20:05:28,22.02
2025-02-14 20:00:24,22.02
2025-02-14 19:55:13,22.02
2025-02-14 19:50:08,22.03
2025-02-14 19:45:21,22.03
2025-02-14 19:40:04,22.04
2025-02-14 19:35:33,22.04
2025-02-14 19:30:23,22.04
2025-02-14 19:25:31,22.06
2025-02-14 19:20:19,22.06
2025-02-14 19:15:32,22.08
