Tag name: Preben - Office 401 - Humidity
Time, Value
2025-02-05 23:59:50,22.9
2025-02-05 23:49:49,22.96
2025-02-05 23:44:45,22.9
2025-02-05 23:39:49,22.97
2025-02-05 23:34:44,23.1
2025-02-05 23:29:50,23.07
2025-02-05 23:24:48,23.01
2025-02-05 23:14:48,23.17
2025-02-05 23:09:51,23.16
2025-02-05 23:04:49,23.24
2025-02-05 22:59:51,23.32
2025-02-05 22:54:52,23.29
2025-02-05 22:49:47,23.27
2025-02-05 22:44:51,23.42
2025-02-05 22:39:47,23.38
2025-02-05 22:34:50,23.31
2025-02-05 22:29:51,23.5
2025-02-05 22:24:49,23.45
2025-02-05 22:19:47,23.4
2025-02-05 22:14:52,23.36
2025-02-05 22:09:47,23.54
2025-02-05 22:04:50,23.46
2025-02-05 21:59:48,23.41
2025-02-05 21:54:50,23.53
2025-02-05 21:49:51,23.5
2025-02-05 21:44:51,23.45
2025-02-05 21:39:49,23.45
2025-02-05 21:34:51,23.6
2025-02-05 21:29:43,23.52
2025-02-05 21:24:50,23.45
2025-02-05 21:19:51,23.65
2025-02-05 21:14:46,23.61
2025-02-05 21:09:45,23.52
2025-02-05 21:04:48,23.74
2025-02-05 20:59:49,23.69
2025-02-05 20:54:50,23.67
2025-02-05 20:49:49,23.61
2025-02-05 20:44:47,23.79
2025-02-05 20:39:50,23.7
2025-02-05 20:34:51,23.65
2025-02-05 20:29:50,23.76
2025-02-05 20:24:51,23.79
2025-02-05 20:19:51,23.73
2025-02-05 20:14:49,23.68
2025-02-05 20:09:50,23.91
2025-02-05 20:04:52,23.85
2025-02-05 19:59:50,23.77
2025-02-05 19:54:48,23.93
2025-02-05 19:49:51,23.99
2025-02-05 19:44:47,23.95
2025-02-05 19:39:51,23.87
2025-02-05 19:34:49,24.11
2025-02-05 19:29:50,24.03
2025-02-05 19:24:48,24.01
2025-02-05 19:19:52,24.02
2025-02-05 19:14:50,24.16
2025-02-05 19:09:51,24.12
2025-02-05 19:04:49,24.04
2025-02-05 18:59:51,24.31
2025-02-05 18:54:51,24.24
2025-02-05 18:49:49,24.14
2025-02-05 18:44:50,24.19
2025-02-05 18:39:49,24.3
2025-02-05 18:34:50,24.23
2025-02-05 18:29:50,24.09
2025-02-05 18:24:51,24.23
2025-02-05 18:19:49,24.2
2025-02-05 18:14:51,24.14
2025-02-05 18:09:49,24.12
2025-02-05 17:59:50,24.28
2025-02-05 17:54:52,24.27
2025-02-05 17:49:50,24.41
2025-02-05 17:44:48,24.5
2025-02-05 17:39:49,24.43
2025-02-05 17:34:51,24.42
2025-02-05 17:29:51,24.56
2025-02-05 17:24:49,24.64
2025-02-05 17:19:50,24.58
2025-02-05 17:14:48,24.56
2025-02-05 17:09:52,24.56
2025-02-05 17:04:50,24.67
2025-02-05 16:59:51,24.62
2025-02-05 16:54:49,24.59
2025-02-05 16:49:48,24.58
2025-02-05 16:44:46,24.55
2025-02-05 16:39:47,24.51
2025-02-05 16:34:50,24.48
2025-02-05 16:29:49,24.47
2025-02-05 16:24:50,24.46
