Tag name: Preben - Canteen Humidity
Time, Value
2025-02-07 23:59:56,23.78
2025-02-07 23:54:54,23.76
2025-02-07 23:49:55,23.74
2025-02-07 23:44:54,23.75
2025-02-07 23:39:54,23.67
2025-02-07 23:34:55,23.74
2025-02-07 23:29:53,23.7
2025-02-07 23:24:54,23.65
2025-02-07 23:19:55,23.64
2025-02-07 23:14:55,23.69
2025-02-07 23:09:53,23.57
2025-02-07 23:04:55,23.51
2025-02-07 22:59:55,23.49
2025-02-07 22:54:54,23.64
2025-02-07 22:49:55,23.58
2025-02-07 22:44:54,23.52
2025-02-07 22:39:55,23.5
2025-02-07 22:34:54,23.49
2025-02-07 22:29:54,23.5
2025-02-07 22:24:55,23.54
2025-02-07 22:19:53,23.54
2025-02-07 22:14:54,23.5
2025-02-07 22:09:54,23.46
2025-02-07 22:04:54,23.42
2025-02-07 21:59:53,23.38
2025-02-07 21:54:54,23.35
2025-02-07 21:49:55,23.36
2025-02-07 21:44:53,23.34
2025-02-07 21:39:55,23.3
2025-02-07 21:34:54,23.3
2025-02-07 21:29:53,23.27
2025-02-07 21:24:55,23.24
2025-02-07 21:19:55,23.23
2025-02-07 21:14:55,23.24
2025-02-07 21:09:54,23.19
2025-02-07 21:04:51,23.26
2025-02-07 20:59:55,23.28
2025-02-07 20:54:55,23.24
2025-02-07 20:49:54,23.28
2025-02-07 20:44:55,23.33
2025-02-07 20:39:55,23.32
2025-02-07 20:34:54,23.28
2025-02-07 20:29:52,23.4
2025-02-07 20:24:55,23.38
2025-02-07 20:19:55,23.38
2025-02-07 20:14:55,23.38
2025-02-07 20:09:53,23.42
2025-02-07 20:04:55,23.39
2025-02-07 19:59:54,23.48
2025-02-07 19:54:54,23.52
2025-02-07 19:49:55,23.49
2025-02-07 19:44:55,23.48
2025-02-07 19:39:54,23.6
2025-02-07 19:34:51,23.6
2025-02-07 19:29:54,23.53
2025-02-07 19:24:54,23.7
2025-02-07 19:19:54,23.69
2025-02-07 19:14:55,23.6
2025-02-07 19:09:54,23.53
2025-02-07 19:04:54,23.82
2025-02-07 18:59:55,23.8
2025-02-07 18:54:55,23.68
2025-02-07 18:49:54,23.97
2025-02-07 18:44:54,23.99
2025-02-07 18:39:55,23.92
2025-02-07 18:34:53,23.87
2025-02-07 18:29:55,24.26
2025-02-07 18:24:55,24.25
2025-02-07 18:19:55,24.13
2025-02-07 18:14:54,24.5
