Tag name: Preben - Office 408 - Temperature
Time, Value
2025-02-12 23:55:37,21.99
2025-02-12 23:50:37,21.99
2025-02-12 23:45:37,21.99
2025-02-12 23:40:37,21.99
2025-02-12 23:35:36,22
2025-02-12 23:30:37,22
2025-02-12 23:25:37,22.01
2025-02-12 23:20:37,22.01
2025-02-12 23:15:37,22.01
2025-02-12 23:10:37,22.02
2025-02-12 23:05:37,22.03
2025-02-12 23:00:37,22.02
2025-02-12 22:55:37,22.03
2025-02-12 22:50:36,22.03
2025-02-12 22:45:38,22.03
2025-02-12 22:40:36,22.04
2025-02-12 22:35:36,22.04
2025-02-12 22:30:36,22.03
2025-02-12 22:25:37,22.03
2025-02-12 22:20:37,22.04
2025-02-12 22:15:36,22.05
2025-02-12 22:10:36,22.08
2025-02-12 22:05:36,22.1
2025-02-12 22:00:37,22.09
2025-02-12 21:55:37,22.09
2025-02-12 21:50:37,22.08
2025-02-12 21:45:37,22.1
2025-02-12 21:40:37,22.1
2025-02-12 21:35:36,22.11
2025-02-12 21:30:37,22.11
2025-02-12 21:25:37,22.12
2025-02-12 21:20:37,22.12
2025-02-12 21:15:37,22.12
2025-02-12 21:10:36,22.12
2025-02-12 21:05:37,22.13
2025-02-12 21:00:37,22.17
2025-02-12 20:55:37,22.14
2025-02-12 20:50:36,22.14
2025-02-12 20:45:37,22.14
2025-02-12 20:40:37,22.14
2025-02-12 20:35:37,22.15
2025-02-12 20:30:37,22.15
2025-02-12 20:25:37,22.16
2025-02-12 20:20:37,22.17
2025-02-12 20:15:37,22.17
2025-02-12 20:10:37,22.18
2025-02-12 20:05:37,22.18
2025-02-12 20:00:36,22.19
2025-02-12 19:55:36,22.19
2025-02-12 19:50:37,22.2
2025-02-12 19:45:37,22.2
2025-02-12 19:40:37,22.2
2025-02-12 19:35:35,22.21
2025-02-12 19:30:37,22.21
2025-02-12 19:25:36,22.21
2025-02-12 19:20:37,22.22
2025-02-12 19:15:37,22.26
2025-02-12 19:10:37,22.24
2025-02-12 19:05:38,22.24
2025-02-12 19:00:37,22.25
2025-02-12 18:55:37,22.3
2025-02-12 18:50:37,22.28
2025-02-12 18:45:37,22.27
2025-02-12 18:40:35,22.29
2025-02-12 18:35:38,22.29
2025-02-12 18:30:36,22.29
2025-02-12 18:25:37,22.31
2025-02-12 18:20:37,22.32
2025-02-12 18:15:37,22.33
2025-02-12 18:10:37,22.35
2025-02-12 18:05:37,22.35
