Tag name: Preben - Meeting Room 43/4 Temperature
Time, Value
2025-03-20 23:56:55,21.83
2025-03-20 23:51:59,21.84
2025-03-20 23:47:00,21.84
2025-03-20 23:42:01,21.84
2025-03-20 23:37:00,21.84
2025-03-20 23:31:59,21.85
2025-03-20 23:26:58,21.87
2025-03-20 23:21:59,21.87
2025-03-20 23:16:52,21.87
2025-03-20 23:11:59,21.89
2025-03-20 23:07:00,21.89
2025-03-20 23:01:57,21.9
2025-03-20 22:56:55,21.9
2025-03-20 22:52:02,21.92
2025-03-20 22:46:55,21.93
2025-03-20 22:41:51,21.93
2025-03-20 22:36:52,21.94
2025-03-20 22:32:00,21.94
2025-03-20 22:26:58,21.97
2025-03-20 22:22:02,21.98
2025-03-20 22:16:58,21.99
2025-03-20 22:11:57,21.99
2025-03-20 22:07:01,21.99
2025-03-20 22:01:47,21.99
2025-03-20 21:57:01,22
2025-03-20 21:51:52,22
2025-03-20 21:46:58,22.02
2025-03-20 21:41:54,22.03
2025-03-20 21:37:02,22.05
2025-03-20 21:32:00,22.06
2025-03-20 21:27:01,22.07
2025-03-20 21:21:57,22.08
2025-03-20 21:17:01,22.08
2025-03-20 21:12:00,22.09
2025-03-20 21:07:02,22.1
2025-03-20 21:02:00,22.11
2025-03-20 20:56:59,22.13
2025-03-20 20:52:00,22.14
2025-03-20 20:46:48,22.14
2025-03-20 20:42:00,22.17
2025-03-20 20:37:02,22.18
2025-03-20 20:32:01,22.2
2025-03-20 20:26:54,22.21
2025-03-20 20:21:58,22.21
2025-03-20 20:16:59,22.24
2025-03-20 20:11:55,22.25
2025-03-20 20:07:00,22.27
2025-03-20 20:02:02,22.29
2025-03-20 19:56:49,22.29
2025-03-20 19:52:01,22.32
2025-03-20 19:46:59,22.34
2025-03-20 19:41:59,22.36
2025-03-20 19:37:00,22.39
2025-03-20 19:32:01,22.4
2025-03-20 19:26:54,22.43
2025-03-20 19:21:56,22.45
2025-03-20 19:16:57,22.45
2025-03-20 19:12:02,22.45
2025-03-20 19:07:00,22.47
2025-03-20 19:02:01,22.48
2025-03-20 18:57:00,22.53
2025-03-20 18:52:01,22.54
2025-03-20 18:47:00,22.56
2025-03-20 18:42:02,22.6
2025-03-20 18:37:00,22.61
2025-03-20 18:31:59,22.62
2025-03-20 18:26:55,22.64
2025-03-20 18:22:01,22.65
2025-03-20 18:16:57,22.68
2025-03-20 18:11:54,22.77
2025-03-20 18:07:01,22.8
2025-03-20 18:01:51,22.8
2025-03-20 17:57:00,22.81
2025-03-20 17:52:01,22.81
2025-03-20 17:46:47,22.83
2025-03-20 17:42:00,22.86
2025-03-20 17:37:01,22.87
2025-03-20 17:31:59,22.86
2025-03-20 17:26:58,22.85
2025-03-20 17:21:49,22.83
2025-03-20 17:17:01,22.83
2025-03-20 17:12:00,22.84
2025-03-20 17:07:01,22.84
2025-03-20 17:02:00,22.86
2025-03-20 16:56:58,22.84
2025-03-20 16:51:59,22.85
2025-03-20 16:46:59,22.84
2025-03-20 16:41:49,22.85
2025-03-20 16:37:01,22.89
2025-03-20 16:32:00,22.87
2025-03-20 16:27:01,22.85
2025-03-20 16:21:57,22.85
2025-03-20 16:17:02,22.82
2025-03-20 16:12:00,22.83
2025-03-20 16:07:01,22.74
2025-03-20 16:01:57,22.71
2025-03-20 15:57:01,22.66
2025-03-20 15:52:01,22.62
2025-03-20 15:47:02,22.57
2025-03-20 15:41:53,22.47
2025-03-20 15:36:56,22.45
2025-03-20 15:32:00,22.47
2025-03-20 15:26:54,22.48
2025-03-20 15:21:47,22.5
2025-03-20 15:16:52,22.52
2025-03-20 15:12:01,22.54
2025-03-20 15:07:02,22.54
2025-03-20 15:01:58,22.53
2025-03-20 14:56:56,22.54
2025-03-20 14:51:59,22.52
2025-03-20 14:46:52,22.53
2025-03-20 14:41:56,22.51
2025-03-20 14:36:57,22.45
2025-03-20 14:32:01,22.41
2025-03-20 14:26:54,22.42
