Tag name: Preben - Canteen Temperature
Time, Value
2025-03-25 23:57:22,22.31
2025-03-25 23:52:25,22.29
2025-03-25 23:47:24,22.28
2025-03-25 23:42:24,22.28
2025-03-25 23:37:24,22.29
2025-03-25 23:32:24,22.32
2025-03-25 23:27:24,22.31
2025-03-25 23:22:24,22.32
2025-03-25 23:17:25,22.33
2025-03-25 23:12:24,22.33
2025-03-25 23:07:24,22.33
2025-03-25 23:02:24,22.32
2025-03-25 22:57:23,22.33
2025-03-25 22:52:24,22.33
2025-03-25 22:47:24,22.33
2025-03-25 22:42:24,22.33
2025-03-25 22:37:24,22.33
2025-03-25 22:32:24,22.32
2025-03-25 22:27:24,22.33
2025-03-25 22:22:24,22.32
2025-03-25 22:17:20,22.35
2025-03-25 22:12:24,22.35
2025-03-25 22:07:24,22.34
2025-03-25 22:02:24,22.37
2025-03-25 21:57:24,22.37
2025-03-25 21:52:25,22.37
2025-03-25 21:47:23,22.4
2025-03-25 21:42:24,22.4
2025-03-25 21:37:24,22.4
2025-03-25 21:32:24,22.43
2025-03-25 21:27:23,22.42
2025-03-25 21:22:24,22.45
2025-03-25 21:17:23,22.45
2025-03-25 21:12:23,22.45
2025-03-25 21:07:24,22.47
2025-03-25 21:02:24,22.47
2025-03-25 20:57:24,22.5
2025-03-25 20:52:24,22.5
2025-03-25 20:47:24,22.49
2025-03-25 20:42:24,22.53
2025-03-25 20:37:24,22.53
2025-03-25 20:32:24,22.52
2025-03-25 20:27:24,22.57
2025-03-25 20:22:24,22.55
2025-03-25 20:17:25,22.57
2025-03-25 20:12:24,22.58
2025-03-25 20:07:22,22.58
2025-03-25 20:02:24,22.62
2025-03-25 19:57:24,22.63
2025-03-25 19:52:24,22.63
2025-03-25 19:47:24,22.68
2025-03-25 19:42:24,22.67
2025-03-25 19:37:24,22.68
2025-03-25 19:32:24,22.72
2025-03-25 19:27:24,22.7
2025-03-25 19:22:24,22.73
2025-03-25 19:17:25,22.76
2025-03-25 19:12:23,22.75
2025-03-25 19:07:21,22.79
2025-03-25 19:02:24,22.8
2025-03-25 18:57:24,22.81
2025-03-25 18:52:25,22.88
2025-03-25 18:47:22,22.91
2025-03-25 18:42:24,22.92
2025-03-25 18:37:23,22.93
2025-03-25 18:32:24,22.93
2025-03-25 18:27:24,22.94
2025-03-25 18:22:22,22.94
2025-03-25 18:17:24,22.94
2025-03-25 18:12:24,22.94
2025-03-25 18:07:23,22.94
2025-03-25 18:02:24,22.93
2025-03-25 17:57:23,22.93
2025-03-25 17:52:24,22.92
2025-03-25 17:47:24,22.91
2025-03-25 17:42:23,22.9
2025-03-25 17:37:24,22.88
2025-03-25 17:32:24,22.87
2025-03-25 17:27:24,22.85
2025-03-25 17:22:24,22.85
2025-03-25 17:17:25,22.84
2025-03-25 17:12:24,22.83
2025-03-25 17:07:24,22.82
2025-03-25 17:02:24,22.81
2025-03-25 16:57:24,22.79
2025-03-25 16:52:24,22.79
2025-03-25 16:47:23,22.78
2025-03-25 16:42:20,22.79
2025-03-25 16:37:24,22.78
2025-03-25 16:32:24,22.77
2025-03-25 16:27:24,22.76
2025-03-25 16:22:24,22.75
2025-03-25 16:17:25,22.76
2025-03-25 16:12:24,22.75
2025-03-25 16:07:22,22.73
2025-03-25 16:02:24,22.76
2025-03-25 15:57:24,22.72
2025-03-25 15:52:25,22.69
2025-03-25 15:47:24,22.69
2025-03-25 15:42:23,22.68
2025-03-25 15:37:24,22.69
2025-03-25 15:32:24,22.69
2025-03-25 15:27:24,22.71
2025-03-25 15:22:23,22.74
2025-03-25 15:17:24,22.76
2025-03-25 15:12:23,22.78
2025-03-25 15:07:21,22.78
2025-03-25 15:02:24,22.78
2025-03-25 14:57:24,22.78
2025-03-25 14:52:23,22.79
2025-03-25 14:47:22,22.8
2025-03-25 14:42:24,22.82
2025-03-25 14:37:22,22.82
2025-03-25 14:32:24,22.83
2025-03-25 14:27:24,22.85
2025-03-25 14:22:19,22.88
2025-03-25 14:17:23,22.89
2025-03-25 14:12:24,22.94
2025-03-25 14:07:24,22.99
2025-03-25 14:02:24,23.02
2025-03-25 13:57:23,23.05
2025-03-25 13:52:22,23.09
2025-03-25 13:47:20,23.13
2025-03-25 13:42:23,23.16
2025-03-25 13:37:23,23.23
2025-03-25 13:32:23,23.28
2025-03-25 13:27:22,23.33
2025-03-25 13:22:23,23.41
2025-03-25 13:17:24,23.48
2025-03-25 13:12:22,23.56
2025-03-25 13:07:23,23.67
2025-03-25 13:02:21,23.8
2025-03-25 12:57:24,24.15
2025-03-25 12:52:23,24.58
2025-03-25 12:47:23,24.25
2025-03-25 12:42:25,24.12
2025-03-25 12:37:22,23.97
2025-03-25 12:32:25,23.9
2025-03-25 12:27:23,24.04
2025-03-25 12:22:15,23.94
2025-03-25 12:17:17,23.92
2025-03-25 12:12:19,23.77
2025-03-25 12:07:24,23.62
2025-03-25 12:02:22,23.43
2025-03-25 11:57:23,23.25
2025-03-25 11:52:23,23.23
2025-03-25 11:47:22,23.24
2025-03-25 11:42:23,23.23
2025-03-25 11:37:22,23.21
2025-03-25 11:32:24,23.21
2025-03-25 11:27:24,23.21
2025-03-25 11:22:23,23.19
2025-03-25 11:17:22,23.19
2025-03-25 11:12:19,23.17
2025-03-25 11:07:25,23.15
2025-03-25 11:02:21,23.14
2025-03-25 10:57:24,23.12
2025-03-25 10:52:22,23.12
2025-03-25 10:47:23,23.11
2025-03-25 10:42:24,23.09
2025-03-25 10:37:24,23.08
2025-03-25 10:32:23,23.06
2025-03-25 10:27:23,23.05
2025-03-25 10:22:19,23.01
2025-03-25 10:17:25,23.02
2025-03-25 10:12:18,23.02
2025-03-25 10:07:24,23
2025-03-25 10:02:24,22.99
2025-03-25 09:57:23,22.98
2025-03-25 09:52:22,22.96
2025-03-25 09:47:19,22.94
