Tag name: Preben - Office 403 - Humidity
Time, Value
2025-02-07 23:59:50,23.62
2025-02-07 23:54:48,23.59
2025-02-07 23:49:53,23.55
2025-02-07 23:44:52,23.54
2025-02-07 23:39:54,23.54
2025-02-07 23:34:55,23.53
2025-02-07 23:29:53,23.53
2025-02-07 23:24:55,23.5
2025-02-07 23:19:52,23.47
2025-02-07 23:14:43,23.47
2025-02-07 23:09:55,23.47
2025-02-07 23:04:55,23.45
2025-02-07 22:59:53,23.46
2025-02-07 22:54:50,23.45
2025-02-07 22:49:54,23.44
2025-02-07 22:44:55,23.43
2025-02-07 22:39:55,23.43
2025-02-07 22:34:46,23.42
2025-02-07 22:29:52,23.4
2025-02-07 22:24:55,23.41
2025-02-07 22:19:54,23.39
2025-02-07 22:14:52,23.38
2025-02-07 22:09:54,23.34
2025-02-07 22:04:50,23.32
2025-02-07 21:59:55,23.31
2025-02-07 21:54:54,23.31
2025-02-07 21:49:53,23.28
2025-02-07 21:44:52,23.25
2025-02-07 21:39:48,23.24
2025-02-07 21:34:55,23.23
2025-02-07 21:29:55,23.23
2025-02-07 21:24:55,23.2
2025-02-07 21:19:55,23.2
2025-02-07 21:14:51,23.2
2025-02-07 21:09:48,23.2
2025-02-07 21:04:49,23.23
2025-02-07 20:59:48,23.21
2025-02-07 20:54:53,23.21
2025-02-07 20:49:49,23.24
2025-02-07 20:44:53,23.23
2025-02-07 20:39:54,23.25
2025-02-07 20:34:54,23.27
2025-02-07 20:29:53,23.29
2025-02-07 20:24:55,23.29
2025-02-07 20:19:54,23.28
2025-02-07 20:14:53,23.31
2025-02-07 20:09:52,23.3
2025-02-07 20:04:51,23.31
2025-02-07 19:59:55,23.34
2025-02-07 19:54:52,23.35
2025-02-07 19:49:55,23.35
2025-02-07 19:44:46,23.37
2025-02-07 19:39:54,23.4
2025-02-07 19:34:50,23.42
2025-02-07 19:29:52,23.42
2025-02-07 19:24:53,23.46
2025-02-07 19:19:53,23.46
2025-02-07 19:14:54,23.46
2025-02-07 19:09:54,23.47
2025-02-07 19:04:54,23.51
2025-02-07 18:59:54,23.5
2025-02-07 18:54:42,23.52
2025-02-07 18:49:47,23.58
2025-02-07 18:44:51,23.57
2025-02-07 18:39:53,23.56
2025-02-07 18:34:52,23.58
2025-02-07 18:29:54,23.59
2025-02-07 18:24:55,23.59
2025-02-07 18:19:55,23.59
2025-02-07 18:14:53,23.64
2025-02-07 18:09:49,23.63
2025-02-07 18:04:54,23.62
2025-02-07 17:59:53,23.66
2025-02-07 17:54:52,23.62
2025-02-07 17:49:51,23.57
2025-02-07 17:44:53,23.56
2025-02-07 17:39:54,23.58
2025-02-07 17:34:54,23.55
2025-02-07 17:29:50,23.5
2025-02-07 17:24:54,23.52
2025-02-07 17:19:48,23.59
2025-02-07 17:14:54,23.57
2025-02-07 17:09:51,23.56
2025-02-07 17:04:53,23.6
2025-02-07 16:59:51,23.62
2025-02-07 16:54:53,23.62
2025-02-07 16:49:54,23.63
2025-02-07 16:44:48,23.72
2025-02-07 16:39:50,23.78
2025-02-07 16:34:49,23.83
2025-02-07 16:29:40,23.88
2025-02-07 16:24:41,23.94
2025-02-07 16:19:52,23.98
2025-02-07 16:14:45,24.07
2025-02-07 16:09:47,24.15
2025-02-07 16:04:40,24.26
2025-02-07 15:59:45,24.3
2025-02-07 15:54:33,24.22
2025-02-07 15:49:39,24.34
2025-02-07 15:44:50,24.27
2025-02-07 15:39:52,24.16
2025-02-07 15:34:49,23.73
2025-02-07 15:29:49,23.68
2025-02-07 15:24:49,23.7
2025-02-07 15:19:47,23.64
2025-02-07 15:14:48,23.59
2025-02-07 15:09:48,23.59
2025-02-07 15:04:45,23.55
2025-02-07 14:59:41,23.56
2025-02-07 14:54:48,23.61
2025-02-07 14:49:50,23.7
2025-02-07 14:44:49,23.73
2025-02-07 14:39:26,23.67
2025-02-07 14:34:49,23.61
2025-02-07 14:29:51,23.59
2025-02-07 14:24:52,23.55
2025-02-07 14:19:49,23.56
2025-02-07 14:14:44,23.56
2025-02-07 14:09:28,23.58
2025-02-07 14:04:51,23.6
2025-02-07 13:59:51,23.62
2025-02-07 13:54:50,23.72
2025-02-07 13:49:38,23.71
2025-02-07 13:44:42,23.73
2025-02-07 13:39:52,23.73
2025-02-07 13:34:45,23.8
2025-02-07 13:29:42,23.83
2025-02-07 13:24:47,23.85
2025-02-07 13:19:45,23.84
2025-02-07 13:14:40,23.81
2025-02-07 13:09:44,23.78
2025-02-07 13:04:50,23.78
2025-02-07 12:59:38,23.74
2025-02-07 12:54:51,23.75
2025-02-07 12:49:48,23.73
2025-02-07 12:44:42,23.71
2025-02-07 12:39:26,23.65
2025-02-07 12:34:48,23.61
2025-02-07 12:29:48,23.56
2025-02-07 12:24:18,23.56
2025-02-07 12:19:36,23.56
2025-02-07 12:14:47,23.57
2025-02-07 12:09:49,23.58
2025-02-07 12:04:46,23.49
2025-02-07 11:59:27,23.49
2025-02-07 11:54:46,23.5
2025-02-07 11:49:48,23.48
2025-02-07 11:44:20,23.41
2025-02-07 11:39:51,23.43
2025-02-07 11:34:47,23.43
2025-02-07 11:29:52,23.45
2025-02-07 11:24:51,23.44
2025-02-07 11:19:51,23.41
2025-02-07 11:14:39,23.4
2025-02-07 11:09:46,23.39
2025-02-07 11:04:47,23.36
2025-02-07 10:59:27,23.38
2025-02-07 10:54:49,23.39
2025-02-07 10:49:39,23.32
2025-02-07 10:44:45,23.28
2025-02-07 10:39:51,23.34
2025-02-07 10:34:48,23.3
2025-02-07 10:29:48,23.31
2025-02-07 10:24:49,23.31
2025-02-07 10:19:49,23.24
2025-02-07 10:14:47,23.16
2025-02-07 10:09:48,23.11
2025-02-07 10:04:52,23.1
2025-02-07 09:59:46,23.01
2025-02-07 09:54:39,22.95
2025-02-07 09:49:43,22.93
2025-02-07 09:44:49,22.82
2025-02-07 09:39:34,22.82
2025-02-07 09:34:41,22.78
2025-02-07 09:29:50,22.83
2025-02-07 09:24:50,22.79
2025-02-07 09:19:51,22.72
2025-02-07 09:14:46,22.71
2025-02-07 09:09:49,22.77
2025-02-07 09:04:41,22.71
2025-02-07 08:59:47,22.63
2025-02-07 08:54:51,22.75
2025-02-07 08:49:49,22.72
2025-02-07 08:44:44,22.62
2025-02-07 08:39:46,22.63
2025-02-07 08:34:51,22.68
2025-02-07 08:29:47,22.56
2025-02-07 08:24:43,22.57
2025-02-07 08:19:51,22.64
2025-02-07 08:14:50,22.59
2025-02-07 08:09:51,22.54
2025-02-07 08:04:44,22.59
2025-02-07 07:59:48,22.6
2025-02-07 07:54:38,22.56
2025-02-07 07:49:44,22.58
2025-02-07 07:44:52,22.62
2025-02-07 07:39:51,22.58
2025-02-07 07:34:49,22.61
2025-02-07 07:29:45,22.73
2025-02-07 07:24:51,22.7
2025-02-07 07:19:38,22.72
2025-02-07 07:14:52,22.77
2025-02-07 07:09:49,22.81
2025-02-07 07:04:46,22.81
2025-02-07 06:59:48,22.85
2025-02-07 06:54:52,22.89
2025-02-07 06:49:51,22.91
2025-02-07 06:44:50,22.94
2025-02-07 06:39:46,22.93
2025-02-07 06:34:51,22.96
2025-02-07 06:29:48,22.95
2025-02-07 06:24:52,22.98
2025-02-07 06:19:51,23.02
2025-02-07 06:14:50,23.07
2025-02-07 06:09:49,23.09
2025-02-07 06:04:51,23.07
2025-02-07 05:59:52,23.1
2025-02-07 05:54:50,23.11
2025-02-07 05:49:51,23.12
2025-02-07 05:44:47,23.13
2025-02-07 05:39:48,23.17
2025-02-07 05:34:50,23.16
2025-02-07 05:29:52,23.19
2025-02-07 05:24:50,23.2
2025-02-07 05:19:52,23.21
2025-02-07 05:14:51,23.22
2025-02-07 05:09:45,23.26
2025-02-07 05:04:49,23.25
2025-02-07 04:59:52,23.25
2025-02-07 04:54:48,23.27
2025-02-07 04:49:51,23.27
2025-02-07 04:44:47,23.27
2025-02-07 04:39:50,23.29
2025-02-07 04:34:51,23.3
2025-02-07 04:29:51,23.3
2025-02-07 04:24:52,23.34
2025-02-07 04:19:51,23.33
2025-02-07 04:14:47,23.35
