Tag name: Preben - Office 404 - Humidity
Time, Value
2025-02-12 15:02:14,18.79
2025-02-12 11:27:15,19.76
2025-02-12 11:18:02,19.95
2025-02-12 11:14:53,20.01
2025-02-12 11:05:50,19.69
2025-02-12 10:59:54,19.69
2025-02-12 10:55:20,19.75
2025-02-12 09:34:46,18.68
2025-02-12 09:10:01,18.63
2025-02-12 09:04:46,18.61
2025-02-12 08:59:04,18.65
2025-02-12 08:54:43,18.63
2025-02-12 08:49:39,18.57
2025-02-12 08:45:32,18.67
2025-02-12 08:35:46,18.8
2025-02-12 08:34:54,18.8
2025-02-12 08:29:13,18.64
2025-02-12 08:22:51,18.08
2025-02-12 08:19:13,17.85
2025-02-12 08:15:32,17.82
2025-02-12 08:10:31,17.94
2025-02-12 08:05:29,18.17
2025-02-12 08:00:20,17.56
2025-02-12 07:53:39,17.55
2025-02-12 07:50:34,17.52
2025-02-12 07:42:43,17.52
2025-02-12 07:39:05,17.49
2025-02-12 07:33:18,17.55
2025-02-12 07:29:56,17.51
2025-02-12 06:51:44,17.9
2025-02-12 06:44:20,17.92
2025-02-12 05:53:16,17.98
2025-02-12 05:38:26,18.03
2025-02-12 05:33:14,18.03
2025-02-12 05:10:00,18.09
2025-02-12 05:03:25,18.13
2025-02-12 04:59:39,18.14
2025-02-12 04:20:44,18.23
2025-02-12 03:50:07,18.36
2025-02-12 03:34:44,18.46
2025-02-12 03:24:36,18.5
2025-02-12 03:04:28,18.54
2025-02-12 02:02:03,18.64
2025-02-12 00:35:26,18.92
2025-02-12 00:18:29,19.01
