Tag name: Preben - Office 401 - Temperature
Time, Value
2025-03-11 23:56:59,23.13
2025-03-11 23:51:59,23.13
2025-03-11 23:47:00,23.13
2025-03-11 23:42:00,23.14
2025-03-11 23:37:00,23.14
2025-03-11 23:32:00,23.14
2025-03-11 23:27:00,23.14
2025-03-11 23:21:58,23.15
2025-03-11 23:17:00,23.15
2025-03-11 23:12:00,23.15
2025-03-11 23:07:01,23.15
2025-03-11 23:01:57,23.16
2025-03-11 22:57:00,23.16
2025-03-11 22:51:58,23.15
2025-03-11 22:47:00,23.17
2025-03-11 22:42:00,23.17
2025-03-11 22:36:59,23.17
2025-03-11 22:32:00,23.18
2025-03-11 22:26:59,23.18
2025-03-11 22:22:00,23.19
2025-03-11 22:17:00,23.19
2025-03-11 22:12:00,23.19
2025-03-11 22:06:59,23.2
2025-03-11 22:02:00,23.21
2025-03-11 21:56:59,23.21
2025-03-11 21:52:00,23.21
2025-03-11 21:47:00,23.22
2025-03-11 21:42:01,23.19
2025-03-11 21:37:00,23.23
2025-03-11 21:32:00,23.23
2025-03-11 21:26:59,23.24
2025-03-11 21:21:57,23.24
2025-03-11 21:17:00,23.25
2025-03-11 21:11:58,23.25
2025-03-11 21:07:00,23.26
2025-03-11 21:01:57,23.26
2025-03-11 20:57:00,23.27
2025-03-11 20:52:00,23.27
2025-03-11 20:46:57,23.28
2025-03-11 20:41:59,23.29
2025-03-11 20:37:00,23.29
2025-03-11 20:31:58,23.3
2025-03-11 20:26:59,23.3
2025-03-11 20:21:59,23.32
2025-03-11 20:17:01,23.32
2025-03-11 20:11:59,23.32
2025-03-11 20:07:00,23.33
2025-03-11 20:01:59,23.34
2025-03-11 19:56:57,23.35
2025-03-11 19:52:00,23.36
2025-03-11 19:46:59,23.37
2025-03-11 19:41:57,23.38
2025-03-11 19:36:58,23.38
2025-03-11 19:32:01,23.37
2025-03-11 19:26:59,23.38
2025-03-11 19:22:00,23.39
2025-03-11 19:16:58,23.39
2025-03-11 19:12:00,23.4
2025-03-11 19:06:58,23.4
2025-03-11 19:01:59,23.4
2025-03-11 18:56:59,23.41
2025-03-11 18:52:00,23.42
2025-03-11 18:46:59,23.42
2025-03-11 18:42:00,23.43
2025-03-11 18:36:58,23.43
2025-03-11 18:31:58,23.43
2025-03-11 18:27:00,23.43
2025-03-11 18:22:01,23.45
2025-03-11 18:16:59,23.44
2025-03-11 18:12:00,23.46
2025-03-11 18:07:00,23.46
2025-03-11 18:01:59,23.46
2025-03-11 17:57:00,23.46
2025-03-11 17:51:58,23.47
2025-03-11 17:46:59,23.47
2025-03-11 17:41:59,23.47
2025-03-11 17:36:58,23.49
2025-03-11 17:31:59,23.48
2025-03-11 17:27:00,23.49
2025-03-11 17:21:59,23.5
2025-03-11 17:17:00,23.51
2025-03-11 17:12:00,23.52
2025-03-11 17:06:59,23.51
2025-03-11 17:01:59,23.53
2025-03-11 16:57:01,23.53
2025-03-11 16:51:59,23.53
2025-03-11 16:47:00,23.55
2025-03-11 16:41:52,23.58
2025-03-11 16:36:59,23.55
2025-03-11 16:32:00,23.55
2025-03-11 16:21:59,23.56
2025-03-11 16:16:58,23.55
2025-03-11 16:11:53,23.56
