datetime,altitude,azimuth
2025-02-28T00:00:00+00:00,-37.832183498668364,9.14945818714304
2025-02-28T00:05:00+00:00,-37.722539497467494,10.709755914653755
2025-02-28T00:10:00+00:00,-37.596111085223995,12.265543981953329
2025-02-28T00:15:00+00:00,-37.45304236090302,13.816225638077697
2025-02-28T00:20:00+00:00,-37.29349494539629,15.361226100148656
2025-02-28T00:25:00+00:00,-37.11764732964684,16.899994025952992
2025-02-28T00:30:00+00:00,-36.92569393629803,18.43200483985879
2025-02-28T00:35:00+00:00,-36.71784447386677,19.956760724144573
2025-02-28T00:40:00+00:00,-36.49432288767407,21.473793474613046
2025-02-28T00:45:00+00:00,-36.25536651823838,22.98266504433417
2025-02-28T00:50:00+00:00,-36.00122523949868,24.482968077172416
2025-02-28T00:55:00+00:00,-35.732160455303756,25.974327012353825
2025-02-28T01:00:00+00:00,-35.448444064117226,27.45639895223775
2025-02-28T01:05:00+00:00,-35.15035756346951,28.928873504517583
2025-02-28T01:10:00+00:00,-34.838191227092366,30.391472232453367
2025-02-28T01:15:00+00:00,-34.51224288267619,31.84394988133488
2025-02-28T01:20:00+00:00,-34.172817327364335,33.28609247005568
2025-02-28T01:25:00+00:00,-33.82022513332448,34.71771815972616
2025-02-28T01:30:00+00:00,-33.454781904995535,36.13867600987055
2025-02-28T01:35:00+00:00,-33.07680755219956,37.54884481966934
2025-02-28T01:40:00+00:00,-32.68662540597154,38.94813261602087
2025-02-28T01:45:00+00:00,-32.28456135448199,40.33647603070381
2025-02-28T01:50:00+00:00,-31.870943227259833,41.71383883887222
2025-02-28T01:55:00+00:00,-31.4461002997269,43.08021026348837
2025-02-28T02:00:00+00:00,-31.010362276931634,44.43560507082543
2025-02-28T02:05:00+00:00,-30.564059169915588,45.78006086702857
2025-02-28T02:10:00+00:00,-30.107520356513554,47.11363812115982
2025-02-28T02:15:00+00:00,-29.641074261454193,48.43641833687417
2025-02-28T02:20:00+00:00,-29.16504804117048,49.74850243256262
2025-02-28T02:25:00+00:00,-28.679767063786613,51.05000983600948
2025-02-28T02:30:00+00:00,-28.185554415794883,52.34107758369592
2025-02-28T02:35:00+00:00,-27.68273070778445,53.62185874056787
2025-02-28T02:40:00+00:00,-27.171614002792946,54.89252069457295
2025-02-28T02:45:00+00:00,-26.652519099307835,56.153245200226166
2025-02-28T02:50:00+00:00,-26.1257578729123,57.4042258939521
2025-02-28T02:55:00+00:00,-25.59163861825233,58.64566841185345
2025-02-28T03:00:00+00:00,-25.050466112064424,59.87778884318769
2025-02-28T03:05:00+00:00,-24.50254164921955,61.10081242696124
2025-02-28T03:10:00+00:00,-23.948162817709097,62.31497295535459
2025-02-28T03:15:00+00:00,-23.38762328785616,63.520512218284196
2025-02-28T03:20:00+00:00,-22.821212922589563,64.71767884000523
2025-02-28T03:25:00+00:00,-22.249217994470353,65.90672702311316
2025-02-28T03:30:00+00:00,-21.671920660290372,67.08791693781329
2025-02-28T03:35:00+00:00,-21.08959959842889,68.26151276344041
2025-02-28T03:40:00+00:00,-20.50252951075769,69.4277831674685
2025-02-28T03:45:00+00:00,-19.910981409103748,70.58700023081363
2025-02-28T03:50:00+00:00,-19.315222846074455,71.73943859609967
2025-02-28T03:55:00+00:00,-18.715517842045468,72.88537527541109
2025-02-28T04:00:00+00:00,-18.112126815740236,74.0250894917881
2025-02-28T04:05:00+00:00,-17.505306845829406,75.1588619397671
2025-02-28T04:10:00+00:00,-16.89531202928373,76.28697393809163
2025-02-28T04:15:00+00:00,-16.282393029488034,77.40970813541836
2025-02-28T04:20:00+00:00,-15.66679785651195,78.52734696877981
2025-02-28T04:25:00+00:00,-15.048771423179463,79.64017342519307
2025-02-28T04:30:00+00:00,-14.428555926623048,80.74847030975586
2025-02-28T04:35:00+00:00,-13.806391155031267,81.85251970570471
2025-02-28T04:40:00+00:00,-13.182514465706936,82.95260304707672
2025-02-28T04:45:00+00:00,-12.557160761838444,84.0490012098843
2025-02-28T04:50:00+00:00,-11.93056280608412,85.14199402877176
2025-02-28T04:55:00+00:00,-11.302951622385008,86.23185968808718
2025-02-28T05:00:00+00:00,-10.674556056300794,87.31887559512576
2025-02-28T05:05:00+00:00,-10.045603598166288,88.40331706675572
2025-02-28T05:10:00+00:00,-9.416319942085535,89.48545822590089
2025-02-28T05:15:00+00:00,-8.786929387955984,90.56557143820939
2025-02-28T05:20:00+00:00,-8.157655157816237,91.64392691451158
2025-02-28T05:25:00+00:00,-7.528719373566006,92.72079289414195
2025-02-28T05:30:00+00:00,-6.900343032182213,93.79643583585948
2025-02-28T05:35:00+00:00,-6.272746318234611,94.87112003038602
2025-02-28T05:40:00+00:00,-5.646148995012716,95.9451070750935
2025-02-28T05:45:00+00:00,-5.020769953543144,97.01865679077306
2025-02-28T05:50:00+00:00,-4.396828019105359,98.0920259739445
2025-02-28T05:55:00+00:00,-3.774541493871272,99.16546931535896
2025-02-28T06:00:00+00:00,-3.154128537284297,100.23923886681396
2025-02-28T06:05:00+00:00,-2.535807454601196,101.3135836557438
2025-02-28T06:10:00+00:00,-1.9197966481018838,102.38874986555467
2025-02-28T06:15:00+00:00,-1.3063145663649205,103.46498101585549
2025-02-28T06:20:00+00:00,-0.10972970436281937,104.54251755755924
2025-02-28T06:25:00+00:00,0.4008683024434847,105.62159631156058
2025-02-28T06:30:00+00:00,0.9253911241907639,106.70245134993164
2025-02-28T06:35:00+00:00,1.463911493385287,107.78531269263465
2025-02-28T06:40:00+00:00,2.0127975402163276,108.87040717373515
2025-02-28T06:45:00+00:00,2.56837856318311,109.9579578398298
2025-02-28T06:50:00+00:00,3.1277235755499593,111.04818348546296
2025-02-28T06:55:00+00:00,3.688625579618709,112.14129875381676
2025-02-28T07:00:00+00:00,4.249432641366818,113.23751423369322
2025-02-28T07:05:00+00:00,4.808889490139999,114.33703595584106
2025-02-28T07:10:00+00:00,5.366018723563309,115.44006472027995
2025-02-28T07:15:00+00:00,5.920038194148258,116.54679689217694
2025-02-28T07:20:00+00:00,6.470303242885736,117.65742296151603
2025-02-28T07:25:00+00:00,7.016267944311872,118.77212831750131
2025-02-28T07:30:00+00:00,7.5574576991986975,119.89109251879033
2025-02-28T07:35:00+00:00,8.093450074252267,121.01448869862678
2025-02-28T07:40:00+00:00,8.623861481148793,122.14248354774512
2025-02-28T07:45:00+00:00,9.148337660464792,123.27523729978616
2025-02-28T07:50:00+00:00,9.66654652742034,124.41290309346911
2025-02-28T07:55:00+00:00,10.178172828374521,125.5556261609358
2025-02-28T08:00:00+00:00,10.682914821720479,126.70354453918338
2025-02-28T08:05:00+00:00,11.180480892761581,127.85678746981407
2025-02-28T08:10:00+00:00,11.670587904035095,129.01547609913138
2025-02-28T08:15:00+00:00,12.152959390331898,130.17972262620142
2025-02-28T08:20:00+00:00,12.627324233925766,131.34962959624306
2025-02-28T08:25:00+00:00,13.093415906077784,132.52528980704702
2025-02-28T08:30:00+00:00,13.550971932177978,133.7067862265228
2025-02-28T08:35:00+00:00,13.99973328993411,134.89419127862763
2025-02-28T08:40:00+00:00,14.43944391102783,136.08756595874132
2025-02-28T08:45:00+00:00,14.869850895905758,137.28696055668303
2025-02-28T08:50:00+00:00,15.290703936622895,138.49241298458716
2025-02-28T08:55:00+00:00,15.701755699322739,139.70394952744263
2025-02-28T09:00:00+00:00,16.102761688837738,140.92158399472643
2025-02-28T09:05:00+00:00,16.49348024610543,142.14531704691245
2025-02-28T09:10:00+00:00,16.87367281356732,143.37513618864753
2025-02-28T09:15:00+00:00,17.24310422644369,144.6110158011598
2025-02-28T09:20:00+00:00,17.60154283404223,145.85291654211142
2025-02-28T09:25:00+00:00,17.94876062516247,147.1007845974982
2025-02-28T09:30:00+00:00,18.284533851714293,148.35455264551211
2025-02-28T09:35:00+00:00,18.608642972165512,149.6141383480985
2025-02-28T09:40:00+00:00,18.920873306765156,150.8794454081374
2025-02-28T09:45:00+00:00,19.221015249832806,152.15036298579588
2025-02-28T09:50:00+00:00,19.50886456361458,153.42676533586032
2025-02-28T09:55:00+00:00,19.784222848174878,154.70851216972005
2025-02-28T10:00:00+00:00,20.0468980004355,155.99544909060637
2025-02-28T10:05:00+00:00,20.296704528147576,157.28740739952946
2025-02-28T10:10:00+00:00,20.53346385719625,158.58420377847702
2025-02-28T10:15:00+00:00,20.75700496151536,159.8856417803781
2025-02-28T10:20:00+00:00,20.967164507545366,161.1915107736437
2025-02-28T10:25:00+00:00,21.163787460086116,162.50158757279473
2025-02-28T10:30:00+00:00,21.346727369617184,163.81563638509775
2025-02-28T10:35:00+00:00,21.51584670154883,165.13340899864764
2025-02-28T10:40:00+00:00,21.6710172550119,166.45464573536213
2025-02-28T10:45:00+00:00,21.8121205418502,167.7790764793634
2025-02-28T10:50:00+00:00,21.939048059939125,169.1064210567173
2025-02-28T10:55:00+00:00,22.05170155411608,170.43638948860678
2025-02-28T11:00:00+00:00,22.14999340888635,171.76868408803952
2025-02-28T11:05:00+00:00,22.233846781261764,173.10299892926392
2025-02-28T11:10:00+00:00,22.30319592103958,174.4390220485051
2025-02-28T11:15:00+00:00,22.357986318543443,175.7764358917933
2025-02-28T11:20:00+00:00,22.39817485788154,177.11491798155313
2025-02-28T11:25:00+00:00,22.423729972232593,178.45414232533568
2025-02-28T11:30:00+00:00,22.43463174005125,179.79378085368924
2025-02-28T11:35:00+00:00,22.430871929435426,181.1335041529629
2025-02-28T11:40:00+00:00,22.41245403509757,182.4729820243408
2025-02-28T11:45:00+00:00,22.379393259201873,183.81188584657062
2025-02-28T11:50:00+00:00,22.33171648694602,185.14988823089024
2025-02-28T11:55:00+00:00,22.269462177970425,186.4866653696426
2025-02-28T12:00:00+00:00,22.192680257917413,187.8218975541953
2025-02-28T12:05:00+00:00,22.101431995312264,189.15526985787554
2025-02-28T12:10:00+00:00,21.995789811054326,190.48647349749848
2025-02-28T12:15:00+00:00,21.8758370317862,191.81520715741902
2025-02-28T12:20:00+00:00,21.74166766813718,193.1411775514731
2025-02-28T12:25:00+00:00,21.59338621094824,194.46409975976556
2025-02-28T12:30:00+00:00,21.431107207002157,195.78369929175457
2025-02-28T12:35:00+00:00,21.254955104357922,197.09971142351446
2025-02-28T12:40:00+00:00,21.06506376710368,198.41188314011592
2025-02-28T12:45:00+00:00,20.861576181848456,199.71997323258464
2025-02-28T12:50:00+00:00,20.644644148732226,201.02375252019252
2025-02-28T12:55:00+00:00,20.414427857135262,202.3230047047699
2025-02-28T13:00:00+00:00,20.17109542791886,203.6175271552082
2025-02-28T13:05:00+00:00,19.914822570543016,204.90713092425477
2025-02-28T13:10:00+00:00,19.645792295871704,206.19164053268534
2025-02-28T13:15:00+00:00,19.364194269645054,207.4708954175567
2025-02-28T13:20:00+00:00,19.070224704285607,208.74474872555308
2025-02-28T13:25:00+00:00,18.764085702495528,210.01306863253276
2025-02-28T13:30:00+00:00,18.445984980150243,211.27573787565163
2025-02-28T13:35:00+00:00,18.116135579663677,212.53265341794375
2025-02-28T13:40:00+00:00,17.774755432158326,213.78372673514085
2025-02-28T13:45:00+00:00,17.422066914165633,215.02888404842378
2025-02-28T13:50:00+00:00,17.058296605595118,216.2680658373691
2025-02-28T13:55:00+00:00,16.683675141716936,217.50122615190412
2025-02-28T14:00:00+00:00,16.298436588770613,218.72833355139875
2025-02-28T14:05:00+00:00,15.902818601332898,219.94936951679858
2025-02-28T14:10:00+00:00,15.497061848756731,221.16432931831804
2025-02-28T14:15:00+00:00,15.08140999454648,222.37322119770306
2025-02-28T14:20:00+00:00,14.656109683362947,223.57606570970043
2025-02-28T14:25:00+00:00,14.22141036384722,224.77289569091343
2025-02-28T14:30:00+00:00,13.777564155055762,225.9637562072526
2025-02-28T14:35:00+00:00,13.324826019247586,227.14870384402076
2025-02-28T14:40:00+00:00,12.863454101770566,228.3278058373374
2025-02-28T14:45:00+00:00,12.393709559264796,229.501140786809
2025-02-28T14:50:00+00:00,11.915857445900116,230.66879698559535
2025-02-28T14:55:00+00:00,11.430166825356684,231.8308731239223
2025-02-28T15:00:00+00:00,10.936911719117742,232.98747740846005
2025-02-28T15:05:00+00:00,10.43637226606446,234.13872685844672
2025-02-28T15:10:00+00:00,9.928835967112201,235.28474722542353
2025-02-28T15:15:00+00:00,9.41459936776362,236.4256729149728
2025-02-28T15:20:00+00:00,8.893970617376365,237.5616462994467
2025-02-28T15:25:00+00:00,8.367272928270841,238.69281689600666
2025-02-28T15:30:00+00:00,7.834848445617466,239.8193420776975
2025-02-28T15:35:00+00:00,7.297064729784497,240.94138551438536
2025-02-28T15:40:00+00:00,6.754322356656708,242.0591179043472
2025-02-28T15:45:00+00:00,6.207066353640242,243.17271619773143
2025-02-28T15:50:00+00:00,5.655802077333408,244.28236299771135
2025-02-28T15:55:00+00:00,5.1011173973293875,245.38824657073445
2025-02-28T16:00:00+00:00,4.543714605993704,246.49056086549638
2025-02-28T16:05:00+00:00,3.984457044411631,247.58950495461931
2025-02-28T16:10:00+00:00,3.4244369951279534,248.68528234366963
2025-02-28T16:15:00+00:00,2.865072889033142,249.77810176974282
2025-02-28T16:20:00+00:00,2.308246095847073,250.86817580338976
2025-02-28T16:25:00+00:00,1.7564697515450232,251.9557216711766
2025-02-28T16:30:00+00:00,1.2130215802024824,253.04096061688637
2025-02-28T16:35:00+00:00,0.6817266533934001,254.12411743081788
2025-02-28T16:40:00+00:00,0.1652691879526791,255.20542057030383
2025-02-28T16:45:00+00:00,-0.9740037827284177,256.2851022887153
2025-02-28T16:50:00+00:00,-1.5845816211587076,257.3633981970091
2025-02-28T16:55:00+00:00,-2.1977459087228635,258.4405466875242
2025-02-28T17:00:00+00:00,-2.8132771924773556,259.5167898160947
2025-02-28T17:05:00+00:00,-3.430955933919418,260.5923720206273
2025-02-28T17:10:00+00:00,-4.050562977922467,261.6675410175971
2025-02-28T17:15:00+00:00,-4.67187918611347,262.7425472548172
2025-02-28T17:20:00+00:00,-5.294685150619361,263.8176435188299
2025-02-28T17:25:00+00:00,-5.9187612329360055,264.89308511934
2025-02-28T17:30:00+00:00,-6.5438876051517445,265.9691300794104
2025-02-28T17:35:00+00:00,-7.1698439510778,267.0460387494427
2025-02-28T17:40:00+00:00,-7.7964090766335445,268.1240732744998
2025-02-28T17:45:00+00:00,-8.423361361499405,269.20349850873663
2025-02-28T17:50:00+00:00,-9.050477944299166,270.28458075639656
2025-02-28T17:55:00+00:00,-9.677535172171186,271.3675886836856
2025-02-28T18:00:00+00:00,-10.304308200619058,272.452792774425
2025-02-28T18:05:00+00:00,-10.930570680884532,273.5404649234441
2025-02-28T18:10:00+00:00,-11.556094781221217,274.63087860417875
2025-02-28T18:15:00+00:00,-12.180651208117776,275.7243090297623
2025-02-28T18:20:00+00:00,-12.804008890525388,276.8210327200207
2025-02-28T18:25:00+00:00,-13.425934580479014,277.9213269012651
2025-02-28T18:30:00+00:00,-14.046193293204034,279.0254703685925
2025-02-28T18:35:00+00:00,-14.664547492521269,280.1337421172198
2025-02-28T18:40:00+00:00,-15.28075753407518,281.246422176569
2025-02-28T18:45:00+00:00,-15.89458126992818,282.3637909416275
2025-02-28T18:50:00+00:00,-16.50577374913089,283.48612862733495
2025-02-28T18:55:00+00:00,-17.114087248527056,284.6137152935527
2025-02-28T19:00:00+00:00,-17.71927130754746,285.74683085500146
2025-02-28T19:05:00+00:00,-18.321072439188843,286.88575445874153
2025-02-28T19:10:00+00:00,-18.91923377053545,288.0307636670218
2025-02-28T19:15:00+00:00,-19.51349549835472,289.1821351438856
2025-02-28T19:20:00+00:00,-20.10359414366286,290.3401430040293
