SensorName,Time,Value
Preben - Canteen Humidity,2025-03-04 23:55:49,30.28
Preben - Canteen Humidity,2025-03-04 23:45:48,30.26
Preben - Canteen Humidity,2025-03-04 23:40:40,30.35
Preben - Canteen Humidity,2025-03-04 23:35:49,30.12
Preben - Canteen Humidity,2025-03-04 23:30:49,30.3
Preben - Canteen Humidity,2025-03-04 23:25:48,30.32
Preben - Canteen Humidity,2025-03-04 23:20:49,30.32
Preben - Canteen Humidity,2025-03-04 23:10:48,30.37
Preben - Canteen Humidity,2025-03-04 23:05:48,30.43
Preben - Canteen Humidity,2025-03-04 23:00:49,30.34
Preben - Canteen Humidity,2025-03-04 22:55:50,30.37
Preben - Canteen Humidity,2025-03-04 22:50:48,30.43
Preben - Canteen Humidity,2025-03-04 22:45:49,30.4
Preben - Canteen Humidity,2025-03-04 22:40:39,30.4
Preben - Canteen Humidity,2025-03-04 22:35:50,30.43
Preben - Canteen Humidity,2025-03-04 22:30:44,30.58
Preben - Canteen Humidity,2025-03-04 22:25:50,30.33
Preben - Canteen Humidity,2025-03-04 22:20:50,30.39
Preben - Canteen Humidity,2025-03-04 22:15:48,30.4
Preben - Canteen Humidity,2025-03-04 22:10:49,30.48
Preben - Canteen Humidity,2025-03-04 22:05:47,30.43
Preben - Canteen Humidity,2025-03-04 22:00:49,30.32
Preben - Canteen Humidity,2025-03-04 21:55:49,30.36
Preben - Canteen Humidity,2025-03-04 21:50:49,30.42
Preben - Canteen Humidity,2025-03-04 21:45:50,30.52
Preben - Canteen Humidity,2025-03-04 21:40:48,30.5
Preben - Canteen Humidity,2025-03-04 21:35:49,30.37
Preben - Canteen Humidity,2025-03-04 21:30:48,30.33
Preben - Canteen Humidity,2025-03-04 21:25:50,30.18
Preben - Canteen Humidity,2025-03-04 21:20:49,30.3
Preben - Canteen Humidity,2025-03-04 21:15:49,30.25
Preben - Canteen Humidity,2025-03-04 21:10:50,30
Preben - Canteen Humidity,2025-03-04 21:05:45,30.03
Preben - Canteen Humidity,2025-03-04 21:00:49,29.99
Preben - Canteen Humidity,2025-03-04 20:55:50,30.05
Preben - Canteen Humidity,2025-03-04 20:50:50,30.13
Preben - Canteen Humidity,2025-03-04 20:45:49,29.81
Preben - Canteen Humidity,2025-03-04 20:40:49,29.88
Preben - Canteen Humidity,2025-03-04 20:35:50,29.86
Preben - Canteen Humidity,2025-03-04 20:30:49,29.68
Preben - Canteen Humidity,2025-03-04 20:25:49,29.71
Preben - Canteen Humidity,2025-03-04 20:20:50,29.67
Preben - Canteen Humidity,2025-03-04 20:15:45,29.54
Preben - Canteen Humidity,2025-03-04 20:10:49,29.6
Preben - Canteen Humidity,2025-03-04 20:05:49,29.68
Preben - Canteen Humidity,2025-03-04 20:00:50,29.42
Preben - Canteen Humidity,2025-03-04 19:55:50,29.45
Preben - Canteen Humidity,2025-03-04 19:50:49,29.4
Preben - Canteen Humidity,2025-03-04 19:45:50,29.21
Preben - Canteen Humidity,2025-03-04 19:40:48,29.26
Preben - Canteen Humidity,2025-03-04 19:35:46,29.08
Preben - Canteen Humidity,2025-03-04 19:30:46,29.05
Preben - Canteen Humidity,2025-03-04 19:25:50,28.87
Preben - Canteen Humidity,2025-03-04 19:20:49,28.83
Preben - Canteen Humidity,2025-03-04 19:15:46,28.88
Preben - Canteen Humidity,2025-03-04 19:10:50,28.88
Preben - Canteen Humidity,2025-03-04 19:05:48,28.6
Preben - Canteen Humidity,2025-03-04 19:00:49,28.62
Preben - Canteen Humidity,2025-03-04 18:55:50,28.49
Preben - Canteen Humidity,2025-03-04 18:50:50,28.39
Preben - Canteen Humidity,2025-03-04 18:45:49,28.4
Preben - Canteen Humidity,2025-03-04 18:40:49,28.13
Preben - Canteen Humidity,2025-03-04 18:35:50,28.16
Preben - Canteen Humidity,2025-03-04 18:30:51,28.14
Preben - Canteen Humidity,2025-03-04 18:25:41,28
Preben - Canteen Humidity,2025-03-04 18:20:50,27.96
Preben - Canteen Humidity,2025-03-04 18:15:45,27.92
Preben - Canteen Humidity,2025-03-04 18:10:49,27.78
Preben - Canteen Humidity,2025-03-04 18:05:49,27.77
Preben - Canteen Humidity,2025-03-04 18:00:45,27.56
Preben - Canteen Humidity,2025-03-04 17:55:42,27.56
Preben - Canteen Humidity,2025-03-04 17:50:46,27.63
Preben - Canteen Humidity,2025-03-04 17:45:50,27.57
Preben - Canteen Humidity,2025-03-04 17:40:45,27.38
Preben - Canteen Humidity,2025-03-04 17:35:46,27.43
Preben - Canteen Humidity,2025-03-04 17:30:49,27.06
Preben - Canteen Humidity,2025-03-04 17:25:47,26.96
Preben - Canteen Humidity,2025-03-04 17:20:43,26.93
Preben - Canteen Humidity,2025-03-04 17:10:50,26.67
Preben - Canteen Humidity,2025-03-04 17:05:50,26.65
Preben - Canteen Humidity,2025-03-04 17:00:43,26.5
Preben - Canteen Humidity,2025-03-04 16:55:50,26.43
Preben - Canteen Humidity,2025-03-04 16:50:50,26.39
Preben - Canteen Humidity,2025-03-04 16:45:46,26.38
Preben - Canteen Humidity,2025-03-04 16:40:49,26.33
Preben - Canteen Humidity,2025-03-04 16:35:50,26.32
Preben - Canteen Humidity,2025-03-04 16:30:47,26.49
Preben - Canteen Humidity,2025-03-04 16:25:46,26.48
Preben - Canteen Humidity,2025-03-04 16:20:48,26.62
Preben - Canteen Humidity,2025-03-04 16:15:47,26.66
Preben - Canteen Humidity,2025-03-04 16:10:48,26.44
Preben - Canteen Humidity,2025-03-04 16:05:46,26.5
Preben - Canteen Humidity,2025-03-04 16:00:39,26.51
Preben - Canteen Humidity,2025-03-04 15:55:48,26.5
Preben - Canteen Humidity,2025-03-04 15:50:46,26.51
Preben - Canteen Humidity,2025-03-04 15:45:47,26.43
Preben - Canteen Humidity,2025-03-04 15:40:45,26.44
Preben - Canteen Humidity,2025-03-04 15:35:46,26.58
Preben - Canteen Humidity,2025-03-04 15:30:49,26.56
Preben - Canteen Humidity,2025-03-04 15:25:42,26.75
Preben - Canteen Humidity,2025-03-04 15:20:46,26.81
Preben - Canteen Humidity,2025-03-04 15:15:46,26.89
Preben - Canteen Humidity,2025-03-04 15:10:50,27.13
Preben - Canteen Humidity,2025-03-04 15:05:50,27.36
Preben - Canteen Humidity,2025-03-04 15:00:47,27.96
Preben - Canteen Humidity,2025-03-04 14:55:47,27.9
