SensorName,Time,Value
Preben - Canteen Humidity,2025-02-28 23:55:43,24.38
Preben - Canteen Humidity,2025-02-28 23:50:47,24.35
Preben - Canteen Humidity,2025-02-28 23:45:47,24.4
Preben - Canteen Humidity,2025-02-28 23:40:50,24.43
Preben - Canteen Humidity,2025-02-28 23:35:49,24.38
Preben - Canteen Humidity,2025-02-28 23:30:48,24.4
Preben - Canteen Humidity,2025-02-28 23:25:43,24.44
Preben - Canteen Humidity,2025-02-28 23:20:48,24.44
Preben - Canteen Humidity,2025-02-28 23:15:50,24.48
Preben - Canteen Humidity,2025-02-28 23:10:49,24.52
Preben - Canteen Humidity,2025-02-28 23:05:48,24.49
Preben - Canteen Humidity,2025-02-28 23:00:47,24.53
Preben - Canteen Humidity,2025-02-28 22:55:48,24.53
Preben - Canteen Humidity,2025-02-28 22:50:49,24.54
Preben - Canteen Humidity,2025-02-28 22:45:47,24.57
Preben - Canteen Humidity,2025-02-28 22:40:49,24.48
Preben - Canteen Humidity,2025-02-28 22:35:48,24.46
Preben - Canteen Humidity,2025-02-28 22:30:48,24.63
Preben - Canteen Humidity,2025-02-28 22:25:49,24.58
Preben - Canteen Humidity,2025-02-28 22:20:48,24.61
Preben - Canteen Humidity,2025-02-28 22:15:50,24.74
Preben - Canteen Humidity,2025-02-28 22:10:47,24.74
Preben - Canteen Humidity,2025-02-28 22:05:45,24.73
Preben - Canteen Humidity,2025-02-28 22:00:48,24.76
Preben - Canteen Humidity,2025-02-28 21:55:49,24.75
Preben - Canteen Humidity,2025-02-28 21:50:48,24.78
Preben - Canteen Humidity,2025-02-28 21:45:48,24.77
Preben - Canteen Humidity,2025-02-28 21:40:49,24.81
Preben - Canteen Humidity,2025-02-28 21:35:48,24.93
Preben - Canteen Humidity,2025-02-28 21:30:43,24.97
Preben - Canteen Humidity,2025-02-28 21:25:48,24.99
Preben - Canteen Humidity,2025-02-28 21:20:47,25.03
Preben - Canteen Humidity,2025-02-28 21:15:49,25.04
Preben - Canteen Humidity,2025-02-28 21:10:48,25.04
Preben - Canteen Humidity,2025-02-28 21:05:49,25.08
Preben - Canteen Humidity,2025-02-28 21:00:49,25.07
Preben - Canteen Humidity,2025-02-28 20:55:48,25.06
Preben - Canteen Humidity,2025-02-28 20:50:48,25.08
Preben - Canteen Humidity,2025-02-28 20:45:48,25.03
Preben - Canteen Humidity,2025-02-28 20:40:48,25.03
Preben - Canteen Humidity,2025-02-28 20:35:48,24.96
Preben - Canteen Humidity,2025-02-28 20:30:49,24.91
Preben - Canteen Humidity,2025-02-28 20:25:49,24.99
Preben - Canteen Humidity,2025-02-28 20:20:49,25.04
Preben - Canteen Humidity,2025-02-28 20:15:50,24.94
Preben - Canteen Humidity,2025-02-28 20:10:49,24.86
Preben - Canteen Humidity,2025-02-28 20:05:47,25.11
Preben - Canteen Humidity,2025-02-28 20:00:48,25.08
Preben - Canteen Humidity,2025-02-28 19:55:49,25.16
Preben - Canteen Humidity,2025-02-28 19:50:49,25.18
Preben - Canteen Humidity,2025-02-28 19:45:48,25.14
Preben - Canteen Humidity,2025-02-28 19:40:49,25.25
Preben - Canteen Humidity,2025-02-28 19:35:49,25.28
Preben - Canteen Humidity,2025-02-28 19:30:48,25.28
Preben - Canteen Humidity,2025-02-28 19:25:45,25.37
Preben - Canteen Humidity,2025-02-28 19:20:49,25.34
Preben - Canteen Humidity,2025-02-28 19:15:44,25.4
Preben - Canteen Humidity,2025-02-28 19:10:48,25.47
Preben - Canteen Humidity,2025-02-28 19:05:49,25.42
Preben - Canteen Humidity,2025-02-28 19:00:49,25.47
Preben - Canteen Humidity,2025-02-28 18:55:48,25.62
Preben - Canteen Humidity,2025-02-28 18:50:49,25.56
Preben - Canteen Humidity,2025-02-28 18:45:49,25.68
Preben - Canteen Humidity,2025-02-28 18:40:48,25.66
Preben - Canteen Humidity,2025-02-28 18:35:48,25.59
Preben - Canteen Humidity,2025-02-28 18:30:49,25.66
Preben - Canteen Humidity,2025-02-28 18:25:47,25.84
Preben - Canteen Humidity,2025-02-28 18:20:48,25.81
Preben - Canteen Humidity,2025-02-28 18:15:48,25.91
Preben - Canteen Humidity,2025-02-28 18:10:49,25.85
Preben - Canteen Humidity,2025-02-28 18:05:48,25.58
Preben - Canteen Humidity,2025-02-28 18:00:48,25.37
Preben - Canteen Humidity,2025-02-28 17:55:49,25.55
Preben - Canteen Humidity,2025-02-28 17:50:47,25.47
Preben - Canteen Humidity,2025-02-28 17:45:49,25.48
Preben - Canteen Humidity,2025-02-28 17:40:48,25.77
Preben - Canteen Humidity,2025-02-28 17:35:49,25.63
Preben - Canteen Humidity,2025-02-28 17:30:49,25.65
Preben - Canteen Humidity,2025-02-28 17:25:49,25.99
Preben - Canteen Humidity,2025-02-28 17:20:48,25.87
Preben - Canteen Humidity,2025-02-28 17:15:49,25.93
Preben - Canteen Humidity,2025-02-28 17:10:48,26.17
Preben - Canteen Humidity,2025-02-28 17:05:49,26.1
Preben - Canteen Humidity,2025-02-28 17:00:49,26.12
Preben - Canteen Humidity,2025-02-28 16:55:48,26.32
Preben - Canteen Humidity,2025-02-28 16:50:48,26.29
Preben - Canteen Humidity,2025-02-28 16:45:49,26.21
Preben - Canteen Humidity,2025-02-28 16:40:50,26.45
Preben - Canteen Humidity,2025-02-28 16:35:48,26.53
Preben - Canteen Humidity,2025-02-28 16:30:49,26.45
Preben - Canteen Humidity,2025-02-28 16:25:49,26.44
Preben - Canteen Humidity,2025-02-28 16:20:48,26.65
Preben - Canteen Humidity,2025-02-28 16:15:48,26.56
Preben - Canteen Humidity,2025-02-28 16:10:49,26.58
Preben - Canteen Humidity,2025-02-28 16:05:45,26.63
Preben - Canteen Humidity,2025-02-28 16:00:48,26.77
Preben - Canteen Humidity,2025-02-28 15:55:49,26.88
Preben - Canteen Humidity,2025-02-28 15:50:49,27.22
