SensorName,Time,Value
Preben - Canteen Humidity,2025-02-25 23:55:48,29.46
Preben - Canteen Humidity,2025-02-25 23:50:49,29.56
Preben - Canteen Humidity,2025-02-25 23:45:48,29.55
Preben - Canteen Humidity,2025-02-25 23:40:49,29.53
Preben - Canteen Humidity,2025-02-25 23:35:49,29.5
Preben - Canteen Humidity,2025-02-25 23:30:49,29.6
Preben - Canteen Humidity,2025-02-25 23:25:49,29.59
Preben - Canteen Humidity,2025-02-25 23:20:48,29.57
Preben - Canteen Humidity,2025-02-25 23:15:48,29.64
Preben - Canteen Humidity,2025-02-25 23:10:49,29.71
Preben - Canteen Humidity,2025-02-25 23:05:48,29.69
Preben - Canteen Humidity,2025-02-25 23:00:49,29.65
Preben - Canteen Humidity,2025-02-25 22:55:48,29.79
Preben - Canteen Humidity,2025-02-25 22:50:49,29.8
Preben - Canteen Humidity,2025-02-25 22:45:46,29.8
Preben - Canteen Humidity,2025-02-25 22:35:49,29.97
Preben - Canteen Humidity,2025-02-25 22:30:48,29.98
Preben - Canteen Humidity,2025-02-25 22:20:48,29.96
Preben - Canteen Humidity,2025-02-25 22:15:48,29.8
Preben - Canteen Humidity,2025-02-25 22:10:49,29.75
Preben - Canteen Humidity,2025-02-25 22:05:49,29.72
Preben - Canteen Humidity,2025-02-25 22:00:49,29.85
Preben - Canteen Humidity,2025-02-25 21:55:48,29.84
Preben - Canteen Humidity,2025-02-25 21:50:49,29.83
Preben - Canteen Humidity,2025-02-25 21:45:48,29.81
Preben - Canteen Humidity,2025-02-25 21:40:49,29.98
Preben - Canteen Humidity,2025-02-25 21:35:49,29.98
Preben - Canteen Humidity,2025-02-25 21:30:48,29.97
Preben - Canteen Humidity,2025-02-25 21:20:48,30.24
Preben - Canteen Humidity,2025-02-25 21:15:49,30.29
Preben - Canteen Humidity,2025-02-25 21:10:49,30.23
Preben - Canteen Humidity,2025-02-25 21:05:47,30.25
Preben - Canteen Humidity,2025-02-25 21:00:49,30.28
Preben - Canteen Humidity,2025-02-25 20:55:48,30.32
Preben - Canteen Humidity,2025-02-25 20:50:49,30.27
Preben - Canteen Humidity,2025-02-25 20:45:48,30.27
Preben - Canteen Humidity,2025-02-25 20:40:47,30.28
Preben - Canteen Humidity,2025-02-25 20:35:49,30.28
Preben - Canteen Humidity,2025-02-25 20:30:48,30.35
Preben - Canteen Humidity,2025-02-25 20:25:49,30.32
Preben - Canteen Humidity,2025-02-25 20:20:48,30.35
Preben - Canteen Humidity,2025-02-25 20:15:48,30.33
Preben - Canteen Humidity,2025-02-25 20:10:48,30.47
Preben - Canteen Humidity,2025-02-25 20:05:46,30.52
Preben - Canteen Humidity,2025-02-25 20:00:49,30.58
Preben - Canteen Humidity,2025-02-25 19:55:48,30.54
Preben - Canteen Humidity,2025-02-25 19:50:49,30.79
Preben - Canteen Humidity,2025-02-25 19:45:48,30.87
Preben - Canteen Humidity,2025-02-25 19:40:48,30.94
Preben - Canteen Humidity,2025-02-25 19:35:49,31.03
Preben - Canteen Humidity,2025-02-25 19:30:48,31.29
Preben - Canteen Humidity,2025-02-25 19:25:49,31.41
Preben - Canteen Humidity,2025-02-25 19:20:47,31.49
Preben - Canteen Humidity,2025-02-25 19:15:46,31.88
Preben - Canteen Humidity,2025-02-25 19:10:49,32.02
Preben - Canteen Humidity,2025-02-25 19:05:48,32.4
Preben - Canteen Humidity,2025-02-25 19:00:48,32.2
Preben - Canteen Humidity,2025-02-25 18:55:45,31.85
Preben - Canteen Humidity,2025-02-25 18:50:48,31.87
Preben - Canteen Humidity,2025-02-25 18:45:48,31.56
Preben - Canteen Humidity,2025-02-25 18:40:49,31.46
Preben - Canteen Humidity,2025-02-25 18:35:49,30.26
Preben - Canteen Humidity,2025-02-25 18:30:46,30.22
Preben - Canteen Humidity,2025-02-25 18:25:49,30.25
Preben - Canteen Humidity,2025-02-25 18:20:47,30.21
Preben - Canteen Humidity,2025-02-25 18:15:47,30.27
Preben - Canteen Humidity,2025-02-25 18:10:50,30.24
Preben - Canteen Humidity,2025-02-25 18:05:48,30.14
Preben - Canteen Humidity,2025-02-25 18:00:45,30.08
Preben - Canteen Humidity,2025-02-25 17:55:48,30.19
Preben - Canteen Humidity,2025-02-25 17:50:47,30.12
Preben - Canteen Humidity,2025-02-25 17:45:46,30.09
Preben - Canteen Humidity,2025-02-25 17:40:48,30.1
Preben - Canteen Humidity,2025-02-25 17:35:49,30.41
Preben - Canteen Humidity,2025-02-25 17:30:47,30.32
Preben - Canteen Humidity,2025-02-25 17:25:49,30.23
Preben - Canteen Humidity,2025-02-25 17:20:48,30.22
Preben - Canteen Humidity,2025-02-25 17:15:48,30.32
Preben - Canteen Humidity,2025-02-25 17:10:48,30.37
Preben - Canteen Humidity,2025-02-25 17:05:48,30.34
Preben - Canteen Humidity,2025-02-25 17:00:48,30.3
Preben - Canteen Humidity,2025-02-25 16:55:48,30.26
Preben - Canteen Humidity,2025-02-25 16:50:49,30.39
Preben - Canteen Humidity,2025-02-25 16:45:48,30.36
Preben - Canteen Humidity,2025-02-25 16:40:46,30.37
Preben - Canteen Humidity,2025-02-25 16:35:48,30.34
Preben - Canteen Humidity,2025-02-25 16:30:48,30.33
Preben - Canteen Humidity,2025-02-25 16:25:49,30.5
Preben - Canteen Humidity,2025-02-25 16:20:46,30.55
Preben - Canteen Humidity,2025-02-25 16:15:49,30.49
Preben - Canteen Humidity,2025-02-25 16:10:47,30.38
Preben - Canteen Humidity,2025-02-25 16:05:49,30.35
Preben - Canteen Humidity,2025-02-25 16:00:49,30.32
Preben - Canteen Humidity,2025-02-25 15:55:48,30.59
Preben - Canteen Humidity,2025-02-25 15:50:48,30.41
Preben - Canteen Humidity,2025-02-25 15:45:48,30.44
Preben - Canteen Humidity,2025-02-25 15:40:48,30.43
Preben - Canteen Humidity,2025-02-25 15:35:49,30.46
Preben - Canteen Humidity,2025-02-25 15:30:48,30.51
Preben - Canteen Humidity,2025-02-25 15:25:49,30.51
Preben - Canteen Humidity,2025-02-25 15:20:45,30.53
Preben - Canteen Humidity,2025-02-25 15:15:47,30.72
Preben - Canteen Humidity,2025-02-25 15:10:47,30.66
Preben - Canteen Humidity,2025-02-25 15:05:48,30.64
Preben - Canteen Humidity,2025-02-25 15:00:48,30.79
Preben - Canteen Humidity,2025-02-25 14:55:49,30.78
Preben - Canteen Humidity,2025-02-25 14:50:49,30.72
Preben - Canteen Humidity,2025-02-25 14:45:46,30.8
Preben - Canteen Humidity,2025-02-25 14:40:49,30.77
Preben - Canteen Humidity,2025-02-25 14:35:47,30.68
Preben - Canteen Humidity,2025-02-25 14:30:47,30.59
Preben - Canteen Humidity,2025-02-25 14:25:49,30.53
Preben - Canteen Humidity,2025-02-25 14:20:47,30.66
Preben - Canteen Humidity,2025-02-25 14:15:46,30.75
Preben - Canteen Humidity,2025-02-25 14:10:48,30.72
Preben - Canteen Humidity,2025-02-25 14:05:48,30.75
Preben - Canteen Humidity,2025-02-25 14:00:49,30.93
Preben - Canteen Humidity,2025-02-25 13:55:48,31.3
Preben - Canteen Humidity,2025-02-25 13:50:47,31.35
Preben - Canteen Humidity,2025-02-25 13:45:48,31.39
Preben - Canteen Humidity,2025-02-25 13:40:48,31.97
Preben - Canteen Humidity,2025-02-25 13:35:49,32.13
Preben - Canteen Humidity,2025-02-25 13:30:49,32.22
Preben - Canteen Humidity,2025-02-25 13:25:49,32.98
Preben - Canteen Humidity,2025-02-25 13:20:49,33.59
Preben - Canteen Humidity,2025-02-25 13:15:47,34.59
Preben - Canteen Humidity,2025-02-25 13:10:48,32.21
Preben - Canteen Humidity,2025-02-25 13:05:48,32.31
Preben - Canteen Humidity,2025-02-25 13:00:48,32.3
Preben - Canteen Humidity,2025-02-25 12:55:42,32.31
Preben - Canteen Humidity,2025-02-25 12:50:48,32.35
Preben - Canteen Humidity,2025-02-25 12:45:48,32.89
Preben - Canteen Humidity,2025-02-25 12:40:47,32.08
Preben - Canteen Humidity,2025-02-25 12:35:43,32.71
Preben - Canteen Humidity,2025-02-25 12:30:46,32.74
Preben - Canteen Humidity,2025-02-25 12:25:44,32.31
Preben - Canteen Humidity,2025-02-25 12:20:31,32.44
Preben - Canteen Humidity,2025-02-25 12:15:47,31.29
Preben - Canteen Humidity,2025-02-25 12:10:48,30.84
Preben - Canteen Humidity,2025-02-25 12:05:46,30.87
Preben - Canteen Humidity,2025-02-25 12:00:49,30.82
Preben - Canteen Humidity,2025-02-25 11:55:47,30.85
Preben - Canteen Humidity,2025-02-25 11:50:49,31.02
Preben - Canteen Humidity,2025-02-25 11:45:48,31.08
Preben - Canteen Humidity,2025-02-25 11:40:48,31.15
Preben - Canteen Humidity,2025-02-25 11:35:47,31.56
Preben - Canteen Humidity,2025-02-25 11:30:47,31.71
Preben - Canteen Humidity,2025-02-25 11:25:49,31.83
Preben - Canteen Humidity,2025-02-25 11:20:46,32.17
Preben - Canteen Humidity,2025-02-25 11:15:48,32.32
Preben - Canteen Humidity,2025-02-25 11:10:46,32.2
Preben - Canteen Humidity,2025-02-25 11:05:49,32.05
Preben - Canteen Humidity,2025-02-25 11:00:49,31.84
Preben - Canteen Humidity,2025-02-25 10:55:48,31.7
Preben - Canteen Humidity,2025-02-25 10:50:48,31.44
Preben - Canteen Humidity,2025-02-25 10:45:47,31.36
Preben - Canteen Humidity,2025-02-25 10:40:48,31.31
Preben - Canteen Humidity,2025-02-25 10:35:46,30.72
Preben - Canteen Humidity,2025-02-25 10:30:48,30.49
Preben - Canteen Humidity,2025-02-25 10:25:45,30.49
Preben - Canteen Humidity,2025-02-25 10:20:44,30.47
Preben - Canteen Humidity,2025-02-25 10:15:49,30.59
Preben - Canteen Humidity,2025-02-25 10:10:47,30.59
Preben - Canteen Humidity,2025-02-25 10:05:48,30.65
Preben - Canteen Humidity,2025-02-25 10:00:48,31
Preben - Canteen Humidity,2025-02-25 09:55:48,31.04
Preben - Canteen Humidity,2025-02-25 09:50:49,30.81
Preben - Canteen Humidity,2025-02-25 09:45:49,30.65
Preben - Canteen Humidity,2025-02-25 09:40:47,30.91
Preben - Canteen Humidity,2025-02-25 09:35:49,30.98
Preben - Canteen Humidity,2025-02-25 09:30:48,31.01
Preben - Canteen Humidity,2025-02-25 09:25:48,30.98
Preben - Canteen Humidity,2025-02-25 09:20:48,30.9
Preben - Canteen Humidity,2025-02-25 09:15:49,30.86
Preben - Canteen Humidity,2025-02-25 09:10:48,30.84
Preben - Canteen Humidity,2025-02-25 09:05:48,31.05
Preben - Canteen Humidity,2025-02-25 09:00:49,31.18
Preben - Canteen Humidity,2025-02-25 08:55:47,31.25
Preben - Canteen Humidity,2025-02-25 08:50:49,31.38
Preben - Canteen Humidity,2025-02-25 08:45:48,31.16
Preben - Canteen Humidity,2025-02-25 08:40:49,31.16
Preben - Canteen Humidity,2025-02-25 08:35:49,31.14
Preben - Canteen Humidity,2025-02-25 08:30:48,31.18
Preben - Canteen Humidity,2025-02-25 08:25:48,31.27
Preben - Canteen Humidity,2025-02-25 08:20:44,31.33
Preben - Canteen Humidity,2025-02-25 08:15:49,31.27
Preben - Canteen Humidity,2025-02-25 08:10:45,31.26
Preben - Canteen Humidity,2025-02-25 08:05:48,31.26
Preben - Canteen Humidity,2025-02-25 08:00:49,31.18
Preben - Canteen Humidity,2025-02-25 07:55:48,31.04
Preben - Canteen Humidity,2025-02-25 07:50:49,31.07
Preben - Canteen Humidity,2025-02-25 07:45:47,31.07
Preben - Canteen Humidity,2025-02-25 07:40:47,31.11
Preben - Canteen Humidity,2025-02-25 07:35:49,31.21
Preben - Canteen Humidity,2025-02-25 07:30:48,31.13
Preben - Canteen Humidity,2025-02-25 07:25:49,31.23
Preben - Canteen Humidity,2025-02-25 07:20:48,31.25
Preben - Canteen Humidity,2025-02-25 07:15:48,31.02
Preben - Canteen Humidity,2025-02-25 07:10:47,31.07
Preben - Canteen Humidity,2025-02-25 07:05:48,30.83
Preben - Canteen Humidity,2025-02-25 07:00:49,30.6
Preben - Canteen Humidity,2025-02-25 06:55:48,30.56
Preben - Canteen Humidity,2025-02-25 06:50:47,30.58
Preben - Canteen Humidity,2025-02-25 06:45:48,30.47
Preben - Canteen Humidity,2025-02-25 06:40:47,30.44
Preben - Canteen Humidity,2025-02-25 06:35:45,30.45
Preben - Canteen Humidity,2025-02-25 06:30:48,30.45
Preben - Canteen Humidity,2025-02-25 06:25:49,30.56
Preben - Canteen Humidity,2025-02-25 06:20:48,30.53
Preben - Canteen Humidity,2025-02-25 06:15:49,30.57
Preben - Canteen Humidity,2025-02-25 06:10:48,30.56
Preben - Canteen Humidity,2025-02-25 06:05:47,30.53
Preben - Canteen Humidity,2025-02-25 06:00:48,30.55
Preben - Canteen Humidity,2025-02-25 05:55:48,30.56
Preben - Canteen Humidity,2025-02-25 05:50:48,30.52
Preben - Canteen Humidity,2025-02-25 05:45:48,30.55
Preben - Canteen Humidity,2025-02-25 05:40:49,30.56
Preben - Canteen Humidity,2025-02-25 05:35:48,30.5
Preben - Canteen Humidity,2025-02-25 05:30:48,30.5
Preben - Canteen Humidity,2025-02-25 05:25:49,30.49
Preben - Canteen Humidity,2025-02-25 05:20:48,30.52
Preben - Canteen Humidity,2025-02-25 05:15:49,30.47
Preben - Canteen Humidity,2025-02-25 05:10:48,30.48
Preben - Canteen Humidity,2025-02-25 05:05:46,30.5
Preben - Canteen Humidity,2025-02-25 05:00:49,30.5
Preben - Canteen Humidity,2025-02-25 04:55:48,30.47
Preben - Canteen Humidity,2025-02-25 04:50:49,30.5
Preben - Canteen Humidity,2025-02-25 04:45:46,30.55
Preben - Canteen Humidity,2025-02-25 04:40:49,30.53
Preben - Canteen Humidity,2025-02-25 04:35:47,30.54
Preben - Canteen Humidity,2025-02-25 04:30:48,30.49
Preben - Canteen Humidity,2025-02-25 04:25:49,30.51
Preben - Canteen Humidity,2025-02-25 04:20:48,30.45
Preben - Canteen Humidity,2025-02-25 04:15:49,30.41
Preben - Canteen Humidity,2025-02-25 04:10:46,30.38
Preben - Canteen Humidity,2025-02-25 04:05:48,30.41
Preben - Canteen Humidity,2025-02-25 04:00:48,30.38
Preben - Canteen Humidity,2025-02-25 03:55:48,30.44
Preben - Canteen Humidity,2025-02-25 03:50:48,30.42
Preben - Canteen Humidity,2025-02-25 03:45:48,30.42
Preben - Canteen Humidity,2025-02-25 03:40:48,30.38
Preben - Canteen Humidity,2025-02-25 03:35:48,30.39
Preben - Canteen Humidity,2025-02-25 03:30:46,30.38
Preben - Canteen Humidity,2025-02-25 03:25:48,30.33
Preben - Canteen Humidity,2025-02-25 03:20:47,30.36
Preben - Canteen Humidity,2025-02-25 03:15:48,30.37
Preben - Canteen Humidity,2025-02-25 03:10:48,30.37
Preben - Canteen Humidity,2025-02-25 03:05:48,30.31
Preben - Canteen Humidity,2025-02-25 03:00:49,30.48
Preben - Canteen Humidity,2025-02-25 02:55:48,30.43
Preben - Canteen Humidity,2025-02-25 02:50:47,30.43
Preben - Canteen Humidity,2025-02-25 02:45:48,30.35
Preben - Canteen Humidity,2025-02-25 02:40:48,30.53
Preben - Canteen Humidity,2025-02-25 02:35:48,30.51
Preben - Canteen Humidity,2025-02-25 02:30:48,30.51
Preben - Canteen Humidity,2025-02-25 02:25:49,30.57
Preben - Canteen Humidity,2025-02-25 02:20:47,30.66
Preben - Canteen Humidity,2025-02-25 02:15:49,30.66
Preben - Canteen Humidity,2025-02-25 02:10:48,30.68
Preben - Canteen Humidity,2025-02-25 02:05:48,30.65
Preben - Canteen Humidity,2025-02-25 02:00:49,30.65
Preben - Canteen Humidity,2025-02-25 01:55:48,30.61
Preben - Canteen Humidity,2025-02-25 01:50:49,30.55
Preben - Canteen Humidity,2025-02-25 01:45:48,30.53
Preben - Canteen Humidity,2025-02-25 01:40:48,30.53
Preben - Canteen Humidity,2025-02-25 01:35:48,30.58
Preben - Canteen Humidity,2025-02-25 01:30:49,30.53
Preben - Canteen Humidity,2025-02-25 01:25:48,30.65
Preben - Canteen Humidity,2025-02-25 01:20:48,30.57
Preben - Canteen Humidity,2025-02-25 01:15:49,30.55
Preben - Canteen Humidity,2025-02-25 01:10:48,30.55
Preben - Canteen Humidity,2025-02-25 01:05:48,30.62
Preben - Canteen Humidity,2025-02-25 01:00:49,30.6
Preben - Canteen Humidity,2025-02-25 00:55:46,30.57
Preben - Canteen Humidity,2025-02-25 00:50:49,30.61
Preben - Canteen Humidity,2025-02-25 00:45:48,30.68
Preben - Canteen Humidity,2025-02-25 00:40:48,30.66
Preben - Canteen Humidity,2025-02-25 00:35:47,30.6
Preben - Canteen Humidity,2025-02-25 00:30:48,30.65
Preben - Canteen Humidity,2025-02-25 00:25:49,30.63
Preben - Canteen Humidity,2025-02-25 00:20:48,30.65
Preben - Canteen Humidity,2025-02-25 00:15:47,30.6
Preben - Canteen Humidity,2025-02-25 00:10:48,30.65
Preben - Canteen Humidity,2025-02-25 00:05:49,30.66
Preben - Canteen Humidity,2025-02-25 00:00:48,30.61
Preben - Canteen Temperature,2025-02-25 23:55:48,22.99
Preben - Canteen Temperature,2025-02-25 23:50:49,22.99
Preben - Canteen Temperature,2025-02-25 23:45:48,22.99
Preben - Canteen Temperature,2025-02-25 23:40:49,23
Preben - Canteen Temperature,2025-02-25 23:35:49,23
Preben - Canteen Temperature,2025-02-25 23:30:49,23
Preben - Canteen Temperature,2025-02-25 23:25:49,23.01
Preben - Canteen Temperature,2025-02-25 23:20:48,23
Preben - Canteen Temperature,2025-02-25 23:15:48,23.01
Preben - Canteen Temperature,2025-02-25 23:10:49,23.01
Preben - Canteen Temperature,2025-02-25 23:05:48,23.02
Preben - Canteen Temperature,2025-02-25 23:00:49,23.01
Preben - Canteen Temperature,2025-02-25 22:55:48,23
Preben - Canteen Temperature,2025-02-25 22:50:49,23.03
Preben - Canteen Temperature,2025-02-25 22:45:46,23.03
Preben - Canteen Temperature,2025-02-25 22:40:48,23.03
Preben - Canteen Temperature,2025-02-25 22:35:49,23.04
Preben - Canteen Temperature,2025-02-25 22:30:48,23.04
Preben - Canteen Temperature,2025-02-25 22:25:49,23.04
Preben - Canteen Temperature,2025-02-25 22:20:48,23.05
Preben - Canteen Temperature,2025-02-25 22:15:48,23.05
Preben - Canteen Temperature,2025-02-25 22:10:49,23.05
Preben - Canteen Temperature,2025-02-25 22:05:49,23.05
Preben - Canteen Temperature,2025-02-25 22:00:49,23.07
Preben - Canteen Temperature,2025-02-25 21:55:48,23.07
Preben - Canteen Temperature,2025-02-25 21:50:49,23.07
Preben - Canteen Temperature,2025-02-25 21:45:48,23.08
Preben - Canteen Temperature,2025-02-25 21:40:49,23.09
Preben - Canteen Temperature,2025-02-25 21:35:49,23.09
Preben - Canteen Temperature,2025-02-25 21:30:48,23.1
Preben - Canteen Temperature,2025-02-25 21:25:49,23.12
Preben - Canteen Temperature,2025-02-25 21:20:48,23.13
Preben - Canteen Temperature,2025-02-25 21:15:49,23.13
Preben - Canteen Temperature,2025-02-25 21:10:49,23.13
Preben - Canteen Temperature,2025-02-25 21:05:47,23.14
Preben - Canteen Temperature,2025-02-25 21:00:49,23.14
Preben - Canteen Temperature,2025-02-25 20:55:48,23.14
Preben - Canteen Temperature,2025-02-25 20:50:49,23.15
Preben - Canteen Temperature,2025-02-25 20:45:48,23.16
Preben - Canteen Temperature,2025-02-25 20:40:47,23.16
Preben - Canteen Temperature,2025-02-25 20:35:49,23.15
Preben - Canteen Temperature,2025-02-25 20:30:48,23.17
Preben - Canteen Temperature,2025-02-25 20:25:49,23.18
Preben - Canteen Temperature,2025-02-25 20:20:48,23.18
Preben - Canteen Temperature,2025-02-25 20:15:48,23.17
Preben - Canteen Temperature,2025-02-25 20:10:48,23.19
Preben - Canteen Temperature,2025-02-25 20:05:46,23.18
Preben - Canteen Temperature,2025-02-25 20:00:49,23.18
Preben - Canteen Temperature,2025-02-25 19:55:48,23.19
Preben - Canteen Temperature,2025-02-25 19:50:49,23.2
Preben - Canteen Temperature,2025-02-25 19:45:48,23.2
Preben - Canteen Temperature,2025-02-25 19:40:48,23.2
Preben - Canteen Temperature,2025-02-25 19:35:49,23.21
Preben - Canteen Temperature,2025-02-25 19:30:48,23.22
Preben - Canteen Temperature,2025-02-25 19:25:49,23.21
Preben - Canteen Temperature,2025-02-25 19:20:47,23.21
Preben - Canteen Temperature,2025-02-25 19:15:46,23.22
Preben - Canteen Temperature,2025-02-25 19:10:49,23.23
Preben - Canteen Temperature,2025-02-25 19:05:48,23.22
Preben - Canteen Temperature,2025-02-25 19:00:48,23.23
Preben - Canteen Temperature,2025-02-25 18:55:45,23.23
Preben - Canteen Temperature,2025-02-25 18:50:48,23.24
Preben - Canteen Temperature,2025-02-25 18:45:48,23.24
Preben - Canteen Temperature,2025-02-25 18:40:49,23.24
Preben - Canteen Temperature,2025-02-25 18:35:49,23.26
Preben - Canteen Temperature,2025-02-25 18:30:46,23.26
Preben - Canteen Temperature,2025-02-25 18:25:49,23.26
Preben - Canteen Temperature,2025-02-25 18:20:47,23.28
Preben - Canteen Temperature,2025-02-25 18:15:47,23.3
Preben - Canteen Temperature,2025-02-25 18:10:50,23.3
Preben - Canteen Temperature,2025-02-25 18:05:48,23.3
Preben - Canteen Temperature,2025-02-25 18:00:45,23.33
Preben - Canteen Temperature,2025-02-25 17:55:48,23.35
Preben - Canteen Temperature,2025-02-25 17:50:47,23.36
Preben - Canteen Temperature,2025-02-25 17:45:46,23.36
Preben - Canteen Temperature,2025-02-25 17:40:48,23.34
Preben - Canteen Temperature,2025-02-25 17:35:49,23.4
Preben - Canteen Temperature,2025-02-25 17:30:47,23.4
Preben - Canteen Temperature,2025-02-25 17:25:49,23.4
Preben - Canteen Temperature,2025-02-25 17:20:48,23.4
Preben - Canteen Temperature,2025-02-25 17:15:48,23.44
Preben - Canteen Temperature,2025-02-25 17:10:48,23.45
Preben - Canteen Temperature,2025-02-25 17:05:48,23.45
Preben - Canteen Temperature,2025-02-25 17:00:48,23.45
Preben - Canteen Temperature,2025-02-25 16:55:48,23.47
Preben - Canteen Temperature,2025-02-25 16:50:49,23.49
Preben - Canteen Temperature,2025-02-25 16:45:48,23.5
Preben - Canteen Temperature,2025-02-25 16:40:46,23.5
Preben - Canteen Temperature,2025-02-25 16:35:48,23.51
Preben - Canteen Temperature,2025-02-25 16:30:48,23.54
Preben - Canteen Temperature,2025-02-25 16:25:49,23.57
Preben - Canteen Temperature,2025-02-25 16:20:46,23.57
Preben - Canteen Temperature,2025-02-25 16:15:49,23.58
Preben - Canteen Temperature,2025-02-25 16:10:47,23.58
Preben - Canteen Temperature,2025-02-25 16:05:49,23.59
Preben - Canteen Temperature,2025-02-25 16:00:49,23.61
Preben - Canteen Temperature,2025-02-25 15:55:48,23.62
Preben - Canteen Temperature,2025-02-25 15:50:48,23.61
Preben - Canteen Temperature,2025-02-25 15:45:48,23.61
Preben - Canteen Temperature,2025-02-25 15:40:48,23.61
Preben - Canteen Temperature,2025-02-25 15:35:49,23.62
Preben - Canteen Temperature,2025-02-25 15:30:48,23.62
Preben - Canteen Temperature,2025-02-25 15:25:49,23.61
Preben - Canteen Temperature,2025-02-25 15:20:45,23.63
Preben - Canteen Temperature,2025-02-25 15:15:47,23.63
Preben - Canteen Temperature,2025-02-25 15:10:47,23.62
Preben - Canteen Temperature,2025-02-25 15:05:48,23.63
Preben - Canteen Temperature,2025-02-25 15:00:48,23.65
Preben - Canteen Temperature,2025-02-25 14:55:49,23.65
Preben - Canteen Temperature,2025-02-25 14:50:49,23.67
Preben - Canteen Temperature,2025-02-25 14:45:46,23.69
Preben - Canteen Temperature,2025-02-25 14:40:49,23.71
Preben - Canteen Temperature,2025-02-25 14:35:47,23.72
Preben - Canteen Temperature,2025-02-25 14:30:47,23.78
Preben - Canteen Temperature,2025-02-25 14:25:49,23.82
Preben - Canteen Temperature,2025-02-25 14:20:47,23.83
Preben - Canteen Temperature,2025-02-25 14:15:46,23.85
Preben - Canteen Temperature,2025-02-25 14:10:48,23.88
Preben - Canteen Temperature,2025-02-25 14:05:48,23.89
Preben - Canteen Temperature,2025-02-25 14:00:49,23.92
Preben - Canteen Temperature,2025-02-25 13:55:48,23.95
Preben - Canteen Temperature,2025-02-25 13:50:47,23.95
Preben - Canteen Temperature,2025-02-25 13:45:48,23.98
Preben - Canteen Temperature,2025-02-25 13:40:48,24.02
Preben - Canteen Temperature,2025-02-25 13:35:49,24.04
Preben - Canteen Temperature,2025-02-25 13:30:49,24.07
Preben - Canteen Temperature,2025-02-25 13:25:49,24.11
Preben - Canteen Temperature,2025-02-25 13:20:49,24.13
Preben - Canteen Temperature,2025-02-25 13:15:47,24.19
