SensorName,Time,Value
Preben - Canteen Humidity,2025-02-21 23:55:47,28.24
Preben - Canteen Humidity,2025-02-21 23:50:48,28.27
Preben - Canteen Humidity,2025-02-21 23:45:48,28.32
Preben - Canteen Humidity,2025-02-21 23:40:48,28.45
Preben - Canteen Humidity,2025-02-21 23:35:47,28.27
Preben - Canteen Humidity,2025-02-21 23:30:47,28.31
Preben - Canteen Humidity,2025-02-21 23:25:48,28.4
Preben - Canteen Humidity,2025-02-21 23:20:45,28.44
Preben - Canteen Humidity,2025-02-21 23:15:48,28.31
Preben - Canteen Humidity,2025-02-21 23:10:48,28.39
Preben - Canteen Humidity,2025-02-21 23:05:46,28.42
Preben - Canteen Humidity,2025-02-21 23:00:47,28.23
Preben - Canteen Humidity,2025-02-21 22:55:46,28.25
Preben - Canteen Humidity,2025-02-21 22:50:46,28.29
Preben - Canteen Humidity,2025-02-21 22:45:47,28.32
Preben - Canteen Humidity,2025-02-21 22:40:47,28.18
Preben - Canteen Humidity,2025-02-21 22:35:46,28.22
Preben - Canteen Humidity,2025-02-21 22:30:46,28.23
Preben - Canteen Humidity,2025-02-21 22:25:45,28.2
Preben - Canteen Humidity,2025-02-21 22:20:46,28.16
Preben - Canteen Humidity,2025-02-21 22:15:48,28.23
Preben - Canteen Humidity,2025-02-21 22:10:47,28.2
Preben - Canteen Humidity,2025-02-21 22:05:45,28.08
Preben - Canteen Humidity,2025-02-21 22:00:45,28.13
Preben - Canteen Humidity,2025-02-21 21:55:47,28.14
Preben - Canteen Humidity,2025-02-21 21:50:47,28.18
Preben - Canteen Humidity,2025-02-21 21:45:46,28.07
Preben - Canteen Humidity,2025-02-21 21:40:46,28.11
Preben - Canteen Humidity,2025-02-21 21:35:47,28.12
Preben - Canteen Humidity,2025-02-21 21:30:45,28.05
Preben - Canteen Humidity,2025-02-21 21:25:48,28.02
Preben - Canteen Humidity,2025-02-21 21:20:47,28.02
Preben - Canteen Humidity,2025-02-21 21:15:47,28.05
Preben - Canteen Humidity,2025-02-21 21:10:48,27.99
Preben - Canteen Humidity,2025-02-21 21:05:46,28.03
Preben - Canteen Humidity,2025-02-21 21:00:47,28.05
Preben - Canteen Humidity,2025-02-21 20:55:45,27.94
Preben - Canteen Humidity,2025-02-21 20:50:46,27.98
Preben - Canteen Humidity,2025-02-21 20:45:47,28
Preben - Canteen Humidity,2025-02-21 20:40:47,28.01
Preben - Canteen Humidity,2025-02-21 20:35:48,27.98
Preben - Canteen Humidity,2025-02-21 20:30:46,27.99
Preben - Canteen Humidity,2025-02-21 20:25:47,28.03
Preben - Canteen Humidity,2025-02-21 20:20:46,28.15
Preben - Canteen Humidity,2025-02-21 20:15:48,28.08
Preben - Canteen Humidity,2025-02-21 20:10:47,28.11
Preben - Canteen Humidity,2025-02-21 20:05:47,28.14
Preben - Canteen Humidity,2025-02-21 20:00:48,28.15
Preben - Canteen Humidity,2025-02-21 19:55:46,28.09
Preben - Canteen Humidity,2025-02-21 19:50:47,28.14
Preben - Canteen Humidity,2025-02-21 19:45:48,28.16
Preben - Canteen Humidity,2025-02-21 19:40:46,28.03
Preben - Canteen Humidity,2025-02-21 19:35:47,28.04
Preben - Canteen Humidity,2025-02-21 19:30:47,28.08
Preben - Canteen Humidity,2025-02-21 19:25:48,28.14
Preben - Canteen Humidity,2025-02-21 19:20:47,28
Preben - Canteen Humidity,2025-02-21 19:15:47,28.01
Preben - Canteen Humidity,2025-02-21 19:10:46,28.06
Preben - Canteen Humidity,2025-02-21 19:05:46,28
Preben - Canteen Humidity,2025-02-21 19:00:47,28.01
Preben - Canteen Humidity,2025-02-21 18:55:47,28.05
Preben - Canteen Humidity,2025-02-21 18:50:48,28.09
Preben - Canteen Humidity,2025-02-21 18:45:47,28.01
Preben - Canteen Humidity,2025-02-21 18:40:47,28.05
Preben - Canteen Humidity,2025-02-21 18:35:48,28.1
Preben - Canteen Humidity,2025-02-21 18:30:46,28.17
Preben - Canteen Humidity,2025-02-21 18:25:47,28.05
Preben - Canteen Humidity,2025-02-21 18:20:48,28.07
Preben - Canteen Humidity,2025-02-21 18:15:48,28.09
Preben - Canteen Humidity,2025-02-21 18:10:47,28.07
Preben - Canteen Humidity,2025-02-21 18:05:47,28.12
Preben - Canteen Humidity,2025-02-21 18:00:48,28.15
Preben - Canteen Humidity,2025-02-21 17:55:47,28.16
Preben - Canteen Humidity,2025-02-21 17:50:47,28.17
Preben - Canteen Humidity,2025-02-21 17:45:45,28.19
Preben - Canteen Humidity,2025-02-21 17:40:45,28.26
