SensorName,Time,Value
Preben - Canteen Humidity,2025-02-26 23:55:46,28.63
Preben - Canteen Humidity,2025-02-26 23:50:48,28.6
Preben - Canteen Humidity,2025-02-26 23:45:46,28.6
Preben - Canteen Humidity,2025-02-26 23:40:49,28.67
Preben - Canteen Humidity,2025-02-26 23:35:48,28.64
Preben - Canteen Humidity,2025-02-26 23:30:48,28.62
Preben - Canteen Humidity,2025-02-26 23:25:48,28.64
Preben - Canteen Humidity,2025-02-26 23:20:48,28.68
Preben - Canteen Humidity,2025-02-26 23:15:45,28.65
Preben - Canteen Humidity,2025-02-26 23:10:44,28.63
Preben - Canteen Humidity,2025-02-26 23:05:48,28.74
Preben - Canteen Humidity,2025-02-26 23:00:45,28.7
Preben - Canteen Humidity,2025-02-26 22:55:48,28.66
Preben - Canteen Humidity,2025-02-26 22:50:44,28.77
Preben - Canteen Humidity,2025-02-26 22:45:49,28.81
Preben - Canteen Humidity,2025-02-26 22:40:48,28.8
Preben - Canteen Humidity,2025-02-26 22:35:49,28.79
Preben - Canteen Humidity,2025-02-26 22:30:49,28.83
Preben - Canteen Humidity,2025-02-26 22:25:40,28.78
Preben - Canteen Humidity,2025-02-26 22:20:49,28.74
Preben - Canteen Humidity,2025-02-26 22:15:44,28.75
Preben - Canteen Humidity,2025-02-26 22:10:45,28.73
Preben - Canteen Humidity,2025-02-26 22:05:45,28.69
Preben - Canteen Humidity,2025-02-26 22:00:49,28.65
Preben - Canteen Humidity,2025-02-26 21:55:43,28.69
Preben - Canteen Humidity,2025-02-26 21:50:45,28.64
Preben - Canteen Humidity,2025-02-26 21:45:46,28.56
Preben - Canteen Humidity,2025-02-26 21:40:46,28.67
Preben - Canteen Humidity,2025-02-26 21:35:45,28.65
Preben - Canteen Humidity,2025-02-26 21:30:48,28.59
Preben - Canteen Humidity,2025-02-26 21:25:46,28.65
Preben - Canteen Humidity,2025-02-26 21:20:44,28.69
Preben - Canteen Humidity,2025-02-26 21:15:48,28.66
Preben - Canteen Humidity,2025-02-26 21:10:49,28.63
Preben - Canteen Humidity,2025-02-26 21:05:48,28.79
Preben - Canteen Humidity,2025-02-26 21:00:45,28.72
Preben - Canteen Humidity,2025-02-26 20:55:48,28.71
Preben - Canteen Humidity,2025-02-26 20:50:49,28.81
Preben - Canteen Humidity,2025-02-26 20:45:45,28.78
Preben - Canteen Humidity,2025-02-26 20:40:45,28.76
Preben - Canteen Humidity,2025-02-26 20:35:49,28.79
Preben - Canteen Humidity,2025-02-26 20:30:46,28.93
Preben - Canteen Humidity,2025-02-26 20:25:45,28.9
Preben - Canteen Humidity,2025-02-26 20:20:49,28.88
Preben - Canteen Humidity,2025-02-26 20:15:41,28.92
Preben - Canteen Humidity,2025-02-26 20:10:49,28.87
Preben - Canteen Humidity,2025-02-26 20:05:47,28.85
Preben - Canteen Humidity,2025-02-26 20:00:49,28.81
Preben - Canteen Humidity,2025-02-26 19:55:46,29.03
Preben - Canteen Humidity,2025-02-26 19:50:45,29.02
Preben - Canteen Humidity,2025-02-26 19:45:49,29.02
Preben - Canteen Humidity,2025-02-26 19:40:46,29.06
Preben - Canteen Humidity,2025-02-26 19:35:48,28.99
Preben - Canteen Humidity,2025-02-26 19:30:42,28.93
Preben - Canteen Humidity,2025-02-26 19:25:46,28.83
Preben - Canteen Humidity,2025-02-26 19:20:47,28.92
Preben - Canteen Humidity,2025-02-26 19:15:45,28.9
Preben - Canteen Humidity,2025-02-26 19:10:49,28.83
Preben - Canteen Humidity,2025-02-26 19:05:46,28.88
Preben - Canteen Humidity,2025-02-26 19:00:47,28.86
