SensorName,Time,Value
Preben - Canteen Humidity,2025-02-11 23:55:37,20.59
Preben - Canteen Humidity,2025-02-11 23:50:37,20.47
Preben - Canteen Humidity,2025-02-11 23:45:37,20.51
Preben - Canteen Humidity,2025-02-11 23:40:35,20.97
Preben - Canteen Humidity,2025-02-11 23:35:37,20.97
Preben - Canteen Humidity,2025-02-11 23:30:36,20.93
Preben - Canteen Humidity,2025-02-11 23:25:36,20.93
Preben - Canteen Humidity,2025-02-11 23:20:37,20.99
Preben - Canteen Humidity,2025-02-11 23:15:34,21.02
Preben - Canteen Humidity,2025-02-11 23:10:37,21.06
Preben - Canteen Humidity,2025-02-11 23:05:36,21.03
Preben - Canteen Humidity,2025-02-11 23:00:37,21.02
Preben - Canteen Humidity,2025-02-11 22:55:36,21.06
Preben - Canteen Humidity,2025-02-11 22:50:37,21.07
Preben - Canteen Humidity,2025-02-11 22:45:37,21.1
Preben - Canteen Humidity,2025-02-11 22:40:35,21.1
Preben - Canteen Humidity,2025-02-11 22:35:37,21.13
Preben - Canteen Humidity,2025-02-11 22:30:36,21.11
Preben - Canteen Humidity,2025-02-11 22:25:37,21.13
Preben - Canteen Humidity,2025-02-11 22:20:37,21.19
Preben - Canteen Humidity,2025-02-11 22:15:37,21.13
Preben - Canteen Humidity,2025-02-11 22:10:37,21.24
Preben - Canteen Humidity,2025-02-11 22:05:36,21.34
Preben - Canteen Humidity,2025-02-11 22:00:37,21.29
Preben - Canteen Humidity,2025-02-11 21:55:37,21.27
Preben - Canteen Humidity,2025-02-11 21:50:37,21.29
Preben - Canteen Humidity,2025-02-11 21:45:35,21.27
Preben - Canteen Humidity,2025-02-11 21:40:36,21.27
Preben - Canteen Humidity,2025-02-11 21:35:37,21.27
Preben - Canteen Humidity,2025-02-11 21:30:36,21.23
Preben - Canteen Humidity,2025-02-11 21:25:37,21.37
Preben - Canteen Humidity,2025-02-11 21:20:35,21.42
Preben - Canteen Humidity,2025-02-11 21:15:37,21.4
Preben - Canteen Humidity,2025-02-11 21:10:35,21.42
Preben - Canteen Humidity,2025-02-11 21:05:36,21.48
Preben - Canteen Humidity,2025-02-11 21:00:37,21.45
Preben - Canteen Humidity,2025-02-11 20:55:37,21.51
Preben - Canteen Humidity,2025-02-11 20:50:36,21.53
Preben - Canteen Humidity,2025-02-11 20:45:37,21.5
Preben - Canteen Humidity,2025-02-11 20:40:37,21.48
Preben - Canteen Humidity,2025-02-11 20:35:37,21.53
Preben - Canteen Humidity,2025-02-11 20:30:36,21.58
Preben - Canteen Humidity,2025-02-11 20:25:37,21.59
Preben - Canteen Humidity,2025-02-11 20:20:37,21.68
Preben - Canteen Humidity,2025-02-11 20:15:37,21.7
Preben - Canteen Humidity,2025-02-11 20:10:37,21.73
Preben - Canteen Humidity,2025-02-11 20:05:35,21.73
Preben - Canteen Humidity,2025-02-11 20:00:37,21.73
Preben - Canteen Humidity,2025-02-11 19:55:38,21.73
Preben - Canteen Humidity,2025-02-11 19:50:37,21.76
Preben - Canteen Humidity,2025-02-11 19:45:36,21.75
Preben - Canteen Humidity,2025-02-11 19:40:35,21.74
Preben - Canteen Humidity,2025-02-11 19:35:37,21.66
Preben - Canteen Humidity,2025-02-11 19:30:36,21.6
Preben - Canteen Humidity,2025-02-11 19:25:37,21.6
Preben - Canteen Humidity,2025-02-11 19:20:36,21.66
Preben - Canteen Humidity,2025-02-11 19:15:34,21.77
Preben - Canteen Humidity,2025-02-11 19:10:37,21.73
Preben - Canteen Humidity,2025-02-11 19:05:35,21.75
Preben - Canteen Humidity,2025-02-11 19:00:37,21.82
Preben - Canteen Humidity,2025-02-11 18:55:34,21.83
Preben - Canteen Humidity,2025-02-11 18:50:36,21.79
Preben - Canteen Humidity,2025-02-11 18:45:37,21.86
Preben - Canteen Humidity,2025-02-11 18:40:37,21.87
Preben - Canteen Humidity,2025-02-11 18:35:37,21.88
Preben - Canteen Humidity,2025-02-11 18:30:37,21.89
Preben - Canteen Humidity,2025-02-11 18:25:37,22.08
Preben - Canteen Humidity,2025-02-11 18:20:37,22.15
Preben - Canteen Humidity,2025-02-11 18:15:36,22.03
Preben - Canteen Humidity,2025-02-11 18:10:36,22.15
Preben - Canteen Humidity,2025-02-11 18:05:34,22.12
Preben - Canteen Humidity,2025-02-11 18:00:37,22.05
Preben - Canteen Humidity,2025-02-11 17:55:34,22.07
Preben - Canteen Humidity,2025-02-11 17:50:37,22.36
Preben - Canteen Humidity,2025-02-11 17:45:37,22.38
Preben - Canteen Humidity,2025-02-11 17:40:37,22.29
Preben - Canteen Humidity,2025-02-11 17:35:34,22.33
Preben - Canteen Humidity,2025-02-11 17:30:34,22.61
Preben - Canteen Humidity,2025-02-11 17:25:37,22.56
Preben - Canteen Humidity,2025-02-11 17:20:37,22.54
Preben - Canteen Humidity,2025-02-11 17:15:37,22.67
Preben - Canteen Humidity,2025-02-11 17:10:33,22.86
Preben - Canteen Humidity,2025-02-11 17:05:36,22.8
Preben - Canteen Humidity,2025-02-11 17:00:37,22.84
Preben - Canteen Humidity,2025-02-11 16:55:36,22.69
Preben - Canteen Humidity,2025-02-11 16:50:37,22.89
Preben - Canteen Humidity,2025-02-11 16:45:37,22.86
Preben - Canteen Humidity,2025-02-11 16:35:37,22.89
Preben - Canteen Humidity,2025-02-11 16:30:34,22.96
Preben - Canteen Humidity,2025-02-11 16:25:37,22.92
Preben - Canteen Humidity,2025-02-11 16:20:35,22.95
Preben - Canteen Humidity,2025-02-11 16:15:37,22.91
Preben - Canteen Humidity,2025-02-11 16:10:37,22.99
Preben - Canteen Humidity,2025-02-11 16:05:35,22.98
Preben - Canteen Humidity,2025-02-11 16:00:35,23.15
Preben - Canteen Humidity,2025-02-11 15:55:36,23.17
Preben - Canteen Humidity,2025-02-11 15:50:36,23.17
Preben - Canteen Humidity,2025-02-11 15:45:33,23.19
Preben - Canteen Humidity,2025-02-11 15:40:33,23.2
Preben - Canteen Humidity,2025-02-11 15:35:37,23.19
Preben - Canteen Humidity,2025-02-11 15:30:36,23.25
Preben - Canteen Humidity,2025-02-11 15:25:37,23.3
Preben - Canteen Humidity,2025-02-11 15:20:36,23.33
Preben - Canteen Humidity,2025-02-11 15:15:36,23.45
Preben - Canteen Humidity,2025-02-11 15:10:35,23.48
Preben - Canteen Humidity,2025-02-11 15:05:33,23.59
Preben - Canteen Humidity,2025-02-11 15:00:37,23.71
Preben - Canteen Humidity,2025-02-11 14:55:34,23.87
Preben - Canteen Humidity,2025-02-11 14:50:36,24.12
Preben - Canteen Humidity,2025-02-11 14:45:37,24.04
Preben - Canteen Humidity,2025-02-11 14:40:35,24
Preben - Canteen Humidity,2025-02-11 14:35:32,23.69
Preben - Canteen Humidity,2025-02-11 14:30:34,23.21
Preben - Canteen Humidity,2025-02-11 14:25:35,22.85
Preben - Canteen Humidity,2025-02-11 14:20:37,22.87
