SensorName,Time,Value
Preben - Canteen Humidity,2025-02-20 23:55:46,22.84
Preben - Canteen Humidity,2025-02-20 23:50:47,22.82
Preben - Canteen Humidity,2025-02-20 23:45:48,22.79
Preben - Canteen Humidity,2025-02-20 23:40:46,22.78
Preben - Canteen Humidity,2025-02-20 23:35:47,22.72
Preben - Canteen Humidity,2025-02-20 23:30:47,22.62
Preben - Canteen Humidity,2025-02-20 23:25:48,22.61
Preben - Canteen Humidity,2025-02-20 23:20:41,22.6
Preben - Canteen Humidity,2025-02-20 23:15:47,22.5
Preben - Canteen Humidity,2025-02-20 23:10:45,22.46
Preben - Canteen Humidity,2025-02-20 23:05:46,22.42
Preben - Canteen Humidity,2025-02-20 23:00:47,22.35
Preben - Canteen Humidity,2025-02-20 22:55:45,22.31
Preben - Canteen Humidity,2025-02-20 22:50:48,22.29
Preben - Canteen Humidity,2025-02-20 22:45:47,22.32
Preben - Canteen Humidity,2025-02-20 22:40:45,22.1
Preben - Canteen Humidity,2025-02-20 22:35:47,22.04
Preben - Canteen Humidity,2025-02-20 22:30:47,22
Preben - Canteen Humidity,2025-02-20 22:25:47,21.97
Preben - Canteen Humidity,2025-02-20 22:20:47,21.95
Preben - Canteen Humidity,2025-02-20 22:15:46,21.93
Preben - Canteen Humidity,2025-02-20 22:10:47,21.92
Preben - Canteen Humidity,2025-02-20 22:05:45,21.9
Preben - Canteen Humidity,2025-02-20 22:00:46,21.86
Preben - Canteen Humidity,2025-02-20 21:55:46,21.85
Preben - Canteen Humidity,2025-02-20 21:50:46,21.85
Preben - Canteen Humidity,2025-02-20 21:45:48,21.84
Preben - Canteen Humidity,2025-02-20 21:40:47,21.82
Preben - Canteen Humidity,2025-02-20 21:35:47,21.86
Preben - Canteen Humidity,2025-02-20 21:30:45,21.84
Preben - Canteen Humidity,2025-02-20 21:25:48,21.82
Preben - Canteen Humidity,2025-02-20 21:20:46,21.87
Preben - Canteen Humidity,2025-02-20 21:15:47,21.86
Preben - Canteen Humidity,2025-02-20 21:10:45,21.84
Preben - Canteen Humidity,2025-02-20 21:05:43,21.87
Preben - Canteen Humidity,2025-02-20 21:00:47,21.92
Preben - Canteen Humidity,2025-02-20 20:55:45,21.93
Preben - Canteen Humidity,2025-02-20 20:50:48,21.95
Preben - Canteen Humidity,2025-02-20 20:45:46,21.99
Preben - Canteen Humidity,2025-02-20 20:40:47,22.01
Preben - Canteen Humidity,2025-02-20 20:35:45,22.02
Preben - Canteen Humidity,2025-02-20 20:30:46,22.09
Preben - Canteen Humidity,2025-02-20 20:25:47,22.12
Preben - Canteen Humidity,2025-02-20 20:20:47,22.14
Preben - Canteen Humidity,2025-02-20 20:15:46,22.19
Preben - Canteen Humidity,2025-02-20 20:10:47,22.25
Preben - Canteen Humidity,2025-02-20 20:05:47,22.26
Preben - Canteen Humidity,2025-02-20 20:00:45,22.26
Preben - Canteen Humidity,2025-02-20 19:55:45,22.3
Preben - Canteen Humidity,2025-02-20 19:50:47,22.32
Preben - Canteen Humidity,2025-02-20 19:45:47,22.31
Preben - Canteen Humidity,2025-02-20 19:40:48,22.33
Preben - Canteen Humidity,2025-02-20 19:35:47,22.32
Preben - Canteen Humidity,2025-02-20 19:30:45,22.33
Preben - Canteen Humidity,2025-02-20 19:25:48,22.34
Preben - Canteen Humidity,2025-02-20 19:20:46,22.32
Preben - Canteen Humidity,2025-02-20 19:15:47,22.31
