SensorName,Time,Value
Preben - Canteen Humidity,2025-02-12 23:55:37,20.55
Preben - Canteen Humidity,2025-02-12 23:50:37,20.54
Preben - Canteen Humidity,2025-02-12 23:45:36,20.5
Preben - Canteen Humidity,2025-02-12 23:40:36,20.5
Preben - Canteen Humidity,2025-02-12 23:35:37,20.48
Preben - Canteen Humidity,2025-02-12 23:30:37,20.41
Preben - Canteen Humidity,2025-02-12 23:25:36,20.4
Preben - Canteen Humidity,2025-02-12 23:20:37,20.42
Preben - Canteen Humidity,2025-02-12 23:15:37,20.35
Preben - Canteen Humidity,2025-02-12 23:10:37,20.37
Preben - Canteen Humidity,2025-02-12 23:05:38,20.32
Preben - Canteen Humidity,2025-02-12 23:00:37,20.28
Preben - Canteen Humidity,2025-02-12 22:55:37,20.24
Preben - Canteen Humidity,2025-02-12 22:50:36,20.25
Preben - Canteen Humidity,2025-02-12 22:45:37,20.22
Preben - Canteen Humidity,2025-02-12 22:40:35,20.18
Preben - Canteen Humidity,2025-02-12 22:35:37,20.15
Preben - Canteen Humidity,2025-02-12 22:30:37,20.06
Preben - Canteen Humidity,2025-02-12 22:25:37,20.01
Preben - Canteen Humidity,2025-02-12 22:20:36,19.91
Preben - Canteen Humidity,2025-02-12 22:15:37,19.76
Preben - Canteen Humidity,2025-02-12 22:10:32,19.68
Preben - Canteen Humidity,2025-02-12 22:05:37,20.1
Preben - Canteen Humidity,2025-02-12 22:00:37,20.03
Preben - Canteen Humidity,2025-02-12 21:55:37,20.02
Preben - Canteen Humidity,2025-02-12 21:50:37,20.03
Preben - Canteen Humidity,2025-02-12 21:45:37,20.03
Preben - Canteen Humidity,2025-02-12 21:40:35,20.04
Preben - Canteen Humidity,2025-02-12 21:35:36,20.02
Preben - Canteen Humidity,2025-02-12 21:30:37,20.05
Preben - Canteen Humidity,2025-02-12 21:25:35,20.03
Preben - Canteen Humidity,2025-02-12 21:20:37,20.05
Preben - Canteen Humidity,2025-02-12 21:15:37,20.07
Preben - Canteen Humidity,2025-02-12 21:10:36,20.05
Preben - Canteen Humidity,2025-02-12 21:05:37,20.04
Preben - Canteen Humidity,2025-02-12 21:00:37,20.03
Preben - Canteen Humidity,2025-02-12 20:55:36,20.01
Preben - Canteen Humidity,2025-02-12 20:50:36,19.99
Preben - Canteen Humidity,2025-02-12 20:45:37,20.02
Preben - Canteen Humidity,2025-02-12 20:40:37,20.06
Preben - Canteen Humidity,2025-02-12 20:35:36,20.04
Preben - Canteen Humidity,2025-02-12 20:30:37,20.09
Preben - Canteen Humidity,2025-02-12 20:25:36,20.15
Preben - Canteen Humidity,2025-02-12 20:20:37,20.18
Preben - Canteen Humidity,2025-02-12 20:15:36,20.18
Preben - Canteen Humidity,2025-02-12 20:10:37,20.18
Preben - Canteen Humidity,2025-02-12 20:05:36,20.22
Preben - Canteen Humidity,2025-02-12 20:00:36,20.2
Preben - Canteen Humidity,2025-02-12 19:55:37,20.21
Preben - Canteen Humidity,2025-02-12 19:50:37,20.18
Preben - Canteen Humidity,2025-02-12 19:45:36,20.23
Preben - Canteen Humidity,2025-02-12 19:40:36,20.24
Preben - Canteen Humidity,2025-02-12 19:35:34,20.32
Preben - Canteen Humidity,2025-02-12 19:30:36,20.33
Preben - Canteen Humidity,2025-02-12 19:25:37,20.4
