SensorName,Time,Value
Preben - Canteen Humidity,2025-02-15 23:55:37,16.26
Preben - Canteen Humidity,2025-02-15 23:50:38,16.27
Preben - Canteen Humidity,2025-02-15 23:45:36,16.3
Preben - Canteen Humidity,2025-02-15 23:40:37,16.34
Preben - Canteen Humidity,2025-02-15 23:35:38,16.37
Preben - Canteen Humidity,2025-02-15 23:30:36,16.36
Preben - Canteen Humidity,2025-02-15 23:25:37,16.39
Preben - Canteen Humidity,2025-02-15 23:20:37,16.42
Preben - Canteen Humidity,2025-02-15 23:15:38,16.42
Preben - Canteen Humidity,2025-02-15 23:10:37,16.38
Preben - Canteen Humidity,2025-02-15 23:05:37,16.39
Preben - Canteen Humidity,2025-02-15 23:00:38,16.4
Preben - Canteen Humidity,2025-02-15 22:55:36,16.41
Preben - Canteen Humidity,2025-02-15 22:50:37,16.37
Preben - Canteen Humidity,2025-02-15 22:45:37,16.36
Preben - Canteen Humidity,2025-02-15 22:40:36,16.46
Preben - Canteen Humidity,2025-02-15 22:35:37,16.41
Preben - Canteen Humidity,2025-02-15 22:30:36,16.44
Preben - Canteen Humidity,2025-02-15 22:25:38,16.43
Preben - Canteen Humidity,2025-02-15 22:20:36,16.4
Preben - Canteen Humidity,2025-02-15 22:15:37,16.42
Preben - Canteen Humidity,2025-02-15 22:10:37,16.38
Preben - Canteen Humidity,2025-02-15 22:05:37,16.3
Preben - Canteen Humidity,2025-02-15 22:00:36,16.37
Preben - Canteen Humidity,2025-02-15 21:55:37,16.36
Preben - Canteen Humidity,2025-02-15 21:50:38,16.39
Preben - Canteen Humidity,2025-02-15 21:45:37,16.4
Preben - Canteen Humidity,2025-02-15 21:40:37,16.42
Preben - Canteen Humidity,2025-02-15 21:35:37,16.48
Preben - Canteen Humidity,2025-02-15 21:30:37,16.48
Preben - Canteen Humidity,2025-02-15 21:25:37,16.52
Preben - Canteen Humidity,2025-02-15 21:20:36,16.51
Preben - Canteen Humidity,2025-02-15 21:15:37,16.55
Preben - Canteen Humidity,2025-02-15 21:10:37,16.52
Preben - Canteen Humidity,2025-02-15 21:05:37,16.54
Preben - Canteen Humidity,2025-02-15 21:00:38,16.51
Preben - Canteen Humidity,2025-02-15 20:55:36,16.53
Preben - Canteen Humidity,2025-02-15 20:50:37,16.56
Preben - Canteen Humidity,2025-02-15 20:45:37,16.63
Preben - Canteen Humidity,2025-02-15 20:40:37,16.61
Preben - Canteen Humidity,2025-02-15 20:35:37,16.62
Preben - Canteen Humidity,2025-02-15 20:30:37,16.62
Preben - Canteen Humidity,2025-02-15 20:25:37,16.64
Preben - Canteen Humidity,2025-02-15 20:20:35,16.66
Preben - Canteen Humidity,2025-02-15 20:15:37,16.61
Preben - Canteen Humidity,2025-02-15 20:10:38,16.7
Preben - Canteen Humidity,2025-02-15 20:00:38,16.7
Preben - Canteen Humidity,2025-02-15 19:55:37,16.73
Preben - Canteen Humidity,2025-02-15 19:50:37,16.74
Preben - Canteen Humidity,2025-02-15 19:45:37,16.71
Preben - Canteen Humidity,2025-02-15 19:40:37,16.75
Preben - Canteen Humidity,2025-02-15 19:35:38,16.76
Preben - Canteen Humidity,2025-02-15 19:30:37,16.77
Preben - Canteen Humidity,2025-02-15 19:25:38,16.74
Preben - Canteen Humidity,2025-02-15 19:15:37,16.79
Preben - Canteen Humidity,2025-02-15 19:10:38,16.79
Preben - Canteen Humidity,2025-02-15 19:05:37,16.77
Preben - Canteen Humidity,2025-02-15 19:00:38,16.75
Preben - Canteen Humidity,2025-02-15 18:55:35,16.78
Preben - Canteen Humidity,2025-02-15 18:50:38,16.8
Preben - Canteen Humidity,2025-02-15 18:45:36,16.8
Preben - Canteen Humidity,2025-02-15 18:40:37,16.75
Preben - Canteen Humidity,2025-02-15 18:35:38,16.86
Preben - Canteen Humidity,2025-02-15 18:30:37,16.78
Preben - Canteen Humidity,2025-02-15 18:25:38,16.81
Preben - Canteen Humidity,2025-02-15 18:20:37,16.79
Preben - Canteen Humidity,2025-02-15 18:15:36,16.79
Preben - Canteen Humidity,2025-02-15 18:10:38,16.77
Preben - Canteen Humidity,2025-02-15 18:05:37,16.74
Preben - Canteen Humidity,2025-02-15 18:00:38,16.72
Preben - Canteen Humidity,2025-02-15 17:55:37,16.72
Preben - Canteen Humidity,2025-02-15 17:50:37,16.69
Preben - Canteen Humidity,2025-02-15 17:45:38,16.67
Preben - Canteen Humidity,2025-02-15 17:40:36,16.62
Preben - Canteen Humidity,2025-02-15 17:35:38,16.6
Preben - Canteen Humidity,2025-02-15 17:30:37,16.56
Preben - Canteen Humidity,2025-02-15 17:25:38,16.57
Preben - Canteen Humidity,2025-02-15 17:20:36,16.57
Preben - Canteen Humidity,2025-02-15 17:15:38,16.51
Preben - Canteen Humidity,2025-02-15 17:10:38,16.46
Preben - Canteen Humidity,2025-02-15 17:05:34,16.5
