SensorName,Time,Value
Preben - Canteen Humidity,2025-02-10 23:55:34,21.62
Preben - Canteen Humidity,2025-02-10 23:50:37,21.6
Preben - Canteen Humidity,2025-02-10 23:40:36,21.61
Preben - Canteen Humidity,2025-02-10 23:35:37,21.61
Preben - Canteen Humidity,2025-02-10 23:30:35,21.58
Preben - Canteen Humidity,2025-02-10 23:25:36,21.65
Preben - Canteen Humidity,2025-02-10 23:20:34,21.66
Preben - Canteen Humidity,2025-02-10 23:15:37,21.65
Preben - Canteen Humidity,2025-02-10 23:10:35,21.7
Preben - Canteen Humidity,2025-02-10 23:05:34,21.74
Preben - Canteen Humidity,2025-02-10 23:00:37,21.74
Preben - Canteen Humidity,2025-02-10 22:55:35,21.77
Preben - Canteen Humidity,2025-02-10 22:50:36,21.78
Preben - Canteen Humidity,2025-02-10 22:45:37,21.78
Preben - Canteen Humidity,2025-02-10 22:40:37,21.81
Preben - Canteen Humidity,2025-02-10 22:35:37,21.82
Preben - Canteen Humidity,2025-02-10 22:30:34,21.82
Preben - Canteen Humidity,2025-02-10 22:25:37,21.79
Preben - Canteen Humidity,2025-02-10 22:20:36,21.81
Preben - Canteen Humidity,2025-02-10 22:15:36,21.79
Preben - Canteen Humidity,2025-02-10 22:10:37,21.85
Preben - Canteen Humidity,2025-02-10 22:05:34,21.91
Preben - Canteen Humidity,2025-02-10 22:00:36,21.92
Preben - Canteen Humidity,2025-02-10 21:55:36,21.88
Preben - Canteen Humidity,2025-02-10 21:50:35,21.93
Preben - Canteen Humidity,2025-02-10 21:45:36,21.93
Preben - Canteen Humidity,2025-02-10 21:40:37,21.91
Preben - Canteen Humidity,2025-02-10 21:35:37,21.98
Preben - Canteen Humidity,2025-02-10 21:30:35,21.99
Preben - Canteen Humidity,2025-02-10 21:25:36,21.95
Preben - Canteen Humidity,2025-02-10 21:20:36,21.98
Preben - Canteen Humidity,2025-02-10 21:15:35,21.94
Preben - Canteen Humidity,2025-02-10 21:10:36,22
Preben - Canteen Humidity,2025-02-10 21:05:36,21.98
Preben - Canteen Humidity,2025-02-10 21:00:34,21.99
Preben - Canteen Humidity,2025-02-10 20:55:35,22
Preben - Canteen Humidity,2025-02-10 20:45:37,22.08
Preben - Canteen Humidity,2025-02-10 20:40:36,22.14
Preben - Canteen Humidity,2025-02-10 20:35:36,22.16
Preben - Canteen Humidity,2025-02-10 20:30:37,22.22
Preben - Canteen Humidity,2025-02-10 20:25:37,22.2
Preben - Canteen Humidity,2025-02-10 20:20:36,22.2
Preben - Canteen Humidity,2025-02-10 20:15:37,22.26
Preben - Canteen Humidity,2025-02-10 20:10:37,22.24
Preben - Canteen Humidity,2025-02-10 20:05:36,22.23
Preben - Canteen Humidity,2025-02-10 20:00:36,22.27
Preben - Canteen Humidity,2025-02-10 19:55:36,22.25
Preben - Canteen Humidity,2025-02-10 19:50:37,22.22
Preben - Canteen Humidity,2025-02-10 19:45:35,22.21
Preben - Canteen Humidity,2025-02-10 19:40:36,22.13
Preben - Canteen Humidity,2025-02-10 19:35:37,22.02
Preben - Canteen Humidity,2025-02-10 19:30:37,21.9
Preben - Canteen Humidity,2025-02-10 19:25:36,22.48
Preben - Canteen Humidity,2025-02-10 19:20:36,22.53
Preben - Canteen Humidity,2025-02-10 19:15:37,22.61
Preben - Canteen Humidity,2025-02-10 19:10:36,22.66
Preben - Canteen Humidity,2025-02-10 19:05:36,22.7
Preben - Canteen Humidity,2025-02-10 19:00:36,22.75
Preben - Canteen Humidity,2025-02-10 18:55:36,22.84
Preben - Canteen Humidity,2025-02-10 18:50:35,22.88
Preben - Canteen Humidity,2025-02-10 18:45:36,22.93
Preben - Canteen Humidity,2025-02-10 18:40:35,23.06
Preben - Canteen Humidity,2025-02-10 18:35:36,23.16
Preben - Canteen Humidity,2025-02-10 18:30:36,23.16
Preben - Canteen Humidity,2025-02-10 18:25:37,23.42
Preben - Canteen Humidity,2025-02-10 18:20:35,23.53
Preben - Canteen Humidity,2025-02-10 18:15:36,23.55
Preben - Canteen Humidity,2025-02-10 18:10:37,23.75
Preben - Canteen Humidity,2025-02-10 18:05:37,23.93
Preben - Canteen Humidity,2025-02-10 18:00:36,24.09
Preben - Canteen Humidity,2025-02-10 17:55:36,24.15
Preben - Canteen Humidity,2025-02-10 17:50:36,24.14
Preben - Canteen Humidity,2025-02-10 17:45:35,24.15
Preben - Canteen Humidity,2025-02-10 17:40:37,24.41
Preben - Canteen Humidity,2025-02-10 17:35:37,23.69
Preben - Canteen Humidity,2025-02-10 17:30:36,23.34
Preben - Canteen Humidity,2025-02-10 17:25:37,23.04
Preben - Canteen Humidity,2025-02-10 17:20:36,22.89
Preben - Canteen Humidity,2025-02-10 17:15:37,22.91
Preben - Canteen Humidity,2025-02-10 17:10:36,22.8
Preben - Canteen Humidity,2025-02-10 17:05:36,22.75
Preben - Canteen Humidity,2025-02-10 17:00:37,22.9
Preben - Canteen Humidity,2025-02-10 16:55:32,23.07
Preben - Canteen Humidity,2025-02-10 16:50:35,22.92
Preben - Canteen Humidity,2025-02-10 16:45:36,22.83
Preben - Canteen Humidity,2025-02-10 16:40:37,22.85
Preben - Canteen Humidity,2025-02-10 16:35:35,23
Preben - Canteen Humidity,2025-02-10 16:30:35,22.93
Preben - Canteen Humidity,2025-02-10 16:25:37,22.92
Preben - Canteen Humidity,2025-02-10 16:20:34,22.96
Preben - Canteen Humidity,2025-02-10 16:15:33,23.18
Preben - Canteen Humidity,2025-02-10 16:10:37,23.18
Preben - Canteen Humidity,2025-02-10 16:05:35,23.12
Preben - Canteen Humidity,2025-02-10 16:00:37,23.09
Preben - Canteen Humidity,2025-02-10 15:55:36,23.22
Preben - Canteen Humidity,2025-02-10 15:50:37,23.32
Preben - Canteen Humidity,2025-02-10 15:45:35,23.4
Preben - Canteen Humidity,2025-02-10 15:40:32,23.48
Preben - Canteen Humidity,2025-02-10 15:35:37,23.44
Preben - Canteen Humidity,2025-02-10 15:30:32,23.41
Preben - Canteen Humidity,2025-02-10 15:25:33,23.34
